id_unique,pop_size_territories,both_disapp,population_analysis,territory_analysis,individual_analysis,fate,fate_detailed,wolf_id,sex,country,territory,territory_winter,Y_coordinate,X_coordinate,autumn,spring,slu_id,ruggedness,paved,gravel,snow_cover,human_density,municipality_name,municipality_id,moose_harvest_density,bear_density_shot,bear_density_live,night_light,elevation_mean,elevation_stdv,birth_territory,inbreeding,number_neighbour_terr
94,13,,,,0,alive,,M-00-02,F,S,Årjangkongsvinger,Årjäng-Kongsvinger_9900,6646256,1276503,1999,2000,M-00-02,5.5337,0.47,1.61,82.01870278,11.21,Eda,1730,3.4556,0,0,0.4653,244.0290654,56.66087136,Fre,0.125,0
95,16,,,0,0,alive,,M-00-01,M,S,Årjangkongsvinger,Årjäng-Kongsvinger_0001,6643663,1274635,2000,2001,M-00-01,5.4763,0.46,1.57,82.20543981,10.92,Eda,1730,3.5174,0,0.0073,0.4709,239.3534445,55.48786194,Hag1,0.125,0
96,16,,,,0,alive,,M-00-02,F,S,Årjangkongsvinger,Årjäng-Kongsvinger_0001,6643663,1274635,2000,2001,M-00-02,5.4763,0.46,1.57,82.20543981,10.92,Eda,1730,3.5174,0,0.0073,0.4709,239.3534445,55.48786194,Fre,0.125,0
97,16,,1,1,1,disapp,confirmed_illegal,M-00-01,M,S,Årjangkongsvinger,Årjäng-Kongsvinger_0102,6638460,1276475,2001,2002,M-00-01,5.4478,0.43,1.51,72.175,10.25,Eda,1730,3.8361,0,0,0.251,234.9248151,52.73552382,Hag1,0.125,0
98,16,,,,2,censored,,M-00-02,F,S,Årjangkongsvinger,Årjäng-Kongsvinger_0102,6638460,1276475,2001,2002,M-00-02,5.4478,0.43,1.51,72.175,10.25,Eda,1730,3.8361,0,0,0.251,234.9248151,52.73552382,Fre,0.125,0
99,72,,,,0,alive,,G11-17,M,S,Ärla 1,Ärla_1718,6565743,1560325,2017,2018,G11-17,3.5329,0.47,1.44,73.46031746,41.77,Gnesta,461,1.7,0,0,1.433,53.81455237,17.49072649,Vis2,0.18371199999999999,1
100,72,,,,0,alive,,G113-16,F,S,Ärla 1,Ärla_1718,6565743,1560325,2017,2018,G113-16,3.5329,0.47,1.44,73.46031746,41.77,Gnesta,461,1.7,0,0,1.433,53.81455237,17.49072649,Sju1,0.19703899999999999,1
101,68,,,0,0,alive,,G113-16,F,S,Ärla 2,Ärla_1819,6563998,1558748,2018,2019,G113-16,3.5287,0.42,1.44,57.4609375,40.75,Gnesta,461,1.4,0,0,1.2252,54.60641321,17.076699,Sju1,0.19703899999999999,1
102,68,,,,,alive,,G92-16,M,S,Ärla 2,Ärla_1819,6563998,1558748,2018,2019,G92-16,3.5287,0.42,1.44,57.4609375,40.75,Gnesta,461,1.4,0,0,1.2252,54.60641321,17.076699,Sju1,0.19703899999999999,1
103,71,,,0,0,alive,,G113-16,F,S,Ärla 2,Ärla_1920,6564105,1565176,2019,2020,G113-16,3.6572,0.47,1.42,42.83597884,37.44,Nykvarn,140,1.301,0,0,1.4523,51.2866285,18.54798994,Sju1,0.19703899999999999,1
104,71,,,,,alive,,G92-16,M,S,Ärla 2,Ärla_1920,6564105,1565176,2019,2020,G92-16,3.6572,0.47,1.42,42.83597884,37.44,Nykvarn,140,1.301,0,0,1.4523,51.2866285,18.54798994,Sju1,0.19703899999999999,1
105,75,,,0,0,alive,,G113-16,F,S,Ärla 2,Ärla_2021,6565538,1567067,2020,2021,,3.6408,0.49,1.43,55.03511425,39.29,Nykvarn,140,1.6042,0,0,1.6801,50.15884965,19.17983649,Sju1,0.19703899999999999,1
106,75,,,,,alive,,G92-16,M,S,Ärla 2,Ärla_2021,6565538,1567067,2020,2021,,3.6408,0.49,1.43,55.03511425,39.29,Nykvarn,140,1.6042,0,0,1.6801,50.15884965,19.17983649,Sju1,0.19703899999999999,1
107,83,,,0,0,alive,,G113-16,F,S,Ärla 2,Ärla_2122,6565189.402,1564334.339,2021,2022,,3.6115,0.49,1.44,51.83854167,40,Gnesta,461,1.4,0,0,1.531,51.70188263,18.35886521,Sju1,0.19703899999999999,4
108,83,,,,,alive,,G92-16,M,S,Ärla 2,Ärla_2122,6565189.402,1564334.339,2021,2022,,3.6115,0.49,1.44,51.83854167,40,Gnesta,461,1.4,0,0,1.531,51.70188263,18.35886521,Sju1,0.19703899999999999,4
109,85,,1,1,1,disapp,,G113-16,F,S,Ärla 2,Ärla_2223,6570449,1561750,2022,2023,,3.3426,0.51,1.5,65.10967742,49.99,Gnesta,461,1.2,0,0,1.6729,50.12622715,20.5647181,Sju1,0.19703899999999999,6
110,85,,,,,other,traffic,G92-16,M,S,Ärla 2,Ärla_2223,6570449,1561750,2022,2023,,3.3426,0.51,1.5,65.10967742,49.99,Gnesta,461,1.2,0,0,1.6729,50.12622715,20.5647181,Sju1,0.19703899999999999,6
111,66,,,,,alive,,G55-14,M,S,Aspafallet 1,Aspafallet_1314,6620308,1474068,2013,2014,G55-14,3.48,0.39,1.3,63.9845679,17.07,Ljusnarsberg,1864,2.852,0.0001,0.0245,1.0029,144.9750521,56.12095354,Klot,0.29931600000000003,7
112,66,,,,0,alive,,G140-13,F,S,Aspafallet 1,Aspafallet_1314,6620308,1474068,2013,2014,G140-13,3.48,0.39,1.3,63.9845679,17.07,Ljusnarsberg,1864,2.852,0.0001,0.0245,1.0029,144.9750521,56.12095354,Hed3,0.29248000000000002,7
113,68,,,,,other,vehicle,G55-14,M,S,Aspafallet 1,Aspafallet_1415,6620722,1481911,2014,2015,G55-14,3.3396,0.36,1.18,72.50260417,17.61,Lindesberg,1885,2.5789,0,0.0004,0.498,135.5373292,52.69119076,Klot,0.29931600000000003,5
114,68,,,,0,alive,,G140-13,F,S,Aspafallet 1,Aspafallet_1415,6620722,1481911,2014,2015,G140-13,3.3396,0.36,1.18,72.50260417,17.61,Lindesberg,1885,2.5789,0,0.0004,0.498,135.5373292,52.69119076,Hed3,0.29248000000000002,5
115,70,,,,,alive,,G83-14,M,S,Aspafallet 2,Aspafallet_1516,6617524,1483801,2015,2016,G83-14,3.1813,0.38,1.17,61.21818182,19.5,Lindesberg,1885,2.4,0,0.0008,0.4936,116.8591291,42.1294856,Fär,0.29736299999999999,4
116,70,,,,0,alive,,G140-13,F,S,Aspafallet 2,Aspafallet_1516,6617524,1483801,2015,2016,G140-13,3.1813,0.38,1.17,61.21818182,19.5,Lindesberg,1885,2.4,0,0.0008,0.4936,116.8591291,42.1294856,Hed3,0.29248000000000002,4
117,74,,,,,alive,,G83-14,M,S,Aspafallet 2,Aspafallet_1617,6618529,1480907,2016,2017,G83-14,3.3049,0.39,1.21,69.08080808,18.88,Lindesberg,1885,2.3655,0,0.0001,0.665,126.0722706,48.63696527,Fär,0.29736299999999999,5
118,74,,,,0,alive,,G140-13,F,S,Aspafallet 2,Aspafallet_1617,6618529,1480907,2016,2017,G140-13,3.3049,0.39,1.21,69.08080808,18.88,Lindesberg,1885,2.3655,0,0.0001,0.665,126.0722706,48.63696527,Hed3,0.29248000000000002,5
119,72,,,0,0,alive,,G140-13,F,S,Aspafallet 3,Aspafallet_1718,6610332,1487930,2017,2018,G140-13,2.8817,0.41,1.16,78.29100529,24.49,Lindesberg,1885,2.2044,0,0.0012,0.4848,88.47474869,28.69998489,Hed3,0.29248000000000002,3
120,72,,,,0,alive,,G125-17,M,S,Aspafallet 3,Aspafallet_1718,6610332,1487930,2017,2018,G125-17,2.8817,0.41,1.16,78.29100529,24.49,Lindesberg,1885,2.2044,0,0.0012,0.4848,88.47474869,28.69998489,Osd4,0.22917000000000001,3
121,68,,,0,0,alive,,G140-13,F,S,Aspafallet 3,Aspafallet_1819,6619257,1482771,2018,2019,G140-13,3.2728,0.37,1.18,73.50529101,18.7,Lindesberg,1885,2.134,0,0.0002,0.5123,126.8483068,48.48016643,Hed3,0.29248000000000002,5
122,68,,,,0,alive,,G125-17,M,S,Aspafallet 3,Aspafallet_1819,6619257,1482771,2018,2019,G125-17,3.2728,0.37,1.18,73.50529101,18.7,Lindesberg,1885,2.134,0,0.0002,0.5123,126.8483068,48.48016643,Osd4,0.22917000000000001,5
123,71,,,0,0,alive,,G140-13,F,S,Aspafallet 3,Aspafallet_1920,6616514,1482711,2019,2020,G140-13,3.1931,0.38,1.19,42.69444444,20.06,Lindesberg,1885,2.1845,0,0.0018,0.5751,114.7866777,42.28703407,Hed3,0.29248000000000002,4
124,71,,,,0,alive,,G125-17,M,S,Aspafallet 3,Aspafallet_1920,6616514,1482711,2019,2020,G125-17,3.1931,0.38,1.19,42.69444444,20.06,Lindesberg,1885,2.1845,0,0.0018,0.5751,114.7866777,42.28703407,Osd4,0.22917000000000001,4
125,75,,,0,0,alive,,G140-13,F,S,Aspafallet 3,Aspafallet_2021,6615639,1486511,2020,2021,,3.038,0.37,1.14,61.56666667,21.24,Lindesberg,1885,2.1506,0,0,0.4315,105.8712379,33.63318345,Hed3,0.29248000000000002,4
126,75,,,,0,alive,,G125-17,M,S,Aspafallet 3,Aspafallet_2021,6615639,1486511,2020,2021,,3.038,0.37,1.14,61.56666667,21.24,Lindesberg,1885,2.1506,0,0,0.4315,105.8712379,33.63318345,Osd4,0.22917000000000001,4
127,83,,1,1,1,disapp,,G140-13,F,S,Aspafallet 3,Aspafallet_2122,6615707.107,1485065.513,2021,2022,,3.0891,0.37,1.15,66.65364583,20.74,Lindesberg,1885,1.9551,0,0,0.4347,107.7469296,35.50575546,Hed3,0.29248000000000002,5
128,83,,,,0,alive,,G125-17,M,S,Aspafallet 3,Aspafallet_2122,6615707.107,1485065.513,2021,2022,,3.0891,0.37,1.15,66.65364583,20.74,Lindesberg,1885,1.9551,0,0,0.4347,107.7469296,35.50575546,Osd4,0.22917000000000001,5
129,28,,,,,other,legal,D-05-13,F,N,Åsta/Löten 1,Åsta-Løten_0405,6783224,1253774,2004,2005,D-05-13,4.361,0.17,1.01,83.06313131,21.95,Løten,415,2.5576,0,0.0001,0.8164,527.9293216,177.2247992,Grå,0.296875,1
130,28,,,,,other,legal,D-05-14,M,N,Åsta/Löten 1,Åsta-Løten_0405,6783224,1253774,2004,2005,D-05-14,4.361,0.17,1.01,83.06313131,21.95,Løten,415,2.5576,0,0.0001,0.8164,527.9293216,177.2247992,Ock1,0.1875,1
131,60,,,,,other,legal,G19-12,M,N,Åsta-Löten 2,Åsta-Løten_1112,6779457,1252803,2011,2012,G19-12,4.4206,0.18,1.04,88.58706468,26.84,Løten,415,2.782,0.0003,0.108,1.1058,524.8642734,161.1665423,Amä1,0.27050800000000003,0
132,60,,,,,other,legal,G83-11,F,N,Åsta-Löten 2,Åsta-Løten_1112,6779457,1252803,2011,2012,G83-11,4.4206,0.18,1.04,88.58706468,26.84,Løten,415,2.782,0.0003,0.108,1.1058,524.8642734,161.1665423,Gös,0.27917500000000001,0
133,10,,,,,alive,,D-01-18,M,N,Atndalen,Atndalen_9899,6869518,1230119,1998,1999,D-01-18,8.6419,0.1,0.35,85.84875292,1.32,Ringebu,520,2.1352,0.0001,0.0181,0.0059,826.8978728,220.4741949,Fre,0.125,1
134,10,,,,,alive,,D-01-21,F,N,Atndalen,Atndalen_9899,6869518,1230119,1998,1999,D-01-21,8.6419,0.1,0.35,85.84875292,1.32,Ringebu,520,2.1352,0.0001,0.0181,0.0059,826.8978728,220.4741949,Mitt,NA,1
135,13,,,,,alive,,D-01-18,M,N,Atndalen,Atndalen_9900,6873488,1229879,1999,2000,D-01-18,8.9006,0.09,0.35,85.87588623,1.36,Ringebu,520,2.3626,0,0.0014,0.0187,837.4540376,229.6046112,Fre,0.125,1
136,13,,,,,alive,,D-01-21,F,N,Atndalen,Atndalen_9900,6873488,1229879,1999,2000,D-01-21,8.9006,0.09,0.35,85.87588623,1.36,Ringebu,520,2.3626,0,0.0014,0.0187,837.4540376,229.6046112,Mitt,NA,1
137,16,,,,,other,legal,D-01-18,M,N,Atndalen,Atndalen_0001,6877163,1233512,2000,2001,D-01-18,9.3928,0.11,0.4,85.81768208,1.41,Stor-Elvdal,430,2.4612,0,0.001,0.1053,812.075865,241.7320378,Fre,0.125,1
138,16,,,,,other,legal,D-01-21,F,N,Atndalen,Atndalen_0001,6877163,1233512,2000,2001,D-01-21,9.3928,0.11,0.4,85.81768208,1.41,Stor-Elvdal,430,2.4612,0,0.001,0.1053,812.075865,241.7320378,Mitt,NA,1
139,58,,,,0,alive,,G69-10,M,N,Aurskog 1,Aurskog_1011,6650536,1254786,2010,2011,G69-10,5.6579,0.67,1.12,82.52116402,37.84,Rælingen,228,3.2878,0,0,3,214.5146098,67.20706659,Ulr2,0.21484400000000001,1
140,58,,,0,0,alive,,G75-10,F,N,Aurskog 1,Aurskog_1011,6650536,1254786,2010,2011,G75-10,5.6579,0.67,1.12,82.52116402,37.84,Rælingen,228,3.2878,0,0,3,214.5146098,67.20706659,DE5,0.25695800000000002,1
141,60,1,,,1,disapp,,G69-10,M,N,Aurskog 1,Aurskog_1112,6657295,1269156,2011,2012,G69-10,5.2519,0.47,1.49,78.33585859,19.1,Eda,1730,2.9624,0,0.0004,0.797,256.2440147,62.78460658,Ulr2,0.21484400000000001,0
142,60,1,1,1,1,disapp,,G75-10,F,N,Aurskog 1,Aurskog_1112,6657295,1269156,2011,2012,G75-10,5.2519,0.47,1.49,78.33585859,19.1,Eda,1730,2.9624,0,0.0004,0.797,256.2440147,62.78460658,DE5,0.25695800000000002,0
143,64,1,,,1,disapp,,G111-10,M,N,Aurskog 3,Aurskog_1213,6650569,1265403,2012,2013,G111-10,5.5366,0.51,1.43,85.64871795,20.31,Eda,1730,3.036,0,0,1.143,243.160225,60.22305181,DE5,0.25695800000000002,2
144,64,1,1,1,1,disapp,,G131-11,F,N,Aurskog 3,Aurskog_1213,6650569,1265403,2012,2013,G131-11,5.5366,0.51,1.43,85.64871795,20.31,Eda,1730,3.036,0,0,1.143,243.160225,60.22305181,Aur1,0.254608,2
145,70,,,,0,alive,,G107-16,M,N,Aurskog 4,Aurskog_1516,6645533,1254619,2015,2016,G107-16,5.6662,0.67,1.13,73.87419355,35.53,Rælingen,228,2.4428,0,0.0052,2.6405,209.213758,63.32358321,Gla3,0.31059999999999999,3
146,70,,,0,0,alive,,G170-15,F,N,Aurskog 4,Aurskog_1516,6645533,1254619,2015,2016,G170-15,5.6662,0.67,1.13,73.87419355,35.53,Rælingen,228,2.4428,0,0.0052,2.6405,209.213758,63.32358321,När1,0.29327399999999998,3
147,74,1,,,1,disapp,,G107-16,M,N,Aurskog 4,Aurskog_1617,6647699,1251501,2016,2017,G107-16,5.8738,0.7,1.06,67.86410256,52.41,Rælingen,228,2.0934,0,0.0027,3.6751,205.9216706,64.49093792,Gla3,0.31059999999999999,3
148,74,1,1,1,1,disapp,,G170-15,F,N,Aurskog 4,Aurskog_1617,6647699,1251501,2016,2017,G170-15,5.8738,0.7,1.06,67.86410256,52.41,Rælingen,228,2.0934,0,0.0027,3.6751,205.9216706,64.49093792,När1,0.29327399999999998,3
149,68,,,,,alive,,G35-16,M,N,Aurskog 5,Aurskog_1819,6645150,1251472,2018,2019,G35-16,5.8355,0.7,1.06,79.44354839,45.83,Rælingen,228,1.9896,0,0.0004,3.4376,203.9840297,63.04670884,Gla3,0.31059999999999999,4
150,68,,,0,0,alive,,G80-17,F,N,Aurskog 5,Aurskog_1819,6645150,1251472,2018,2019,G80-17,5.8355,0.7,1.06,79.44354839,45.83,Rælingen,228,1.9896,0,0.0004,3.4376,203.9840297,63.04670884,Kin1,0.28747600000000001,4
151,71,,,,,alive,,G35-16,M,N,Aurskog 5,Aurskog_1920,6646959,1257580,2019,2020,G35-16,5.7025,0.61,1.18,52.72979798,31.71,Rælingen,228,1.8014,0,0.0066,2.0324,222.964442,64.0225691,Gla3,0.31059999999999999,5
152,71,,1,1,1,disapp,,G80-17,F,N,Aurskog 5,Aurskog_1920,6646959,1257580,2019,2020,G80-17,5.7025,0.61,1.18,52.72979798,31.71,Rælingen,228,1.8014,0,0.0066,2.0324,222.964442,64.0225691,Kin1,0.28747600000000001,5
153,75,,,,,other,legal,G21-21,F,N,Aurskog 6,Aurskog_2021,6646580,1251969,2020,2021,,5.8174,0.69,1.07,71.15343915,79.52,Enebakk,3028,1.5808,0,0,3.4473,205.6913462,63.90841684,Sbö1,0.218197,6
154,75,,,,,other,legal,G35-16,M,N,Aurskog 6,Aurskog_2021,6646580,1251969,2020,2021,,5.8174,0.69,1.07,71.15343915,79.52,Enebakk,3028,1.5808,0,0,3.4473,205.6913462,63.90841684,Gla3,0.31059999999999999,6
155,85,1,1,1,1,disapp,likely illegal,G39-20,F,N,Aurskog 7,Aurskog_2223,6648958.587,1253087.689,2022,2023,,5.7676,0.7,1.09,84.45714286,82.11,Aurskog-Høland,3026,1.2499,0,0,3.3123,208.662,64.5524,Mgr2,0.18076400000000001,4
156,85,1,,,1,disapp,likely illegal,G180-21,M,N,Aurskog 7,Aurskog_2223,6648958.587,1253087.689,2022,2023,,5.7676,0.7,1.09,84.45714286,82.11,Aurskog-Høland,3026,1.2499,0,0,3.3123,208.662,64.5524,Prä4,0.169262,4
157,85,,,,2,censored,,G174-22,M,S,Axsjön,Axsjön_2223,6566153,1568619,2022,2023,,3.6308,0.48,1.44,65.40645161,40.64,Nykvarn,140,1.2116,0,0,1.7248,49.25652183,19.89218576,Vvi1,9.15546E-2,6
158,85,,,2,2,censored,,G106-21,F,S,Axsjön,Axsjön_2223,6566153,1568619,2022,2023,,3.6308,0.48,1.44,65.40645161,40.64,Nykvarn,140,1.2116,0,0,1.7248,49.25652183,19.89218576,Ärl2,0.39373599999999997,6
159,85,,,,2,censored,,G96-22,M,S,Balungen 1,Balungen_2223,6753971,1487068,2022,2023,,3.937,0.25,0.91,92.3969697,17.21,Leksand,2029,2,0.0039,1.4153,0.3714,286.4322312,67.41892744,Lob1,0.25192599999999998,2
160,85,,,2,2,censored,,G151-22,F,S,Balungen 1,Balungen_2223,6753971,1487068,2022,2023,,3.937,0.25,0.91,92.3969697,17.21,Leksand,2029,2,0.0039,1.4153,0.3714,286.4322312,67.41892744,Bjås4,0.121395,2
161,85,,,,2,censored,,G244-21,M,S,Baremosse,Baremosse_2223,6434800,1389990,2022,2023,,2.6472,0.59,1.63,65.54,30.14,Mullsjö,642,1.918,0,0,1.2801,224.9887595,61.06782711,Vvi1,9.15546E-2,4
162,85,,,2,2,censored,,G243-19,F,S,Baremosse,Baremosse_2223,6434800,1389990,2022,2023,,2.6472,0.59,1.63,65.54,30.14,Mullsjö,642,1.918,0,0,1.2801,224.9887595,61.06782711,Tiv2,0,4
163,83,,,,0,alive,,G34-20,M,S,Bergaskogen 1,Bergaskogen_2122,6411090.536,1389202.094,2021,2022,,2.8813,0.62,1.7,57.10818713,66.49,Mullsjö,642,2.6524,0,0,2.4186,235.2027658,64.90690741,Tiv2,0,1
164,83,,,0,0,alive,,G80-20,F,S,Bergaskogen 1,Bergaskogen_2122,6411090.536,1389202.094,2021,2022,,2.8813,0.62,1.7,57.10818713,66.49,Mullsjö,642,2.6524,0,0,2.4186,235.2027658,64.90690741,Tön1,0.118835,1
165,85,1,,,1,disapp,,G34-20,M,S,Bergaskogen 1,Bergaskogen_2223,6411073,1391648,2022,2023,,2.9004,0.65,1.66,69.90570175,68.3,Mullsjö,642,2.0756,0,0,2.8493,223.6663813,68.08172214,Tiv2,0,2
166,85,1,1,1,1,disapp,,G80-20,F,S,Bergaskogen 1,Bergaskogen_2223,6411073,1391648,2022,2023,,2.9004,0.65,1.66,69.90570175,68.3,Mullsjö,642,2.0756,0,0,2.8493,223.6663813,68.08172214,Tön1,0.118835,2
167,74,1,1,1,1,disapp,,G73-15,F,S,Bertjärn,Berttjärn_1617,6740579,1348914,2016,2017,G73-15,5.1379,0.25,0.69,83.63383838,2.78,Torsby,1737,1.9356,0.0005,0.1768,0.5572,439.9794474,99.25537426,Snd3,0.21491199999999999,3
168,74,1,,,1,disapp,,G83-16,M,S,Bertjärn,Berttjärn_1617,6740579,1348914,2016,2017,G83-16,5.1379,0.25,0.69,83.63383838,2.78,Torsby,1737,1.9356,0.0005,0.1768,0.5572,439.9794474,99.25537426,Lok3,0.222382,3
169,85,,,,2,censored,,G22-22,F,S,Billingbo,Billingbo_2223,6618034.13,1491412.733,2022,2023,,3.0681,0.38,1.13,71.74769231,21.16,Köping,1983,1.563,0,0.0024,0.5069,107.5523,31.861,Asp3,0.233486,4
170,85,,1,1,1,disapp,,G238-21,M,S,Billingbo,Billingbo_2223,6618034.13,1491412.733,2022,2023,,3.0681,0.38,1.13,71.74769231,21.16,Köping,1983,1.563,0,0.0024,0.5069,107.5523,31.861,Vbä2,0.30906699999999998,4
171,74,,1,1,1,disapp,,G48-14,M,S,Billsjön,Billsjön_1617,6644420,1481034,2016,2017,G48-14,4.3473,0.34,1.3,74.40686275,13.17,Ljusnarsberg,1864,2.2824,0,0.0075,0.5769,218.5570849,62.13048771,Rom1,0.20550499999999999,8
172,74,,,,,alive,,G74-14,F,S,Billsjön,Billsjön_1617,6644420,1481034,2016,2017,G74-14,4.3473,0.34,1.3,74.40686275,13.17,Ljusnarsberg,1864,2.2824,0,0.0075,0.5769,218.5570849,62.13048771,Sku,0.15216099999999999,8
173,64,,,,2,censored,,G50-12,M,S,Björnås 1,Björnås_1213,6766922,1503305,2012,2013,G50-12,3.6843,0.15,1.05,85.16908213,16.65,Rättvik,2031,2.4028,0.0023,0.8292,0.0787,325.4679753,60.98179715,Sjö,0.41430699999999998,3
174,64,,1,1,1,disapp,,G88-11,F,S,Björnås 1,Björnås_1213,6766922,1503305,2012,2013,G88-11,3.6843,0.15,1.05,85.16908213,16.65,Rättvik,2031,2.4028,0.0023,0.8292,0.0787,325.4679753,60.98179715,Kors1,0.22680700000000001,3
175,66,,,,,alive,,G113-12,F,S,Björnås 2,Björnås_1314,6759219,1505811,2013,2014,G113-12,3.741,0.2,1.1,75.94444444,21.8,Leksand,2029,2.4104,0.0026,0.9286,0.3,312.529144,68.68713268,Prä,0,2
176,66,,1,1,1,disapp,,G183-13,M,S,Björnås 2,Björnås_1314,6759219,1505811,2013,2014,G183-13,3.741,0.2,1.1,75.94444444,21.8,Leksand,2029,2.4104,0.0026,0.9286,0.3,312.529144,68.68713268,Bjås,0.41430699999999998,2
177,68,,,,0,alive,,G113-12,F,S,Björnås 3,Björnås_1415,6760675,1507592,2014,2015,G113-12,3.6568,0.19,1.13,89.95771144,21.12,Rättvik,2031,2.506,0.003,1.0694,0.2098,317.1157306,63.84887599,Prä,0,5
178,68,,,,,alive,,G164-13,M,S,Björnås 3,Björnås_1415,6760675,1507592,2014,2015,G164-13,3.6568,0.19,1.13,89.95771144,21.12,Rättvik,2031,2.506,0.003,1.0694,0.2098,317.1157306,63.84887599,Bjås,0.41430699999999998,5
179,70,,,,0,alive,,G113-12,F,S,Björnås 3,Björnäs_1516,6760797,1513166,2015,2016,G113-12,3.4625,0.17,1.14,76.50606061,19.84,Falun,2080,2.6736,0.0032,1.141,0.0049,322.0091288,56.02806101,Prä,0,6
180,70,,,,,alive,,G164-13,M,S,Björnås 3,Björnäs_1516,6760797,1513166,2015,2016,G164-13,3.4625,0.17,1.14,76.50606061,19.84,Falun,2080,2.6736,0.0032,1.141,0.0049,322.0091288,56.02806101,Bjås,0.41430699999999998,6
181,74,,,,2,censored,,G113-12,F,S,Björnås 3,Björnås_1617,6760524,1517631,2016,2017,G113-12,3.3964,0.18,1.14,84.76666667,18.15,Falun,2080,2.5906,0.0021,0.7566,0.0256,319.6436527,56.63354754,Prä,0,5
182,74,,,,,other,natural,G164-13,M,S,Björnås 3,Björnås_1617,6760524,1517631,2016,2017,G164-13,3.3964,0.18,1.14,84.76666667,18.15,Falun,2080,2.5906,0.0021,0.7566,0.0256,319.6436527,56.63354754,Bjås,0.41430699999999998,5
183,72,,,0,0,alive,,G113-12,F,S,Björnås 4,Björnås_1718,6768620,1522633,2017,2018,G113-12,3.4775,0.17,1.16,83.15217391,13.81,Falun,2080,2.821,0.0022,0.8134,0.0675,310.1626367,55.36154245,Prä,0,1
184,72,,,,0,alive,,G22-14,M,S,Björnås 4,Björnås_1718,6768620,1522633,2017,2018,G22-14,3.4775,0.17,1.16,83.15217391,13.81,Falun,2080,2.821,0.0022,0.8134,0.0675,310.1626367,55.36154245,Dju3,0.13900799999999999,1
185,68,,,0,0,alive,,G113-12,F,S,Björnås 4,Björnås_1819,6769946,1516341,2018,2019,G113-12,3.5213,0.18,1.12,84.21144279,15.25,Falun,2080,2.8845,0.0037,1.3232,0,330.3800236,52.39521757,Prä,0,1
186,68,,,,0,alive,,G22-14,M,S,Björnås 4,Björnås_1819,6769946,1516341,2018,2019,G22-14,3.5213,0.18,1.12,84.21144279,15.25,Falun,2080,2.8845,0.0037,1.3232,0,330.3800236,52.39521757,Dju3,0.13900799999999999,1
187,71,,,0,0,alive,,G113-12,F,S,Björnås 4,Björnås_1920,6758113,1514576,2019,2020,G113-12,3.3677,0.16,1.15,73.11111111,21.09,Falun,2080,2.5425,0.0029,1.06,0.0286,316.8113043,57.14088548,Prä,0,3
188,71,,,,0,alive,,G22-14,M,S,Björnås 4,Björnås_1920,6758113,1514576,2019,2020,G22-14,3.3677,0.16,1.15,73.11111111,21.09,Falun,2080,2.5425,0.0029,1.06,0.0286,316.8113043,57.14088548,Dju3,0.13900799999999999,3
189,75,,,0,0,alive,,G113-12,F,S,Björnås 4,Björnås_2021,6763774,1518595,2020,2021,,3.4204,0.17,1.15,81.40486808,16.83,Falun,2080,2.4678,0.0026,0.946,0.0255,321.2622907,56.9718911,Prä,0,3
190,75,,,,0,alive,,G22-14,M,S,Björnås 4,Björnås_2021,6763774,1518595,2020,2021,,3.4204,0.17,1.15,81.40486808,16.83,Falun,2080,2.4678,0.0026,0.946,0.0255,321.2622907,56.9718911,Dju3,0.13900799999999999,3
191,83,1,1,1,1,disapp,,G113-12,F,S,Björnås 4,Björnås_2122,6755680.167,1513948.817,2021,2022,,3.3336,0.17,1.15,83.22058824,22.68,Falun,2080,2.2962,0.0033,1.1968,0.1314,310.9776542,61.63242949,Prä,0,5
192,83,1,,,1,disapp,,G22-14,M,S,Björnås 4,Björnås_2122,6755680.167,1513948.817,2021,2022,,3.3336,0.17,1.15,83.22058824,22.68,Falun,2080,2.2962,0.0033,1.1968,0.1314,310.9776542,61.63242949,Dju3,0.13900799999999999,5
193,71,,,,0,alive,,G220-19,F,S,Björnberget,Björnberget_1920,6776740.506,1467179.048,2019,2020,,2.5153,0.18,1.09,68.76715686,5.46,Rättvik,2031,2.5,0.0032,1.1697,0.3435,297.3177,59.0017,Sjö3,0.17519399999999999,2
194,71,,1,1,1,disapp,,G72-18,M,S,Björnberget,Björnberget_1920,6776740.506,1467179.048,2019,2020,,2.5153,0.18,1.09,68.76715686,5.46,Rättvik,2031,2.5,0.0032,1.1697,0.3435,297.3177,59.0017,Letj2,0.224609,2
195,75,1,1,1,1,disapp,,G220-19,F,S,Björnberget 2,Björnberget_2021,6776738.073,1465671.273,2020,2021,,2.4935,0.17,1.08,83.25997475,5.5,Rättvik,2031,2.6,0.0026,0.9574,0.3497,297.3862,58.0029,Sjö3,0.17519399999999999,3
196,75,1,,,1,disapp,,G214-19,M,S,Björnberget 2,Björnberget_2021,6776738.073,1465671.273,2020,2021,,2.4935,0.17,1.08,83.25997475,5.5,Rättvik,2031,2.6,0.0026,0.9574,0.3497,297.3862,58.0029,Sjö4,0.37328699999999998,3
197,68,,,,2,censored,,G71-17,M,S,Blåbärskullen,Blåbärskullen_1819,6628826,1339709,2018,2019,G71-17,6.0025,0.33,1.21,78.75520833,14.22,Kil,1715,2.3,0,0.0079,1.2071,182.9447199,83.58212094,Keo1,0.228912,3
