RovbaseID,Funnetdato,Undersøkt,Undersøktdato,Meldt til,Mottattdato,Skadetype,"Skadetype, annet",Rase,"Rase, annet","Skadedato, fra","Skadedato, til",Usikker skadedato,Kjønn,Alder,Antall,Tilstand,Merke,"Merke, tekst",Registreringsnummer,Skadeårsak,"Skadeårsak, annet",Skadested,Beiteområde,Kontrollstatus,Vurdering,Melding om registrert skade er sendt til eier,Eier tilstede ved skadeundersøkelse,Eier orientert,Dato orientert,KommuneID,Funnsted,Nord (opprinnelig),Øst (opprinnelig),Nord (UTM33/SWEREF99 TM),Øst (UTM33/SWEREF99 TM),Nord (RT90),Øst (RT90),Koordinatsystem,Stedkvalitet,Godkjentdato,Følsomhet,Frigivelsesdato,Låst,Låst av,Låstdato,Sist lagret dato,Kommunenummer,Kommune,Fylkenummer,Fylke,Number of injured or killed or missing sheep,Year
KD70547,1997.07.14,Ja,1997.07.15,,,Får,,Norsk kvit sau,,1997.07.09,1997.07.09,Ja,Hane,Över 2 år,1,Död,Bjelle,,NULL,Varg,,,,Fältkontroll - SNO,Osäker,Nej,Nej,Nej,,1-3427,Larslitjønna,6951443,251074,6951443,251074,6956970,1209736,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3427,Tynset (N),1-34,Innlandet (N),1,1997
KD70550,1997.07.14,Ja,1997.07.15,,,Får,,Norsk kvit sau,,1997.07.14,1997.07.14,Nej,Hane,Under 1 år,1,Död,Øremerke,7077,NULL,Varg,,,,Fältkontroll - SNO,Osäker,Nej,Nej,Nej,,1-3426,Gammelstutjønn,6934897,272244,6934897,272244,6940149,1230712,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3426,Tolga (N),1-34,Innlandet (N),1,1997
KD70544,1997.07.14,Ja,1997.07.15,,,Får,,Norsk kvit sau,,1997.07.15,1997.07.15,Nej,Hane,Över 2 år,1,Död,Bjelle,,NULL,Varg,,,,Fältkontroll - SNO,Osäker,Nej,Nej,Nej,,1-3427,Karlsvangen,6927469,272155,6927469,272155,6932718,1230530,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3427,Tynset (N),1-34,Innlandet (N),1,1997
KD70415,1997.07.15,Ja,1997.07.16,,,Får,,Spel,,1997.07.11,1997.07.11,Ja,Okänt,Under 1 år,1,Död,Øremerke,7090,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3425,Østerfjellet,6839000,353900,6839000,353900,6843183,1311218,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3425,Engerdal (N),1-34,Innlandet (N),1,1997
KD70546,1997.07.15,Ja,1997.07.15,,,Får,,Norsk kvit sau,,1997.07.14,1997.07.14,Nej,Hane,Under 1 år,1,Död,,,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3427,Magnilldalen,6928331,271532,6928331,271532,6933588,1229917,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3427,Tynset (N),1-34,Innlandet (N),1,1997
KD70076,1997.07.16,Ja,1997.07.18,,,Får,,Spel,,1997.07.16,1997.07.16,Nej,Hane,Över 2 år,1,Död,Bjelle,,NULL,Varg,,,,Fältkontroll - SNO,Osäker,Nej,Nej,Nej,,1-3429,Einunndalen,6918012,246352,6918012,246352,6923578,1204593,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3429,Folldal (N),1-34,Innlandet (N),1,1997
KD70416,1997.07.16,Ja,1997.07.16,,,Får,,Spel,,1997.07.14,1997.07.14,Ja,Okänt,Under 1 år,1,Död,Øremerke,7085,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3425,Østerfjellet,6839100,352800,6839100,352800,6843297,1310118,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3425,Engerdal (N),1-34,Innlandet (N),1,1997
KD70417,1997.07.16,Ja,1997.07.16,,,Får,,Spel,,1997.07.11,1997.07.11,Ja,Hona,Under 1 år,1,Död,Øremerke,7107,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3425,Østerfjellet,6838000,352800,6838000,352800,6842196,1310105,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3425,Engerdal (N),1-34,Innlandet (N),1,1997
KD70419,1997.07.16,Ja,1997.07.16,,,Får,,Spel,,1997.07.11,1997.07.11,Ja,Hane,Över 2 år,1,Död,Bjelle,,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3425,Østerfjellet,6840400,351900,6840400,351900,6844608,1309234,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3425,Engerdal (N),1-34,Innlandet (N),1,1997
KD70552,1997.07.16,Ja,1997.07.16,,,Får,,Norsk kvit sau,,1997.07.16,1997.07.16,Nej,Hona,Under 1 år,1,Död,Øremerke,7051,NULL,Varg,,,,Fältkontroll - SNO,Osäker,Nej,Nej,Nej,,1-3427,Ytre Åsen,6919103,283234,6919103,283234,6924208,1241511,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3427,Tynset (N),1-34,Innlandet (N),1,1997
KD70560,1997.07.16,Ja,1997.07.18,,,Får,,Norsk kvit sau,,1997.07.17,1997.07.17,Nej,Hona,Under 1 år,1,Död,Øremerke,7031,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3427,Åsan,6919182,280227,6919182,280227,6924325,1238503,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3427,Tynset (N),1-34,Innlandet (N),1,1997
KD70561,1997.07.16,Ja,1997.07.18,,,Får,,Norsk kvit sau,,1997.07.14,1997.07.14,Nej,Hane,Över 2 år,1,Död,Øremerke,5099,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3427,Lauvåsen,6906329,288778,6906329,288778,6911358,1246898,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3427,Tynset (N),1-34,Innlandet (N),1,1997
KD70562,1997.07.16,Ja,1997.07.18,,,Får,,Norsk kvit sau,,1997.07.14,1997.07.14,Nej,Hane,Över 2 år,1,Död,Bjelle,,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3427,Lauvåsen,6906221,288868,6906221,288868,6911249,1246987,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3427,Tynset (N),1-34,Innlandet (N),1,1997
KD70563,1997.07.16,Ja,1997.07.18,,,Får,,Norsk kvit sau,,1997.07.14,1997.07.14,Nej,Hane,Under 1 år,1,Död,,,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3427,Lauvåsen,6906302,289076,6906302,289076,6911327,1247196,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3427,Tynset (N),1-34,Innlandet (N),1,1997
KD70564,1997.07.16,Ja,1997.07.18,,,Får,,Norsk kvit sau,,1997.07.14,1997.07.14,Nej,Hane,Över 2 år,1,Död,Øremerke,5086,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3427,Lauvåsen,6906276,288270,6906276,288270,6911311,1246389,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3427,Tynset (N),1-34,Innlandet (N),1,1997
KD70570,1997.07.16,Ja,1997.07.20,,,Får,,Norsk kvit sau,,1997.07.17,1997.07.17,Nej,Hane,Under 1 år,1,Död,Øremerke,7076,NULL,Varg,,,,Fältkontroll - SNO,Osäker,Nej,Nej,Nej,,1-3427,Innerdalen,6950501,247167,6950501,247167,6956076,1205815,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3427,Tynset (N),1-34,Innlandet (N),1,1997
KD70568,1997.07.16,Ja,1997.07.20,,,Får,,Norsk kvit sau,,1997.07.09,1997.07.09,Ja,Hane,Över 2 år,1,Död,Bjelle,,NULL,Varg,,,,Fältkontroll - SNO,Osäker,Nej,Nej,Nej,,1-3427,Innerdalen,6947976,253766,6947976,253766,6953467,1212387,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3427,Tynset (N),1-34,Innlandet (N),1,1997
KD70569,1997.07.16,Ja,1997.07.20,,,Får,,Norsk kvit sau,,1997.07.09,1997.07.09,Ja,Hane,Över 2 år,1,Död,Øremerke,1048,NULL,Varg,,,,Fältkontroll - SNO,Osäker,Nej,Nej,Nej,,1-3427,Innerdalen,6948175,253784,6948175,253784,6953666,1212407,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3427,Tynset (N),1-34,Innlandet (N),1,1997
KD70557,1997.07.17,Ja,1997.07.18,,,Får,,Norsk kvit sau,,1997.07.16,1997.07.16,Ja,Hane,Under 1 år,1,Död,Øremerke,7027,NULL,Varg,,,,Fältkontroll - SNO,Osäker,Nej,Nej,Nej,,1-3427,Åsan,6919407,281051,6919407,281051,6924540,1239330,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3427,Tynset (N),1-34,Innlandet (N),1,1997
KD70558,1997.07.17,Ja,1997.07.18,,,Får,,Norsk kvit sau,,1997.07.18,1997.07.18,Nej,Hona,Under 1 år,1,Död,Øremerke,7108,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3427,Åsan,6919407,281051,6919407,281051,6924540,1239330,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3427,Tynset (N),1-34,Innlandet (N),1,1997
KD70559,1997.07.17,Ja,1997.07.18,,,Får,,Norsk kvit sau,,1997.07.18,1997.07.18,Nej,Hona,Under 1 år,1,Död,Øremerke,7128,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3427,Åsan,6919407,281051,6919407,281051,6924540,1239330,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3427,Tynset (N),1-34,Innlandet (N),1,1997
KD70334,1997.07.18,Ja,1997.06.18,,,Får,,Norsk kvit sau,,1997.06.18,1997.06.18,Nej,Hona,Under 1 år,1,Död,Øremerke,766,NULL,Varg,,,,Fältkontroll - SNO,Osäker,Nej,Nej,Nej,,1-3411,Storstillia,6794741,275340,6794741,275340,6799872,1232067,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3411,Ringsaker (N),1-34,Innlandet (N),1,1997
KD70078,1997.07.20,Ja,1997.07.20,,,Får,,Norsk kvit sau,,1997.07.15,1997.07.15,Ja,Hane,Över 2 år,1,Död,Bjelle,,NULL,Varg,,,,Fältkontroll - SNO,Osäker,Nej,Nej,Nej,,1-3429,Depledalen,6911278,234468,6911278,234468,6916988,1192618,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3429,Folldal (N),1-34,Innlandet (N),1,1997
KD70082,1997.07.20,Ja,1997.07.21,,,Får,,Norsk kvit sau,,1997.07.20,1997.07.20,Ja,Hona,Under 1 år,1,Död,Øremerke,7031,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3428,Sjulhusvangen,6894944,275060,6894944,275060,6900138,1233031,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3428,Alvdal (N),1-34,Innlandet (N),1,1997
KD70572,1997.07.20,Ja,1997.07.20,,,Får,,Norsk kvit sau,,1997.07.20,1997.07.20,Ja,Hane,Över 2 år,1,Död,Bjelle,,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3427,Åsan,6918712,279881,6918712,279881,6923859,1238151,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3427,Tynset (N),1-34,Innlandet (N),1,1997
KD70575,1997.07.20,Ja,1997.07.21,,,Får,,Norsk kvit sau,,1997.07.20,1997.07.20,Nej,Hane,Över 2 år,1,Död,Bjelle,,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3427,Lauvåskletten,6906746,288615,6906746,288615,6911777,1246740,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3427,Tynset (N),1-34,Innlandet (N),1,1997
KD70577,1997.07.20,Ja,1997.07.22,,,Får,,Annan,Ikke oppgitt i grunnlagsdata,1997.07.19,1997.07.19,Nej,Hane,Under 1 år,1,Död,Øremerke,7206,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3424,Hårenndalen,6860076,292424,6860076,292424,6865033,1249971,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3424,Rendalen (N),1-34,Innlandet (N),1,1997
KD70079,1997.07.21,Ja,1997.07.21,,,Får,,Norsk kvit sau,,1997.07.20,1997.07.20,Ja,Hane,Över 2 år,1,Död,Bjelle,,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3428,Sjulhusvangen,6894617,275331,6894617,275331,6899807,1233298,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3428,Alvdal (N),1-34,Innlandet (N),1,1997
KD70080,1997.07.21,Ja,1997.07.21,,,Får,,Norsk kvit sau,,1997.07.20,1997.07.20,Ja,Hona,Under 1 år,1,Död,Øremerke,7047,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3428,Sjulhusvangen,6894598,275530,6894598,275530,6899786,1233496,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3428,Alvdal (N),1-34,Innlandet (N),1,1997
KD70081,1997.07.21,Ja,1997.07.21,,,Får,,Norsk kvit sau,,1997.07.20,1997.07.20,Ja,Hona,Under 1 år,1,Död,Øremerke,7062,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3428,Sjulhusvangen,6894290,275602,6894290,275602,6899476,1233565,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3428,Alvdal (N),1-34,Innlandet (N),1,1997
KD70084,1997.07.22,Ja,1997.07.22,,,Får,,Norsk kvit sau,,1997.07.20,1997.07.20,Ja,Hane,Över 2 år,1,Död,Bjelle,,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3428,Bjønnåsen,6893871,276869,6893871,276869,6899041,1234827,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3428,Alvdal (N),1-34,Innlandet (N),1,1997
KD70086,1997.07.22,Ja,1997.07.23,,,Får,,Spel,,1997.07.20,1997.07.20,Ja,Hane,Över 2 år,1,Död,Øremerke,75,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3428,Bjønnåsen,6894008,276480,6894008,276480,6899183,1234440,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3428,Alvdal (N),1-34,Innlandet (N),1,1997
KD70083,1997.07.22,Ja,1997.07.22,,,Får,,Norsk kvit sau,,1997.07.20,1997.07.20,Ja,Hane,Över 2 år,1,Död,Bjelle,,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3428,Eineråsen,6896200,276683,6896200,276683,6901374,1234670,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3428,Alvdal (N),1-34,Innlandet (N),1,1997
KD70578,1997.07.22,Ja,1997.07.23,,,Får,,Norsk kvit sau,,1997.07.22,1997.07.22,Ja,Hona,Under 1 år,1,Död,Øremerke,7060,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3428,Brøttvangen,6905393,277236,6905393,277236,6910565,1235338,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3428,Alvdal (N),1-34,Innlandet (N),1,1997
KD70579,1997.07.22,Ja,1997.07.23,,,Får,,Norsk kvit sau,,1997.07.22,1997.07.22,Nej,Hane,Över 2 år,1,Död,Bjelle,,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3428,Brøttvangen,6905393,277236,6905393,277236,6910565,1235338,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3428,Alvdal (N),1-34,Innlandet (N),1,1997
KD70585,1997.07.22,Ja,1997.07.23,,,Får,,Spel,,1997.07.18,1997.07.18,Ja,Okänt,Under 1 år,1,Död,Øremerke,7048,NULL,Varg,,,,Fältkontroll - SNO,Osäker,Nej,Nej,Nej,,1-3424,Hårenndalen,6860846,292796,6860846,292796,6865799,1250352,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3424,Rendalen (N),1-34,Innlandet (N),1,1997
KD70088,1997.07.23,Ja,1997.07.25,,,Får,,Norsk kvit sau,,1997.07.24,1997.07.24,Nej,Hane,Över 2 år,1,Död,Øremerke,1002,NULL,Varg,,,,Fältkontroll - SNO,Osäker,Nej,Nej,Nej,,1-3429,Storhøa,6904203,238133,6904203,238133,6909863,1196197,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3429,Folldal (N),1-34,Innlandet (N),1,1997
KD70089,1997.07.23,Ja,1997.07.25,,,Får,,Norsk kvit sau,,1997.07.13,1997.07.13,Ja,Hane,Över 2 år,1,Död,Bjelle,,NULL,Varg,,,,Fältkontroll - SNO,Osäker,Nej,Nej,Nej,,1-3429,Storhøa,6904066,238522,6904066,238522,6909721,1196584,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3429,Folldal (N),1-34,Innlandet (N),1,1997
KD70584,1997.07.23,Ja,1997.07.23,,,Får,,Norsk kvit sau,,1997.07.19,1997.07.19,Ja,Hane,Över 2 år,1,Död,Bjelle,,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3424,Hårenndalen,6858206,295265,6858206,295265,6863127,1252790,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3424,Rendalen (N),1-34,Innlandet (N),1,1997
KD70597,1997.07.23,Ja,1997.07.25,,,Får,,Norsk kvit sau,,1997.07.23,1997.07.23,Nej,Hane,Över 2 år,1,Död,Bjelle,,NULL,Varg,,,,Fältkontroll - SNO,Osäker,Nej,Nej,Nej,,1-3427,Magnilldalen,6932272,271296,6932272,271296,6937534,1229730,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3427,Tynset (N),1-34,Innlandet (N),1,1997
KD70587,1997.07.23,Ja,1997.07.24,,,Får,,Norsk kvit sau,,1997.07.20,1997.07.20,Ja,Hane,Över 2 år,1,Död,Bjelle,,NULL,Varg,,,,Fältkontroll - SNO,Osäker,Nej,Nej,Nej,,1-3427,Innerdalen,6950051,249839,6950051,249839,6955592,1208483,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3427,Tynset (N),1-34,Innlandet (N),1,1997
KD70087,1997.07.24,Ja,1997.07.25,,,Får,,Norsk kvit sau,,1997.07.24,1997.07.24,Nej,Hane,Över 2 år,1,Död,Øremerke,2034,NULL,Varg,,,,Fältkontroll - SNO,Osäker,Nej,Nej,Nej,,1-3429,Lonabekken,6904740,236675,6904740,236675,6910418,1194745,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3429,Folldal (N),1-34,Innlandet (N),1,1997
KD70592,1997.07.24,Ja,1997.07.25,,,Får,,Spel,,1997.07.23,1997.07.23,Nej,Hane,Under 1 år,1,Död,Øremerke,7034,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3424,Røsken,6843416,295504,6843416,295504,6848326,1252845,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3424,Rendalen (N),1-34,Innlandet (N),1,1997
KD70596,1997.07.24,Ja,1997.07.25,,,Får,,Norsk kvit sau,,1997.07.24,1997.07.24,Nej,Hane,Över 2 år,1,Död,Bjelle,,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3424,Gammellia,6874356,289025,6874356,289025,6879364,1246747,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3424,Rendalen (N),1-34,Innlandet (N),1,1997
KD70590,1997.07.24,Ja,1997.07.25,,,Får,,Norsk kvit sau,,1997.07.24,1997.07.24,Ja,Hane,Över 2 år,1,Död,Bjelle,,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3424,Osdalen,6843052,320081,6843052,320081,6847657,1277431,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3424,Rendalen (N),1-34,Innlandet (N),1,1997
KD70591,1997.07.24,Ja,1997.07.25,,,Får,,Norsk kvit sau,,1997.07.24,1997.07.24,Ja,Hane,Över 2 år,1,Död,Bjelle,,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3424,Osdalen,6844223,318281,6844223,318281,6848851,1275645,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3424,Rendalen (N),1-34,Innlandet (N),1,1997
KD70593,1997.07.25,Ja,1997.07.25,,,Får,,Spel,,1997.07.24,1997.07.24,Ja,Hane,Över 2 år,1,Död,Bjelle,,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3424,Røsken,6844294,295786,6844294,295786,6849201,1253138,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3424,Rendalen (N),1-34,Innlandet (N),1,1997
KD70594,1997.07.25,Ja,1997.07.25,,,Får,,Spel,,1997.07.24,1997.07.24,Ja,Hane,Över 2 år,1,Död,Bjelle,,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3424,Røsken,6844294,295786,6844294,295786,6849201,1253138,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3424,Rendalen (N),1-34,Innlandet (N),1,1997
KD70595,1997.07.25,Ja,1997.07.25,,,Får,,Spel,,1997.07.24,1997.07.24,Nej,Hane,Över 2 år,1,Död,Bjelle,,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3424,Røsken,6844746,296330,6844746,296330,6849646,1253688,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3424,Rendalen (N),1-34,Innlandet (N),1,1997
KD70600,1997.07.26,Ja,1997.07.25,,,Får,,Spel,,1997.07.26,1997.07.26,Nej,Hona,Under 1 år,1,Död,Øremerke,7038,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3424,Øvrevollen,6865401,271817,6865401,271817,6870618,1229418,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3424,Rendalen (N),1-34,Innlandet (N),1,1997
KD70601,1997.07.26,Ja,1997.07.25,,,Får,,Spel,,1997.07.26,1997.07.26,Nej,Hane,Över 2 år,1,Död,Bjelle,,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3424,Øvrevollen,6865401,271817,6865401,271817,6870618,1229418,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3424,Rendalen (N),1-34,Innlandet (N),1,1997
KD70602,1997.07.26,Ja,1997.07.25,,,Får,,Spel,,1997.07.26,1997.07.26,Nej,Hane,Under 1 år,1,Död,Øremerke,7006,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3424,Øvrevollen,6865401,271817,6865401,271817,6870618,1229418,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3424,Rendalen (N),1-34,Innlandet (N),1,1997
KD70603,1997.07.26,Ja,1997.07.26,,,Får,,Spel,,1997.07.26,1997.07.26,Nej,Hane,Under 1 år,1,Död,Øremerke,7007,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3424,Øvrevollen,6865401,271817,6865401,271817,6870618,1229418,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3424,Rendalen (N),1-34,Innlandet (N),1,1997
KD70607,1997.07.27,Ja,1997.07.28,,,Får,,Spel,,1997.07.26,1997.07.26,Ja,Hona,Under 1 år,1,Död,Øremerke,7007,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3424,Røsken,6843497,295712,6843497,295712,6848404,1253054,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3424,Rendalen (N),1-34,Innlandet (N),1,1997
KD70608,1997.07.27,Ja,1997.07.28,,,Får,,Spel,,1997.07.26,1997.07.26,Ja,Okänt,Under 1 år,1,Död,Øremerke,7006,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3424,Røsken,6845164,295063,6845164,295063,6850080,1252426,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3424,Rendalen (N),1-34,Innlandet (N),1,1997
KD70609,1997.07.27,Ja,1997.07.28,,,Får,,Spel,,1997.07.26,1997.07.26,Ja,Hona,Under 1 år,1,Död,Øremerke,7096,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3424,Røsken,6844547,296311,6844547,296311,6849447,1253667,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3424,Rendalen (N),1-34,Innlandet (N),1,1997
KD70610,1997.07.27,Ja,1997.07.28,,,Får,,Spel,,1997.07.28,1997.07.28,Nej,Hona,Under 1 år,1,Död,Øremerke,7013,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3424,Øvervollen,6865401,271817,6865401,271817,6870618,1229418,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3424,Rendalen (N),1-34,Innlandet (N),1,1997
KD70619,1997.07.29,Ja,1997.07.30,,,Får,,Norsk kvit sau,,1997.07.23,1997.07.23,Ja,Hane,Över 2 år,1,Död,Bjelle,,NULL,Varg,,,,Fältkontroll - SNO,Bedömd som säker,Nej,Nej,Nej,,1-3424,Klettvollen,6859792,288982,6859792,288982,6864792,1246523,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3424,Rendalen (N),1-34,Innlandet (N),1,1997
KD70616,1997.07.29,Ja,1997.07.30,,,Får,,Norsk kvit sau,,1997.07.24,1997.07.24,Ja,Hane,Under 1 år,1,Död,Øremerke,7027,NULL,Varg,,,,Fältkontroll - SNO,Osäker,Nej,Nej,Nej,,1-3427,Fuglåstjern,6942974,257822,6942974,257822,6948411,1216382,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,,2000.09.13,1-3427,Tynset (N),1-34,Innlandet (N),1,1997
