Country,HändelseID,Fynddatum,Undersökt,Undersökt datum,Skada på,Ras,Ange ras,"Skadedatum, från","Skadedatum, till",Osäkert skadedatum,Kön,Alder,Antall,Tilstand,Antal döda under 1 år,Antal avlivade under 1 år,Antal skadade under 1 år,Antal saknade under 1 år,Antal döda 1 till 2 år,Antal avlivade 1 till 2 år,Antal skadade 1 till 2 år,Antal saknade 1 till 2 år,Antal döda över 2 år,Antal avlivade över 2 år,Antal skadade över 2 år,Antal saknade över 2 år,Skadeorsak,Betestyp,Kontrolltyp,Bedömning,KommunID,Fyndplats,Nord (UTM33/SWEREF99 TM),Öst (UTM33/SWEREF99 TM),Nord (RT90),Öst (RT90),Koordinatsystem,Platskvalitet,Godkänd datum,Låst,Låst datum,Senast sparad datum,Kommunenummer,Kommune,Fylkenummer,Fylke
Sweden,V473221,2002.06.12,Ja,2002.06.12,Annan hund,Annan,Blandras Drever-Spets,2002.06.12,2002.06.12,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1430,Hedekas,6501661,307189,6506232,1260359,RT90,Mycket bra,2002.06.12,Ja,2017.02.13,,2-1430,Munkedal (S),2-14,Västra Götalands län (S)
Sweden,V473225,2004.08.18,Ja,2004.08.22,Annan hund,Annan,Bordercollie,2004.08.18,2004.08.18,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1737,Svenskandersberg,6682735,371401,6686624,1326803,RT90,Mycket bra,2004.08.22,Ja,2017.02.13,,2-1737,Torsby (S),2-17,Värmlands län (S)
Sweden,V473227,2002.08.24,Ja,2002.08.24,Annan hund,Annan,Strävhårig tax,2002.08.24,2002.08.24,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1460,Furunäs,6561423,350885,6565500,1304800,RT90,Mycket bra,2002.08.24,Ja,2017.02.13,,2-1460,Bengtsfors (S),2-14,Västra Götalands län (S)
Sweden,V473229,2001.11.10,Ja,2001.11.16,Annan hund,Annan,Strävhårig tax,2001.11.09,2001.11.10,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1485,Norr om Uddevalla,6475495,319737,6479900,1272600,RT90,Mycket bra,2001.11.16,Ja,2017.02.13,,2-1485,Uddevalla (S),2-14,Västra Götalands län (S)
Sweden,V473230,2004.08.27,Ja,2004.08.27,Annan hund,Annan,Finsk spets,2004.08.27,2004.08.27,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1737,Tarvtorp  Rinn,6670095,398257,6673650,1353517,RT90,Mycket bra,2004.08.27,Ja,2017.02.13,,2-1737,Torsby (S),2-17,Värmlands län (S)
Sweden,V473232,2004.09.15,Ja,2004.09.16,Annan hund,Annan,Stövare,2004.09.15,2004.09.15,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2085,Kvarntjärnarna,6670553,462156,6673327,1417449,RT90,Mycket bra,2004.09.16,Ja,2017.02.13,,2-2085,Ludvika (S),2-20,Dalarnas län (S)
Sweden,V473235,2007.10.13,Ja,2007.10.14,Annan hund,Annan,Gråhund,2007.10.13,2007.10.13,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2183,Galven,6821364,558919,6823000,1516100,RT90,Mycket bra,2007.10.14,Ja,2017.02.13,,2-2183,Bollnäs (S),2-21,Gävleborgs län (S)
Sweden,V473236,2010.10.11,Ja,2010.10.11,Annan hund,Annan,Jämthund,2010.10.11,2010.10.11,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1737,Hästberget,6746705,387917,6750423,1344112,RT90,Mycket bra,2010.10.11,Ja,2017.02.13,,2-1737,Torsby (S),2-17,Värmlands län (S)
Sweden,V473238,2004.10.01,Ja,2004.10.02,Annan hund,Annan,Jämthund,2004.10.01,2004.10.01,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1737,Rösberg,6697600,415290,6700959,1370894,RT90,Mycket bra,2004.10.02,Ja,2017.02.13,,2-1737,Torsby (S),2-17,Värmlands län (S)
Sweden,V473239,2004.10.02,Ja,2004.10.04,Annan hund,Annan,Jämthund,2004.10.02,2004.10.02,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1737,Rösberg,6696628,415921,6699979,1371514,RT90,Mycket bra,2004.10.04,Ja,2017.02.13,,2-1737,Torsby (S),2-17,Värmlands län (S)
Sweden,V473243,2004.11.03,Ja,2004.11.03,Annan hund,Annan,Jämthund,2004.11.03,2004.11.03,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1737,Lövliden,6763119,372765,6767031,1329154,RT90,Mycket bra,2004.11.03,Ja,2017.02.13,,2-1737,Torsby (S),2-17,Värmlands län (S)
Sweden,V473245,2004.11.14,Ja,2004.11.14,Annan hund,Annan,Norsk älghund grå,2004.11.13,2004.11.14,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1737,Skärberget,6702463,393518,6706091,1349172,RT90,Mycket bra,2004.11.14,Ja,2017.02.13,,2-1737,Torsby (S),2-17,Värmlands län (S)
Sweden,V473246,2004.11.07,Ja,2004.11.09,Annan hund,Annan,Jämthund,2004.11.07,2004.11.07,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2183,Blybergsbo,6785477,567260,6787000,1524000,RT90,Mycket bra,2004.11.09,Ja,2017.02.13,,2-2183,Bollnäs (S),2-21,Gävleborgs län (S)
Sweden,V473248,2004.11.20,Ja,2004.11.21,Annan hund,Annan,Finsk spets,2004.11.20,2004.11.20,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2361,Stor-Tovåsen,6836257,434905,6839434,1392226,RT90,Mycket bra,2004.11.21,Ja,2017.02.13,,2-2361,Härjedalen (S),2-23,Jämtlands län (S)
Sweden,V473249,2004.11.27,Ja,2004.11.27,Annan hund,Annan,Hamiltonstövare,2004.11.27,2004.11.27,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1737,V. Halltjärnarna,6658299,384391,6662017,1339501,RT90,Mycket bra,2004.11.27,Ja,2017.02.13,,2-1737,Torsby (S),2-17,Värmlands län (S)
Sweden,V473252,2004.11.25,Ja,2004.11.26,Annan hund,Annan,Drever,2004.11.25,2004.11.25,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2121,Homna,6802062,534065,6804000,1491000,RT90,Mycket bra,2004.11.26,Ja,2017.02.13,,2-2121,Ovanåker (S),2-21,Gävleborgs län (S)
Sweden,V473253,2004.12.01,Ja,2004.12.02,Annan hund,Annan,Irländsk fårhund,2004.12.01,2004.12.01,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2313,Ringvattnet,7117043,520890,7119247,1481763,RT90,Mycket bra,2004.12.02,Ja,2017.02.13,,2-2313,Strömsund (S),2-23,Jämtlands län (S)
Sweden,V473257,2004.12.13,Ja,2004.12.13,Annan hund,Annan,korsning border- och cairnterrier,2004.12.13,2004.12.13,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1783,Södra Björklångsberg,6660995,406097,6664450,1361250,RT90,Mycket bra,2004.12.13,Ja,2017.02.13,,2-1783,Hagfors (S),2-17,Värmlands län (S)
Sweden,V473258,2004.12.26,Ja,2004.12.27,Annan hund,Annan,Finnstövare,2004.12.26,2004.12.26,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2034,Skattungbyn  ( Dejmyrsvägen),6781983,493087,6784420,1449760,RT90,Mycket bra,2004.12.27,Ja,2017.02.13,,2-2034,Orsa (S),2-20,Dalarnas län (S)
Sweden,V473260,2005.01.16,Ja,2005.01.16,Annan hund,Annan,Drever,2005.01.16,2005.01.16,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1762,Södra Höjden (nära sjön Småpotten),6634774,422846,6638013,1377687,RT90,Mycket bra,2005.01.16,Ja,2017.02.13,,2-1762,Munkfors (S),2-17,Värmlands län (S)
Sweden,V473262,2005.01.27,Ja,2005.01.27,Annan hund,Annan,Hamilton,2005.01.27,2005.01.27,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2031,Ingelsberget,6763322,529845,6765300,1486300,RT90,Mycket bra,2005.01.27,Ja,2017.02.13,,2-2031,Rättvik (S),2-20,Dalarnas län (S)
Sweden,V473264,2005.01.31,Ja,2005.01.31,Annan hund,Annan,Stövare/Drever,2005.01.31,2005.01.31,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1737,Åsteby,6681125,392247,6684758,1347639,RT90,Mycket bra,2005.01.31,Ja,2017.02.13,,2-1737,Torsby (S),2-17,Värmlands län (S)
Sweden,V473265,2005.02.05,Ja,2005.02.05,Annan hund,Annan,Schillerstövare,2005.02.05,2005.02.05,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2080,Ryggen,6715189,550330,6716900,1506200,RT90,Mycket bra,2005.02.05,Ja,2017.02.13,,2-2080,Falun (S),2-20,Dalarnas län (S)
Sweden,V473266,2005.02.08,Ja,2005.02.09,Annan hund,Annan,Finnstövare,2005.02.08,2005.02.08,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2121,Svartbo,6808728,531484,6810700,1488500,RT90,Mycket bra,2005.02.09,Ja,2017.02.13,,2-2121,Ovanåker (S),2-21,Gävleborgs län (S)
Sweden,V473268,2005.01.29,Ja,2005.01.30,Annan hund,Annan,Luzenerstövare,2005.01.29,2005.01.29,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2062,Toktjärn  Ickmyren,6764794,492733,6767229,1449194,RT90,Mycket bra,2005.01.30,Ja,2017.02.13,,2-2062,Mora (S),2-20,Dalarnas län (S)
Sweden,V473271,2005.05.15,Ja,2005.05.17,Annan hund,Annan,Tax,2005.05.12,2005.05.15,Nej,NA,Över 2 år,1,Saknad,0,0,0,0,0,0,0,0,0,0,0,1,Varg,,Fältkontroll - LST,Bedömd som säker,2-2101,Mörtebo,6761469,596851,6762621,1553303,RT90,Mycket bra,2005.05.17,Ja,2017.02.13,,2-2101,Ockelbo (S),2-21,Gävleborgs län (S)
Sweden,V473272,2005.06.16,Ja,2005.06.16,Annan hund,Annan,Drever-Hamilton,2005.06.16,2005.06.16,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1460,Herrenäs,6555333,337542,6559568,1291377,RT90,Mycket bra,2005.06.16,Ja,2017.02.13,,2-1460,Bengtsfors (S),2-14,Västra Götalands län (S)
Sweden,V473273,2005.07.24,Ja,2005.07.25,Annan hund,Annan,Finnspets,2005.07.24,2005.07.24,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2031,Draggen Gisslarbodbrändan,6769631,504180,6771927,1460705,RT90,Mycket bra,2005.07.25,Ja,2017.02.13,,2-2031,Rättvik (S),2-20,Dalarnas län (S)
Sweden,V473274,2005.09.23,Ja,2005.09.24,Annan hund,Annan,Finsk stövare,2005.09.23,2005.09.23,Nej,NA,1 till 2 år,1,Skadad,0,0,0,0,0,0,1,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1737,Dundermyren,6720096,367862,6724047,1323720,RT90,Mycket bra,2005.09.24,Ja,2017.02.13,,2-1737,Torsby (S),2-17,Värmlands län (S)
Sweden,V473275,2005.10.21,Ja,2005.10.21,Annan hund,Annan,Jämthund,2005.10.19,2005.10.21,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2121,Älmeskullen,6802405,537560,6804300,1494500,RT90,Mycket bra,2005.10.21,Ja,2017.02.13,,2-2121,Ovanåker (S),2-21,Gävleborgs län (S)
Sweden,V473276,2005.11.02,Ja,2005.11.02,Annan hund,Annan,Hamiltonstövare,2005.11.01,2005.11.01,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1737,Kronhalla,6672347,366241,6676294,1321513,RT90,Mycket bra,2005.11.02,Ja,2017.02.13,,2-1737,Torsby (S),2-17,Värmlands län (S)
Sweden,V473277,2005.11.05,Ja,2005.11.06,Annan hund,Annan,Gråhund,2005.11.04,2005.11.05,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2034,Bjusberget,6781813,476843,6784450,1433508,RT90,Mycket bra,2005.11.06,Ja,2017.02.13,,2-2034,Orsa (S),2-20,Dalarnas län (S)
Sweden,V473282,2005.09.02,Ja,2005.09.02,Annan hund,Annan,Finsk stövare,2005.09.02,2005.09.02,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2039,Råmålsmyren,6811627,451955,6814583,1408978,RT90,Mycket bra,2005.09.02,Ja,2017.02.13,,2-2039,Älvdalen (S),2-20,Dalarnas län (S)
Sweden,V473287,2005.09.14,Ja,2005.09.14,Annan hund,Annan,Jämthund,2005.09.14,2005.09.14,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2062,Myckelskard - Hoforskojan,6794740,460094,6797589,1416912,RT90,Mycket bra,2005.09.14,Ja,2017.02.13,,2-2062,Mora (S),2-20,Dalarnas län (S)
Sweden,V473288,2005.09.18,Ja,2005.09.19,Annan hund,Annan,Drever,2005.09.18,2005.09.18,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2121,Gråssjön,6816412,546584,6818200,1503700,RT90,Mycket bra,2005.09.19,Ja,2017.02.13,,2-2121,Ovanåker (S),2-21,Gävleborgs län (S)
Sweden,V473290,2005.10.02,Ja,2005.10.02,Annan hund,Annan,Hamilton stövare,2005.10.02,2005.10.02,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1737,Spjutberget,6749192,375014,6753070,1331233,RT90,Mycket bra,2005.10.02,Ja,2017.02.13,,2-1737,Torsby (S),2-17,Värmlands län (S)
Sweden,V473291,2005.10.08,Ja,2005.10.08,Annan hund,Annan,Hamiltonstövare,2005.10.08,2005.10.08,Nej,NA,1 till 2 år,1,Skadad,0,0,0,0,0,0,1,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2031,Tammeråsen,6759936,495965,6762330,1452367,RT90,Mycket bra,2005.10.08,Ja,2017.02.13,,2-2031,Rättvik (S),2-20,Dalarnas län (S)
Sweden,V473301,2005.11.01,Ja,2005.11.09,Annan hund,Annan,Finnstövare,2005.11.01,2005.11.01,Nej,NA,1 till 2 år,1,Skadad,0,0,0,0,0,0,1,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2023,Nyhusen,6715484,419475,6718800,1375300,RT90,Mycket bra,2005.11.09,Ja,2017.02.13,,2-2023,Malung (S),2-20,Dalarnas län (S)
Sweden,V473303,2005.11.21,Ja,2005.11.21,Annan hund,Annan,Smålands stövare,2005.11.21,2005.11.21,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2183,Ecklingsbo,6793739,564359,6795300,1521200,RT90,Mycket bra,2005.11.21,Ja,2017.02.13,,2-2183,Bollnäs (S),2-21,Gävleborgs län (S)
Sweden,V473304,2005.11.10,Ja,2005.11.17,Annan hund,Annan,Jämthund,2005.11.10,2005.11.10,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1765,Djurskog,6608698,326125,6613100,1280600,RT90,Mycket bra,2005.11.17,Ja,2017.02.13,,2-1765,Årjäng (S),2-17,Värmlands län (S)
Sweden,V473305,2005.11.18,Ja,2005.11.18,Annan hund,Annan,Hamilton,2005.11.17,2005.11.17,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1737,Lekvattnet,6676925,364669,6680894,1319996,RT90,Mycket bra,2005.11.18,Ja,2017.02.13,,2-1737,Torsby (S),2-17,Värmlands län (S)
Sweden,V473306,2005.11.19,Ja,2005.11.25,Annan hund,Annan,Hamilton stövare,2005.11.19,2005.11.19,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2121,Skallarberget,6794278,551356,6796000,1508200,RT90,Mycket bra,2005.11.25,Ja,2017.02.13,,2-2121,Ovanåker (S),2-21,Gävleborgs län (S)
Sweden,V473307,2005.11.28,Ja,2005.11.29,Annan hund,Annan,Grå hund,2005.11.26,2005.11.28,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2183,Söråsen,6784625,571170,6786100,1527900,RT90,Mycket bra,2005.11.29,Ja,2017.02.13,,2-2183,Bollnäs (S),2-21,Gävleborgs län (S)
Sweden,V473312,2005.12.06,Ja,2005.12.07,Annan hund,Annan,Finsk Stövare,2005.12.05,2005.12.06,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2121,Stormyran,6798023,555109,6799700,1512000,RT90,Mycket bra,2005.12.07,Ja,2017.02.13,,2-2121,Ovanåker (S),2-21,Gävleborgs län (S)
Sweden,V473315,2002.10.14,Ja,2002.10.15,Annan hund,Annan,Finsk stövare,2002.10.14,2002.10.14,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2031,Gisslarbodarna,6750893,505426,6753167,1461720,RT90,Mycket bra,2002.10.15,Ja,2017.02.13,,2-2031,Rättvik (S),2-20,Dalarnas län (S)
Sweden,V473317,2000.10.21,Ja,2000.10.24,Annan hund,Annan,Norsk älghund,2000.10.21,2000.10.21,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2031,Råmåsjöberget,6801670,510378,6803900,1467300,RT90,Mycket bra,2000.10.24,Ja,2017.02.13,,2-2031,Rättvik (S),2-20,Dalarnas län (S)
Sweden,V473318,2001.09.01,Ja,2001.09.01,Annan hund,Annan,Luzernstövare,2001.09.01,2001.09.01,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2083,Vikarbyn,6697736,561940,6699300,1517600,RT90,Mycket bra,2001.09.01,Ja,2017.02.13,,2-2083,Hedemora (S),2-20,Dalarnas län (S)
Sweden,V473320,2001.11.16,Ja,2001.11.17,Annan hund,Annan,Blandras Bordescollie-Lapphund-Laika,2001.10.28,2001.10.28,Nej,NA,Under 1 år,1,Död,1,0,0,0,0,0,0,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2023,Nålmyren,6770623,384013,6774400,1340500,RT90,Mycket bra,2001.11.17,Ja,2017.02.13,,2-2023,Malung (S),2-20,Dalarnas län (S)
Sweden,V473321,2005.12.10,Ja,2005.12.10,Annan hund,Annan,Drever,2005.12.10,2005.12.10,Nej,NA,1 till 2 år,1,Död,0,0,0,0,1,0,0,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2062,Råssänsvägen,6760861,482398,6763422,1438807,RT90,Mycket bra,2005.12.10,Ja,2017.02.13,,2-2062,Mora (S),2-20,Dalarnas län (S)
Sweden,V473324,2000.08.13,Ja,2000.08.18,Annan hund,Annan,Finsk spets,2000.08.13,2000.08.13,Nej,NA,Under 1 år,1,Död,1,0,0,0,0,0,0,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2039,Olåsen,6877480,392686,6881200,1350500,RT90,Mycket bra,2000.08.18,Ja,2017.02.13,,2-2039,Älvdalen (S),2-20,Dalarnas län (S)
Sweden,V473325,2005.12.18,Ja,2005.12.18,Annan hund,Annan,Blandras  Jämte och finnspets,2005.12.17,2005.12.17,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2031,Säliåsen,6786425,514046,6788605,1470781,RT90,Mycket bra,2005.12.18,Ja,2017.02.13,,2-2031,Rättvik (S),2-20,Dalarnas län (S)
Sweden,V473326,2005.12.18,Ja,2005.12.19,Annan hund,Annan,Blandras  Drever-Smålandstövare,2005.12.18,2005.12.18,Nej,NA,1 till 2 år,1,Död,0,0,0,0,1,0,0,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1435,Mörken,6506909,302088,6511544,1255318,RT90,Mycket bra,2005.12.19,Ja,2017.02.13,,2-1435,Tanum (S),2-14,Västra Götalands län (S)
Sweden,V473329,1999.08.29,Ja,1999.08.30,Annan hund,Annan,Smiller/gråhund,1999.08.29,1999.08.29,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2023,Söder Kuulen. Uvån-Böjsjön,6709782,427241,6713000,1383000,RT90,Mycket bra,1999.08.30,Ja,2017.02.13,,2-2023,Malung (S),2-20,Dalarnas län (S)
Sweden,V473332,2006.01.02,Ja,2006.01.04,Annan hund,Annan,Finnspets,2006.01.02,2006.01.02,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1765,Mölnerud,6609350,336638,6613625,1291127,RT90,Mycket bra,2006.01.04,Ja,2017.02.13,,2-1765,Årjäng (S),2-17,Värmlands län (S)
Sweden,V473339,2000.08.16,Ja,2000.08.17,Annan hund,Annan,Korsning Gråhund och Jämthund,2000.08.16,2000.08.16,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2326,Nybo 1:2,6946391,467482,6949207,1426187,RT90,Mycket bra,2000.08.17,Ja,2017.02.13,,2-2326,Berg (S),2-23,Jämtlands län (S)
Sweden,V473342,2006.09.03,Ja,2006.09.05,Annan hund,Annan,Gråhund,2006.09.03,2006.09.03,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2062,Indnäsberget,6778537,464948,6781320,1421568,RT90,Mycket bra,2006.09.05,Ja,2017.02.13,,2-2062,Mora (S),2-20,Dalarnas län (S)
Sweden,V473343,2006.09.17,Ja,2006.09.17,Annan hund,Annan,Schiller,2006.09.17,2006.09.17,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2080,Kallesbacken,6737012,520171,6739100,1476300,RT90,Mycket bra,2006.09.17,Ja,2017.02.13,,2-2080,Falun (S),2-20,Dalarnas län (S)
Sweden,V473347,2006.02.08,Ja,2006.02.08,Annan hund,Annan,Hamiltonstövare,2006.02.08,2006.02.08,Nej,NA,1 till 2 år,1,Död,0,0,0,0,1,0,0,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2260,Karlsro,6928611,549189,6930400,1507700,RT90,Mycket bra,2006.02.08,Ja,2017.02.13,,2-2260,Ånge (S),2-22,Västernorrlands län (S)
Sweden,V473352,2006.09.04,Ja,2006.09.04,Annan hund,Annan,Finnspets,2006.09.04,2006.09.04,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2034,Harflotsvägen,6773573,488846,6776059,1445414,RT90,Mycket bra,2006.09.04,Ja,2017.02.13,,2-2034,Orsa (S),2-20,Dalarnas län (S)
Sweden,V473356,2006.09.23,Ja,2006.09.28,Annan hund,Annan,Gråhund,2006.09.22,2006.09.23,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1730,Mosstakan,6613584,338451,6617839,1292992,RT90,Mycket bra,2006.09.28,Ja,2017.02.13,,2-1730,Eda (S),2-17,Värmlands län (S)
Sweden,V473358,2006.12.03,Ja,2006.12.04,Annan hund,Annan,Gråhund,2006.12.03,2006.12.03,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2121,Dalkarsbo,6802371,526664,6804400,1483600,RT90,Mycket bra,2006.12.04,Ja,2017.02.13,,2-2121,Ovanåker (S),2-21,Gävleborgs län (S)
Sweden,V473359,2006.12.08,Ja,2006.12.11,Annan hund,Annan,Hamilton,2006.12.08,2006.12.08,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2080,Gopa,6733800,519111,6735900,1475200,RT90,Mycket bra,2006.12.11,Ja,2017.02.13,,2-2080,Falun (S),2-20,Dalarnas län (S)
Sweden,V473360,2006.05.22,Ja,2006.05.22,Annan hund,Annan,STRÄVHÅRIG TAX,2006.05.22,2006.05.22,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2101,GÅRDSPLANEN,6760153,576941,6761550,1533371,RT90,Mycket bra,2006.05.22,Ja,2017.02.13,,2-2101,Ockelbo (S),2-21,Gävleborgs län (S)
