id,sex,Country_fatefile,territory,Revir_Vinter,Y_coordinate_fatefile,X_coordinate_fatefile,Autumn,Spring,Fate,confirmed illegal,Radio collar,Comment,average_paved_km,average_gravel_km,average_light,average_hf,dem_mean,slope_mean,aspect_mean,ruggedness_mean,KommunerKode,KommunerNamn,Country,pop_mean,Norwegian_wolf_zone,number_neighbour_terr,Reindeerarea,mean_snow,n_months_monitoringseason_averagesnow,hunt_afo,hunt_county,extr_parabol_2yr_value,extr_parabol_5yr_value,code_1,code_2,code_3,code_4,code_5,code_6,code_7,code_8,code_9,code_10,code_11,code_12,code_16,code_18,code_20,code_21,code_23,code_24,code_25,code_26,code_27,code_29,code_30,code_31,code_32,code_33,code_35,code_36,code_37,code_39,code_40,code_41,code_42,code_43,code_44,monitoredwolfterrcentroid,SLU-ID,Fi,BirthTerr
D-10-74,F,S,Homna 1,Homna_1011,6791231,1481034,2010,2011,legal,NA,0,NA,0.14,1.11,0.04,4.5,297.399,23.975,173.465,0.153,2031,Rättvik,S,5.85,0,1,0,88.61616162,6,NA,2.5,0.340744067,0.264613299,0,0.00163,0,0,0,0,0,0,0,0,0.00073,0.00702,0,0.00092,0.00071,0.00183,8.00E-04,0.70061,0.0214,0,0,0.13056,0,0,0,0,0.00057,0.03634,0,0,0,0.09688,0,0,0,1,D-10-74,0.27050800000000003,Amä1
G37-10,M,S,Homna 1,Homna_1011,6791231,1481034,2010,2011,NA,NA,0,NA,0.14,1.11,0.04,4.5,297.399,23.975,173.465,0.153,2031,Rättvik,S,5.85,0,1,0,88.61616162,6,NA,2.5,0.340744067,0.264613299,0,0.00163,0,0,0,0,0,0,0,0,0.00073,0.00702,0,0.00092,0.00071,0.00183,8.00E-04,0.70061,0.0214,0,0,0.13056,0,0,0,0,0.00057,0.03634,0,0,0,0.09688,0,0,0,1,G37-10,0,Gal
G21-10,M,S,Hästberget,Hästberget_1011,6740538,1350494,2010,2011,NA,NA,0,NA,0.25,0.68,0.56,4.59,443.55,21.767,170.994,0.223,1737,Torsby,S,2.75,0,2,0,85.921875,6,NA,3.3,0.331850325,0.226438457,0,0.00282,0,0,0,0,0,0,0,0,0.00092,0.0023,0,0,0.00146,0.00172,9.00E-04,0.7092,0.03295,0,0,0.08763,0,0,0,0,0.00081,0.10656,0,0,0.0054,0.04732,0,0,0,1,G21-10,0.42968800000000001,Jang4
G22-09,F,S,Hästberget,Hästberget_1011,6740538,1350494,2010,2011,NA,NA,0,NA,0.25,0.68,0.56,4.59,443.55,21.767,170.994,0.223,1737,Torsby,S,2.75,0,2,0,85.921875,6,NA,3.3,0.331850325,0.226438457,0,0.00282,0,0,0,0,0,0,0,0,0.00092,0.0023,0,0,0.00146,0.00172,9.00E-04,0.7092,0.03295,0,0,0.08763,0,0,0,0,0.00081,0.10656,0,0,0.0054,0.04732,0,0,0,1,G22-09,0.27490199999999998,Äpp
G13-08,M,S,Jangen 5,Jangen_1011,6659402,1363425,2010,2011,illegal,NA,0,NA,0.34,1.21,0.52,7.21,203.893,36.912,176.024,0.424,1783,Hagfors,S,11.625,0,4,0,82.53535354,6,NA,3.9,0.492049299,0.488968825,0,0.00576,0.00026,0,0,0.00119,0,0,0,0,0.00076,0.07116,0,0.00348,0.00612,0.01903,0.00486,0.70885,0.02215,0,0,0.04558,0,0,0,0,0.00063,0.01407,0,0,0.00826,0.08785,0,0,0,1,G13-08,0.26708999999999999,Lok1
M-06-05,F,S,Jangen 5,Jangen_1011,6659402,1363425,2010,2011,NA,NA,1,NA,0.34,1.21,0.52,7.21,203.893,36.912,176.024,0.424,1783,Hagfors,S,11.625,0,4,0,82.53535354,6,NA,3.9,0.492049299,0.488968825,0,0.00576,0.00026,0,0,0.00119,0,0,0,0,0.00076,0.07116,0,0.00348,0.00612,0.01903,0.00486,0.70885,0.02215,0,0,0.04558,0,0,0,0,0.00063,0.01407,0,0,0.00826,0.08785,0,0,0,1,M-06-05,0.26953100000000002,Ny5
G72-10,M,N,Julussa 8,Julussa_1011,6802816,1273926,2010,2011,NA,NA,0,NA,0.2,1.24,0.32,5.22,500.965,19.9,177.682,0.224,429,Åmot,N,5.703,1,1,0,83.5,6,NA,8023,0.53154449,0.379931004,0,0,0.00101,0,0,0,5.00E-04,0,0,0,0.00311,0.00403,0,0,0,0.00661,0.00181,0.63843,0.00602,0,0.0111,0.11642,0,0,0.0126,0,0,0.15649,0,0,0.00463,0.03723,0,0,0,1,G72-10,0.26953100000000002,Ny5
M14-09/G16-12,F,N,Julussa 8,Julussa_1011,6802816,1273926,2010,2011,NA,NA,1,NA,0.2,1.24,0.32,5.22,500.965,19.9,177.682,0.224,429,Åmot,N,5.703,1,1,0,83.5,6,NA,8023,0.53154449,0.379931004,0,0,0.00101,0,0,0,5.00E-04,0,0,0,0.00311,0.00403,0,0,0,0.00661,0.00181,0.63843,0.00602,0,0.0111,0.11642,0,0,0.0126,0,0,0.15649,0,0,0.00463,0.03723,0,0,0,1,G16-12,0,Kyn2
M-11-13/G29-10,M,S,Juvberget 2,Juvberget_1011,6753066,1317219,2010,2011,NA,NA,1,NA,0.24,1.19,0,5.23,403.791,18.656,168.782,0.192,1737,Torsby,S,5.266,1,3,0,82.63541667,6,NA,2481.8,0.586689179,0.528714005,0,0.00083,0,0,0,0,0,0,0,0,0.00061,9.00E-05,0,0.00048,0,0.00189,0.00171,0.63205,0.07142,0,0,0.13742,0,0,0,0,0,0.12638,0,0,0.0028,0.02434,0,0,0,1,G29-10,0.31103500000000001,Has3
M-05-10,F,S,Juvberget 2,Juvberget_1011,6753066,1317219,2010,2011,NA,NA,1,NA,0.24,1.19,0,5.23,403.791,18.656,168.782,0.192,1737,Torsby,S,5.266,1,3,0,82.63541667,6,NA,2481.8,0.586689179,0.528714005,0,0.00083,0,0,0,0,0,0,0,0,0.00061,9.00E-05,0,0.00048,0,0.00189,0.00171,0.63205,0.07142,0,0,0.13742,0,0,0,0,0,0.12638,0,0,0.0028,0.02434,0,0,0,1,M-05-10,0.21875,Tyn
M-05-07,F,S,Kloten,Kloten_1011,6645347,1471847,2010,2011,NA,NA,1,NA,0.28,1.33,0.34,6.22,249.177,31.147,174.723,0.256,1885,Lindesberg,S,12.06,0,4,0,82.1010101,6,NA,2.7,0.540805949,0.408540215,0,0.00511,0,0,0,0,0,0,0,0,5.00E-04,0.01729,0,0.00029,0.00395,0.01161,0.0019,0.79551,0.0131,0,0,0.07855,0,0,0,0,0,0.00794,0,0,0,0.06425,0,0,0,1,M-05-07,0.30224600000000001,Utt
M-09-18,M,S,Kloten,Kloten_1011,6645347,1471847,2010,2011,NA,NA,1,NA,0.28,1.33,0.34,6.22,249.177,31.147,174.723,0.256,1885,Lindesberg,S,12.06,0,4,0,82.1010101,6,NA,2.7,0.540805949,0.408540215,0,0.00511,0,0,0,0,0,0,0,0,5.00E-04,0.01729,0,0.00029,0.00395,0.01161,0.0019,0.79551,0.0131,0,0,0.07855,0,0,0,0,0,0.00794,0,0,0,0.06425,0,0,0,1,M-09-18,0.29980499999999999,Krp2
G24-10,M,S,Korsån 2,Korsån_1011,6736633,1522157,2010,2011,NA,NA,0,NA,0.18,1.31,0.29,6.46,243.504,28.618,165.812,0.176,2080,Falun,S,20.85,0,1,0,82.56060606,6,NA,2.5,0.456574881,0.333182989,0,0.0038,0,0,0,0,0,0,0,0,0,0.01945,0,0,0,0.00281,0.00185,0.76568,0.01483,0,0,0.11778,0,0,0,0,0,0.01767,0,0,0,0.05613,0,0,0,1,G24-10,0.26757799999999998,Grä1
M-05-11,F,S,Korsån 2,Korsån_1011,6736633,1522157,2010,2011,NA,NA,1,NA,0.18,1.31,0.29,6.46,243.504,28.618,165.812,0.176,2080,Falun,S,20.85,0,1,0,82.56060606,6,NA,2.5,0.456574881,0.333182989,0,0.0038,0,0,0,0,0,0,0,0,0,0.01945,0,0,0,0.00281,0.00185,0.76568,0.01483,0,0,0.11778,0,0,0,0,0,0.01767,0,0,0,0.05613,0,0,0,1,M-05-11,0.21972700000000001,Amu1
D-11-26,M,S,Kroppefjäll 4,Kroppefjäll_1011,6522427,1291009,2010,2011,legal,NA,0,NA,0.47,1.3,0.51,8.48,144.342,39.5,175.119,0.352,1460,Bengtsfors,S,20.657,0,1,0,78.77419355,6,NA,2.7,0.583268378,0.443357181,0,0.00734,0.00021,0,0,0,0.00063,0,0,0,0,0.15363,0,0.00099,0.0029,0.02952,0.04143,0.55951,0.06276,0,0,0.03641,0,0,0,0,0.00201,0.03183,0,0,0,0.07082,0,0,0,1,D-11-26,0.26757799999999998,Grä1
D-11-30,F,S,Kroppefjäll 4,Kroppefjäll_1011,6522427,1291009,2010,2011,legal,NA,0,"Male in  Kroppefjäll 4, D-11-26, found under Kynnefjälla 1",0.47,1.3,0.51,8.48,144.342,39.5,175.119,0.352,1460,Bengtsfors,S,20.657,0,1,0,78.77419355,6,NA,2.7,0.583268378,0.443357181,0,0.00734,0.00021,0,0,0,0.00063,0,0,0,0,0.15363,0,0.00099,0.0029,0.02952,0.04143,0.55951,0.06276,0,0,0.03641,0,0,0,0,0.00201,0.03183,0,0,0,0.07082,0,0,0,1,D-11-30,0.29980499999999999,Krp2
M-07-05,F,N,Kynna 2,Kynna_1011,6752687,1293069,2010,2011,NA,NA,1,NA,0.3,1.43,0.44,6.42,365.673,21.836,175.155,0.191,426,Våler,N,9.644,1,2,0,82.96568627,6,NA,8023,0.533171105,0.539788141,0,0.00048,0.00066,0,0,0,0,0,0,0,0.00051,0.05823,0,0,0,0.01207,0.00149,0.55209,0.00464,0,0,0.19196,0,0,0.0025,0,0,0.15743,0,0,0.00313,0.01481,0,0,0,1,M-07-05,0.29345700000000002,Kyn1
M-10-10,M,N,Kynna 2,Kynna_1011,6752687,1293069,2010,2011,Illegal,NA,1,NA,0.3,1.43,0.44,6.42,365.673,21.836,175.155,0.191,426,Våler,N,9.644,1,2,0,82.96568627,6,NA,8023,0.533171105,0.539788141,0,0.00048,0.00066,0,0,0,0,0,0,0,0.00051,0.05823,0,0,0,0.01207,0.00149,0.55209,0.00464,0,0,0.19196,0,0,0.0025,0,0,0.15743,0,0,0.00313,0.01481,0,0,0,1,M-10-10,NA,[Immigrant]
G2-11,F,S,Kynnefjäll 2,Kynnefjäll_1011,6522717,1261602,2010,2011,NA,NA,0,NA,0.37,1.24,0.14,6.54,137.445,38.017,179.54,0.345,1435,Tanum,S,17.13,1,2,0,78.89583333,6,NA,25,0.5014525,0.41994277,0,0.00066,0,0,0,0,0,0,0,0,0,0.10011,0,0.00326,0.00773,0.03131,0.00547,0.72805,0.02187,0,0,0.02561,0,0.00153,0.00172,0,0,0.02397,0,0,0,0.04869,0,0,0,1,G2-11,0.29541000000000001,Kyf
G63-10,M,S,Kynnefjäll 2,Kynnefjäll_1011,6522717,1261602,2010,2011,NA,NA,0,NA,0.37,1.24,0.14,6.54,137.445,38.017,179.54,0.345,1435,Tanum,S,17.13,1,2,0,78.89583333,6,NA,25,0.5014525,0.41994277,0,0.00066,0,0,0,0,0,0,0,0,0,0.10011,0,0.00326,0.00773,0.03131,0.00547,0.72805,0.02187,0,0,0.02561,0,0.00153,0.00172,0,0,0.02397,0,0,0,0.04869,0,0,0,1,G63-10,0,Gal
G5-07,F,N,Linnekleppen,Linnekleppen_1011,6579660,1256767,2010,2011,Illegal,NA,0,NA,0.56,1.27,0.91,8.35,146.066,35.166,180.537,0.325,128,Rakkestad,N,28.532,1,2,0,80.54901961,6,NA,1355.2,0.548108361,0.226563988,6.00E-05,0.00908,0.00047,0,0,0,0,0,0,0.00046,0,0.12626,0,0.00017,0.00532,0.04331,0.00396,0.66141,0.00328,0,0.00035,0.05007,0,0,0,0,0,0.0165,0,0,0.00034,0.07895,0,0,0,1,G5-07,0.28320299999999998,DE3
M-11-07/G71-10,M,N,Linnekleppen,Linnekleppen_1011,6579660,1256767,2010,2011,censor,NA,1,NA,0.56,1.27,0.91,8.35,146.066,35.166,180.537,0.325,128,Rakkestad,N,28.532,1,2,0,80.54901961,6,NA,1355.2,0.548108361,0.226563988,6.00E-05,0.00908,0.00047,0,0,0,0,0,0,0.00046,0,0.12626,0,0.00017,0.00532,0.04331,0.00396,0.66141,0.00328,0,0.00035,0.05007,0,0,0,0,0,0.0165,0,0,0.00034,0.07895,0,0,0,1,G71-10,0.21484400000000001,Ulr2
G63-11,M,S,Loka 2,Loka_1011,6601517,1425891,2010,2011,NA,NA,0,NA,0.36,1.17,0.54,8.23,193.604,33.18,178.575,0.282,1883,Karlskoga,S,22.767,0,2,0,81.65625,6,NA,3.5,0.476969822,0.515627085,0,0.00506,0.00089,0,0,0,0.00036,0,0,0,0.00054,0.05148,0,0.00253,0.00468,0.00515,3.00E-04,0.65323,0.08435,0,0,0.03263,0,0,0,0,0.00159,0.00997,0,0,0.00244,0.1448,0,0,0,1,G63-11,0.30590800000000001,Ack
M-10-09,F,S,Loka 2,Loka_1011,6601517,1425891,2010,2011,NA,NA,1,NA,0.36,1.17,0.54,8.23,193.604,33.18,178.575,0.282,1883,Karlskoga,S,22.767,0,2,0,81.65625,6,NA,3.5,0.476969822,0.515627085,0,0.00506,0.00089,0,0,0,0.00036,0,0,0,0.00054,0.05148,0,0.00253,0.00468,0.00515,3.00E-04,0.65323,0.08435,0,0,0.03263,0,0,0,0,0.00159,0.00997,0,0,0.00244,0.1448,0,0,0,1,M-10-09,0.26708999999999999,Lok1
G18-08,F,S,Långsjön 4,Långsjön_1011,6739623,1488130,2010,2011,NA,NA,0,NA,0.32,1.2,1.68,8.79,242.895,22.711,168.07,0.17,2080,Falun,S,15.133,0,2,0,88.86666667,6,NA,2.3,0.531965421,0.494089134,0,0.01933,0.00088,0,0,0,0,0.00051,0,0.00105,0.00085,0.02666,0,0.00028,0.00947,0.01764,0.00078,0.76199,0.02158,0,0,0.05463,0,0,0,0,0,0.00641,0,0,0,0.07793,0,0,0,1,G18-08,0.227051,Sil1
G6-05,M,S,Långsjön 4,Långsjön_1011,6739623,1488130,2010,2011,NA,NA,0,NA,0.32,1.2,1.68,8.79,242.895,22.711,168.07,0.17,2080,Falun,S,15.133,0,2,0,88.86666667,6,NA,2.3,0.531965421,0.494089134,0,0.01933,0.00088,0,0,0,0,0.00051,0,0.00105,0.00085,0.02666,0,0.00028,0.00947,0.01764,0.00078,0.76199,0.02158,0,0,0.05463,0,0,0,0,0,0.00641,0,0,0,0.07793,0,0,0,1,G6-05,0.39843800000000001,DE2
D-10-67,F,S,Nipfjället,Nipfjället_1011,6873841,1340338,2010,2011,legal,NA,0,NA,0.17,0.37,0.54,3.4,651.78,20.761,171.125,0.192,2039,Älvdalen,S,1,0,1,1,81.47395833,6,NA,2.3,0.257083681,0.102833472,0,0.00154,0,0,0,0.00054,0,0.00079,0,0,0.00521,0,0,5.00E-05,0.00033,0.00062,0.00994,0.74842,0.00831,0,0.0712,0.06538,0,0.00449,0.00149,0,0,0.0678,0,0,0.00055,0.01333,0,0,0,1,D-10-67,0.28125,Osd2
D-10-68,M,S,Nipfjället,Nipfjället_1011,6873841,1340338,2010,2011,legal,NA,0,NA,0.17,0.37,0.54,3.4,651.78,20.761,171.125,0.192,2039,Älvdalen,S,1,0,1,1,81.47395833,6,NA,2.3,0.257083681,0.102833472,0,0.00154,0,0,0,0.00054,0,0.00079,0,0,0.00521,0,0,5.00E-05,0.00033,0.00062,0.00994,0.74842,0.00831,0,0.0712,0.06538,0,0.00449,0.00149,0,0,0.0678,0,0,0.00055,0.01333,0,0,0,1,D-10-68,0.31103500000000001,Has3
G12-11,M,S,Nora 1,Nora_1011,6610969,1447973,2010,2011,NA,NA,0,NA,0.36,1.31,0.81,8.52,185.003,30.378,171.16,0.234,1884,Nora,S,40.38,0,3,0,79.99940582,6,NA,3.2,0.38400181,0.260929403,0,0.01199,0.00206,0,0,0,0.00056,0,0,0.00036,0.00125,0.03253,0,0.0011,0.0057,0.01143,0.00598,0.65646,0.10061,0,0,0.03325,0,0,0,0,0,0.00408,0,0,0.00066,0.13198,0,0,0,1,G12-11,0,Kyn2
G40-11,F,S,Nora 1,Nora_1011,6610969,1447973,2010,2011,NA,NA,0,NA,0.36,1.31,0.81,8.52,185.003,30.378,171.16,0.234,1884,Nora,S,40.38,0,3,0,79.99940582,6,NA,3.2,0.38400181,0.260929403,0,0.01199,0.00206,0,0,0,0.00056,0,0,0.00036,0.00125,0.03253,0,0.0011,0.0057,0.01143,0.00598,0.65646,0.10061,0,0,0.03325,0,0,0,0,0,0.00408,0,0,0.00066,0.13198,0,0,0,1,G40-11,0.27612300000000001,Löv2
G21-11,F,S,Norn,Norn_1011,6670274,1493253,2010,2011,NA,NA,0,NA,0.29,1.43,1.54,8.49,186.793,35.546,173.344,0.3,2061,Smedjebacken,S,21.56,0,2,0,82.36458333,6,NA,2.3,0.258368657,0.106934752,0,0.01578,0.00358,0,0,0.00042,0,0.00042,0,0.00036,0.00142,0.02712,0,0.00086,0.00525,0.01008,0.00754,0.70479,0.03952,0,0,0.08408,0,0,0,0,0.00163,0.00238,0,0,0,0.09477,0,0,0,1,G21-11,0.29931600000000003,Klot
G24-11,M,S,Norn,Norn_1011,6670274,1493253,2010,2011,NA,NA,0,NA,0.29,1.43,1.54,8.49,186.793,35.546,173.344,0.3,2061,Smedjebacken,S,21.56,0,2,0,82.36458333,6,NA,2.3,0.258368657,0.106934752,0,0.01578,0.00358,0,0,0.00042,0,0.00042,0,0.00036,0.00142,0.02712,0,0.00086,0.00525,0.01008,0.00754,0.70479,0.03952,0,0,0.08408,0,0,0,0,0.00163,0.00238,0,0,0,0.09477,0,0,0,1,G24-11,0.42968800000000001,Jang4
G105-10,M,N,Osdalen 3,Osdalen_1011,6846849,1271011,2010,2011,legal,NA,0,NA,0.12,0.47,0,1.9,704.65,19.344,179.698,0.252,432,Rendalen,N,0.641,0,0,0,81.36979167,6,NA,8023,0.494558305,0.434861427,0,0,0,0,0,0,0,0,0,0,0.00393,0.00087,0,0,7.00E-04,0.00414,0.05003,0.52685,0.00762,0,0.03522,0.02654,0,0.00142,0.13962,0,0,0.17526,0,0,0,0.02779,0,0,0,1,G105-10,0.26074199999999997,Amu2
G35-11,F,N,Osdalen 3,Osdalen_1011,6846849,1271011,2010,2011,legal,NA,0,NA,0.12,0.47,0,1.9,704.65,19.344,179.698,0.252,432,Rendalen,N,0.641,0,0,0,81.36979167,6,NA,8023,0.494558305,0.434861427,0,0,0,0,0,0,0,0,0,0,0.00393,0.00087,0,0,7.00E-04,0.00414,0.05003,0.52685,0.00762,0,0.03522,0.02654,0,0.00142,0.13962,0,0,0.17526,0,0,0,0.02779,0,0,0,1,G35-11,0.27917500000000001,Gös
M-09-01,M,S,Riala 1,Riala_1011,6612878,1648550,2010,2011,NA,NA,1,NA,0.48,1.31,2.49,13.71,35.475,37.051,180.854,0.252,188,Norrtälje,S,79.567,0,0,0,77.59677419,6,NA,1.9,0.498446106,0.199378442,0,0.04687,0.00162,0,0,0,0.00249,0.00113,0.00025,0,0.01399,0.1523,0,0.00671,0.0077,0.03706,0.00192,0.5257,0.06222,0,0,0.00839,0,0,0,0,4.00E-04,0.00175,0,0,0,0.02989,0.00222,0,0.0974,1,M-09-01,0,Gal
M-10-03,F,S,Riala 1,Riala_1011,6612878,1648550,2010,2011,NA,NA,1,NA,0.48,1.31,2.49,13.71,35.475,37.051,180.854,0.252,188,Norrtälje,S,79.567,0,0,0,77.59677419,6,NA,1.9,0.498446106,0.199378442,0,0.04687,0.00162,0,0,0,0.00249,0.00113,0.00025,0,0.01399,0.1523,0,0.00671,0.0077,0.03706,0.00192,0.5257,0.06222,0,0,0.00839,0,0,0,0,4.00E-04,0.00175,0,0,0,0.02989,0.00222,0,0.0974,1,M-10-03,0.26708999999999999,Lok1
M-11-09/G77-10,M,S,Rotna 2,Rotna_1011,6716763,1315654,2010,2011,NA,NA,1,NA,0.36,1.96,0.02,4.77,386.466,19.378,182.869,0.196,423,Grue,N,8.286,1,2,0,87.45833333,6,NA,5817.7,0.543607872,0.470451676,0,0.00043,0,0,0,0,0,0,0,0,0.00044,0.00585,0,0,0.00044,0.00132,0.00072,0.74147,0.0253,0,0,0.09698,0,0,0,0,0.00032,0.07758,0,0,0,0.04916,0,0,0,1,G77-10,0.21484400000000001,Ulr2
M11-10/G42-10,F,S,Rotna 2,Rotna_1011,6716763,1315654,2010,2011,NA,NA,1,NA,0.36,1.96,0.02,4.77,386.466,19.378,182.869,0.196,423,Grue,N,8.286,1,2,0,87.45833333,6,NA,5817.7,0.543607872,0.470451676,0,0.00043,0,0,0,0,0,0,0,0,0.00044,0.00585,0,0,0.00044,0.00132,0.00072,0.74147,0.0253,0,0,0.09698,0,0,0,0,0.00032,0.07758,0,0,0,0.04916,0,0,0,1,G42-10,0.26953100000000002,Ny5
D-11-31,M,S,Råhällan,Råhällan_1011,6742318,1558345,2010,2011,legal,NA,0,NA,0.24,1.39,2.14,11.36,81.732,27.258,153.035,0.079,2101,Ockelbo,S,32,0,0,0,79.54166667,6,NA,3,0.250080403,0.100032161,0,0.02509,0.00028,0.00011,0,0,0.00068,8.00E-04,0,0.0014,0.00125,0.04958,0,0.00133,3.00E-04,0.00377,0.01469,0.66871,0.07289,0,0,0.06138,0,0,0,0,0.00248,0.02097,0,0,0.00264,0.07168,0,0,0,1,D-11-31,0.29541000000000001,Kyf
D-11-32,F,S,Råhällan,Råhällan_1011,6742318,1558345,2010,2011,legal,NA,0,NA,0.24,1.39,2.14,11.36,81.732,27.258,153.035,0.079,2101,Ockelbo,S,32,0,0,0,79.54166667,6,NA,3,0.250080403,0.100032161,0,0.02509,0.00028,0.00011,0,0,0.00068,8.00E-04,0,0.0014,0.00125,0.04958,0,0.00133,3.00E-04,0.00377,0.01469,0.66871,0.07289,0,0,0.06138,0,0,0,0,0.00248,0.02097,0,0,0.00264,0.07168,0,0,0,1,D-11-32,0.227051,Sil1
G12-09,F,S,Sandsjön 2,Sandsjön_1011,6645209,1391488,2010,2011,NA,NA,0,NA,0.32,1.13,0.25,5.94,257.515,34.618,179.723,0.369,1783,Hagfors,S,29.18,0,5,0,83.68686869,6,NA,3.9,0.520285574,0.430197885,0,0.00603,0.00108,0,0,0,0,0,0,0,0.00076,0.01319,0,0.00033,0.00143,0.00644,0.00351,0.74853,0.02223,0,0,0.10109,0,0,0,0,0.00155,0.02468,0,0,0.00126,0.06789,0,0,0,1,G12-09,0.30590800000000001,Ack
M-07-06,M,S,Sandsjön 2,Sandsjön_1011,6645209,1391488,2010,2011,NA,NA,1,NA,0.32,1.13,0.25,5.94,257.515,34.618,179.723,0.369,1783,Hagfors,S,29.18,0,5,0,83.68686869,6,NA,3.9,0.520285574,0.430197885,0,0.00603,0.00108,0,0,0,0,0,0,0,0.00076,0.01319,0,0.00033,0.00143,0.00644,0.00351,0.74853,0.02223,0,0,0.10109,0,0,0,0,0.00155,0.02468,0,0,0.00126,0.06789,0,0,0,1,M-07-06,0.43676799999999999,Hlg2
G33-10,F,S,Siljansringen 2,Siljansringen_1011,6791617,1457338,2010,2011,NA,NA,0,NA,0.15,1.06,0.17,4.85,319.648,23.061,168.45,0.139,2034,Orsa,S,4.8,0,1,0,82.828125,6,NA,2.3,0.471359112,0.445374099,0,0.0021,0.00025,0,0,0.00115,0,0,0,0,0.00073,0.00874,0,0.00175,0.0063,0.00661,0,0.70011,0.02098,0,0,0.12375,0,0,0,0,6.00E-04,0.08395,0,0,0,0.04299,0,0,0,1,G33-10,0.26074199999999997,Amu2
M12-05/G9-05,M,S,Siljansringen 2,Siljansringen_1011,6791617,1457338,2010,2011,NA,NA,1,NA,0.15,1.06,0.17,4.85,319.648,23.061,168.45,0.139,2034,Orsa,S,4.8,0,1,0,82.828125,6,NA,2.3,0.471359112,0.445374099,0,0.0021,0.00025,0,0,0.00115,0,0,0,0,0.00073,0.00874,0,0.00175,0.0063,0.00661,0,0.70011,0.02098,0,0,0.12375,0,0,0,0,6.00E-04,0.08395,0,0,0,0.04299,0,0,0,1,G9-05,0.1875,Ock1
G51-10,M,S,Sjösveden  1,Sjösveden_1011,6777618,1519997,2010,2011,NA,NA,0,NA,0.19,1.13,0.05,5.02,309.514,28.842,163.85,0.208,2183,Bollnäs,S,13.325,0,0,0,93.38020833,6,NA,3,0.53846486,0.488786805,0,0.00031,0,0,0,0,0,0,0,0,0,0.00333,0,0.00028,0.00031,0,3.00E-04,0.70788,0.02454,0,0,0.16413,0,0,0,0,0.00105,0.04736,0,0,0,0.05049,0,0,0,1,G51-10,0.22680700000000001,Kors1
M-09-15,F,S,Sjösveden  1,Sjösveden_1011,6777618,1519997,2010,2011,NA,NA,1,NA,0.19,1.13,0.05,5.02,309.514,28.842,163.85,0.208,2183,Bollnäs,S,13.325,0,0,0,93.38020833,6,NA,3,0.53846486,0.488786805,0,0.00031,0,0,0,0,0,0,0,0,0,0.00333,0,0.00028,0.00031,0,3.00E-04,0.70788,0.02454,0,0,0.16413,0,0,0,0,0.00105,0.04736,0,0,0,0.05049,0,0,0,1,M-09-15,0.22680700000000001,Kors1
G10-07,F,S,Skrälldalen,Skrälldalen_1011,6876705,1484426,2010,2011,illegal,NA,0,NA,0.26,1.13,0.06,4.15,324.769,22.595,163.203,0.194,2161,Ljusdal,S,2.25,0,1,0,91.14583333,6,NA,3,0.503271708,0.260003803,0,0.00039,0,0,0,0.00112,0,0,0,0,0,0.00215,0,0,0.00083,0,0,0.70596,0.02035,0,0,0.18729,0,0,0,0,0.00064,0.03268,0,0,0.008,0.04059,0,0,0,1,G10-07,0.29296899999999998,Vox
G31-08,M,S,Skrälldalen,Skrälldalen_1011,6876705,1484426,2010,2011,illegal,NA,0,NA,0.26,1.13,0.06,4.15,324.769,22.595,163.203,0.194,2161,Ljusdal,S,2.25,0,1,0,91.14583333,6,NA,3,0.503271708,0.260003803,0,0.00039,0,0,0,0.00112,0,0,0,0,0,0.00215,0,0,0.00083,0,0,0.70596,0.02035,0,0,0.18729,0,0,0,0,0.00064,0.03268,0,0,0.008,0.04059,0,0,0,1,G31-08,0.29296899999999998,Vox
G18-10,F,S,Skugghöjden,Skugghöjden_1011,6662808,1336300,2010,2011,NA,NA,0,NA,0.35,1.24,0.56,6.41,239.259,35.998,168.205,0.428,1766,Sunne,S,9.633,0,3,0,84.51904762,6,NA,3.9,0.533274877,0.415330537,0,0.00703,0.00052,0,0,0.00047,0,0,0,0.00034,0.00064,0.04013,0,0,0.00139,0.01784,0.0011,0.7707,0.01224,0,0,0.06301,0,0,0,0,0,0.00751,0,0,0,0.07709,0,0,0,1,G18-10,0.27612300000000001,Löv2
G47-10,M,S,Skugghöjden,Skugghöjden_1011,6662808,1336300,2010,2011,NA,NA,0,NA,0.35,1.24,0.56,6.41,239.259,35.998,168.205,0.428,1766,Sunne,S,9.633,0,3,0,84.51904762,6,NA,3.9,0.533274877,0.415330537,0,0.00703,0.00052,0,0,0.00047,0,0,0,0.00034,0.00064,0.04013,0,0,0.00139,0.01784,0.0011,0.7707,0.01224,0,0,0.06301,0,0,0,0,0,0.00751,0,0,0,0.07709,0,0,0,1,G47-10,0,Kyn2
G19-11,M,S,Skultuna,Skultuna_1011,6641423,1520938,2010,2011,NA,NA,0,NA,0.33,1.16,0.96,9.54,99.827,40.129,172.952,0.22,1981,Sala,S,42.65,0,1,0,78.23529412,6,NA,2.1,0.371413397,0.148565359,0,0.00721,0.00045,0,0,0,9.00E-05,0,0,0,0,0.13987,0,0.01048,0.00583,0.01846,0.00953,0.48499,0.04356,0,0,0.05682,0,0,0,0.1169,0.00663,0.03211,0,0,0.00217,0.06491,0,0,0,1,G19-11,0.28125,Osd2
