HändelseID,Individ,Fynddatum,Undersökt,Undersökt datum,Datum mottaget,Skada på,Ange vad som skadats,Ras,Ange ras,"Skadedatum, från","Skadedatum, till",Osäkert skadedatum,Antal döda under 1 år,Antal avlivade under 1 år,Antal skadade under 1 år,Antal saknade under 1 år,Antal döda 1 till 2 år,Antal avlivade 1 till 2 år,Antal skadade 1 till 2 år,Antal saknade 1 till 2 år,Antal döda över 2 år,Antal avlivade över 2 år,Antal skadade över 2 år,Antal saknade över 2 år,Antal döda körren,Antal avlivade körren,Antal skadade körren,Antal saknade körren,Skadeomfattning antal (inte djur),Skadeorsak,Ange skadeorsak,Betestyp,Kontrolltyp,Bedömning,KommunID,Fyndplats,Nord (UTM33/SWEREF99 TM),Öst (UTM33/SWEREF99 TM),Nord (RT90),Öst (RT90),Koordinatsystem,Platskvalitet,Godkänd datum,Visa publikt,Uppgifterna tillgängliga från,Låst,Låst datum,Senast sparad datum,Kommunenummer,Kommune,Fylkenummer,Fylke
V480822,,2015.08.27,Ja,2015.08.27,,Nöt,,Annan,Highland Cattle,2015.08.26,2015.08.27,Nej,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-2181,"Järbo, Kalvmarksvägen",6734302,586001,6735581,1542116,RT90,Mindre bra,2015.08.27,Nej,,Ja,2017.12.14,,2-2181,Sandviken (S),2-21,Gävleborgs län (S)
V480823,,2014.05.08,Ja,2014.05.08,,Får,,Annan,Texel,2014.05.08,2014.05.08,Nej,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1880,Suttarboda,6573320,493922,6575671,1448045,RT90,Mindre bra,2014.05.08,Nej,,Ja,2017.12.14,,2-1880,Örebro (S),2-18,Örebro län (S)
V480825,,2014.05.11,Ja,2014.05.11,,Får,,Annan,Gutefår,2014.05.11,2014.05.11,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1763,"Börn, Butorp",6621538,418690,6624821,1373368,RT90,Mindre bra,2014.05.11,Nej,,Ja,2017.12.14,,2-1763,Forshaga (S),2-17,Värmlands län (S)
V480826,,2014.05.13,Ja,2014.05.13,,Får,,,,2014.05.12,2014.05.13,Nej,0,0,5,0,1,0,2,0,6,0,8,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1880,Filipshyttan 507,6576823,499199,6579111,1453367,RT90,Mindre bra,2014.05.13,Nej,,Ja,2017.12.14,,2-1880,Örebro (S),2-18,Örebro län (S)
V480835,,2014.06.24,Ja,2014.06.24,,Får,,Annan,Värmlandsfår,2014.06.23,2014.06.24,Nej,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1737,Lekvattnet,6672606,372708,6676474,1327987,RT90,Mindre bra,2014.06.24,Nej,,Ja,2017.12.14,,2-1737,Torsby (S),2-17,Värmlands län (S)
V480838,,2014.06.21,Ja,2014.06.21,,Nöt,,Annan,SRB,2014.06.19,2014.06.20,Nej,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1763,Hedås,6604709,420941,6607958,1375415,RT90,Mindre bra,2014.06.21,Nej,,Ja,2017.12.14,,2-1763,Forshaga (S),2-17,Värmlands län (S)
V480843,,2014.07.16,Ja,2014.07.16,,Får,,Annan,Köttras,2014.07.15,2014.07.16,Nej,0,0,0,0,37,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1430,Kåtebol,6510096,319415,6514524,1272694,RT90,Mindre bra,2014.07.16,Nej,,Ja,2017.12.14,,2-1430,Munkedal (S),2-14,Västra Götalands län (S)
V480870,,2015.09.27,Ja,2015.09.27,,Får,,,,2015.09.27,2015.09.27,Nej,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-2161,Ålock,6865858,548804,6867633,1506533,RT90,Mindre bra,2015.09.27,Nej,,Ja,2017.12.14,,2-2161,Ljusdal (S),2-21,Gävleborgs län (S)
V480872,,2014.08.21,Ja,2014.08.22,,Får,,Annan,gute,2014.08.20,2014.08.21,Nej,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-0767,Ulvaryd,6256129,415549,6259282,1365858,RT90,Mindre bra,2014.08.22,Nej,,Ja,2017.12.14,,2-0767,Markaryd (S),2-07,Kronobergs län (S)
V480875,,2014.08.29,Ja,2014.08.29,,Får,,Annan,Vet ej,2014.08.28,2014.08.29,Nej,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1439,Högsäter,6504384,330228,6508679,1283444,RT90,Mindre bra,2014.08.29,Nej,,Ja,2017.12.14,,2-1439,Färgelanda (S),2-14,Västra Götalands län (S)
V480880,,2014.08.30,Ja,2014.08.30,,Får,,Annan,blandras,2014.08.30,2014.08.30,Nej,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-0765,Årbrohult,6260665,434093,6263603,1384463,RT90,Mindre bra,2014.08.30,Nej,,Ja,2017.12.14,,2-0765,Älmhult (S),2-07,Kronobergs län (S)
V480882,,2014.09.25,Ja,2014.09.25,,Får,,Annan,finull,2014.09.25,2014.09.25,Nej,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1760,Kväggeshyttan,6580385,459012,6583162,1413207,RT90,Mindre bra,2014.09.25,Nej,,Ja,2017.12.14,,2-1760,Storfors (S),2-17,Värmlands län (S)
V480883,,2014.09.26,Ja,2014.09.26,,Får,,,,2014.09.26,2014.09.26,Nej,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1257,Stora Frösboholma,6235179,391469,6238604,1341520,RT90,Mindre bra,2014.09.26,Nej,,Ja,2017.12.14,,2-1257,Örkelljunga (S),2-12,Skåne län (S)
V480884,,2014.09.29,Ja,2014.09.29,,Får,,Annan,Blandras mest Texel,2014.09.29,2014.09.29,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1293,"Verum, postadress Vittsjö",6248228,425658,6251259,1375879,RT90,Mindre bra,2014.09.29,Nej,,Ja,2017.12.14,,2-1293,Hässleholm (S),2-12,Skåne län (S)
V480885,,2014.09.05,Ja,2014.09.05,,Får,,Annan,Bland,2014.09.04,2014.09.05,Nej,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2021,Rotån,6707117,461297,6709916,1417037,RT90,Mindre bra,2014.09.05,Nej,,Ja,2017.12.14,,2-2021,Vansbro (S),2-20,Dalarnas län (S)
V480899,,2015.08.31,Ja,2015.08.31,,Får,,,,2015.08.31,2015.08.31,Nej,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-2309,Ö.Nygården. Aspås,7025980,475410,7028726,1435117,RT90,Mindre bra,2015.08.31,Nej,,Ja,2017.12.14,,2-2309,Krokom (S),2-23,Jämtlands län (S)
V480901,,2015.07.30,Ja,2015.07.30,,Nöt,,Annan,Lågland_ mjölk,2015.07.29,2015.07.30,Nej,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-1863,Älvestorps,6610817,475562,6613405,1430133,RT90,Mindre bra,2015.07.30,Nej,,Ja,2017.12.14,,2-1863,Hällefors (S),2-18,Örebro län (S)
V480907,,2014.10.27,Ja,2014.10.28,,Får,,Annan,Bland,2014.10.27,2014.10.27,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2082,Tyskbo,6698664,542281,6700469,1497947,RT90,Mindre bra,2014.10.28,Nej,,Ja,2017.12.14,,2-2082,Säter (S),2-20,Dalarnas län (S)
V480909,,2014.11.06,Ja,2014.11.06,,Får,,Annan,Finull/Dorset,2014.11.02,2014.11.06,Nej,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1785,Skeppenäs,6564881,357986,6568874,1311947,RT90,Mindre bra,2014.11.06,Nej,,Ja,2017.12.14,,2-1785,Säffle (S),2-17,Värmlands län (S)
V480916,,2014.09.19,Ja,2014.09.19,,Får,,Annan,Blandras,2014.09.18,2014.09.19,Nej,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1862,Åtorp,6554531,464312,6557233,1418197,RT90,Mindre bra,2014.09.19,Nej,,Ja,2017.12.14,,2-1862,Degerfors (S),2-18,Örebro län (S)
V480918,,2014.12.30,Ja,2014.12.30,,Får,,Annan,Gotlandsfår,2014.12.30,2014.12.30,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1490,Sandared,6402136,367011,6405936,1319022,RT90,Mindre bra,2014.12.30,Nej,,Ja,2017.12.14,,2-1490,Borås (S),2-14,Västra Götalands län (S)
V480920,,2015.01.03,Ja,2015.01.04,,Får,,Annan,Klövsjöfår,2015.01.02,2015.01.03,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1488,Koberg,6448029,349622,6452061,1302172,RT90,Mindre bra,2015.01.04,Nej,,Ja,2017.12.14,,2-1488,Trollhättan (S),2-14,Västra Götalands län (S)
V480929,,2015.08.10,Ja,2015.08.10,,Får,,Annan,Finullsfår,2015.08.09,2015.08.10,Nej,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-2029,Hackmora,6732033,512785,6734210,1468850,RT90,Mindre bra,2015.08.10,Nej,,Ja,2017.12.14,,2-2029,Leksand (S),2-20,Dalarnas län (S)
V480936,,2014.06.07,Ja,2014.06.07,,Får,,,,2014.06.07,2014.06.07,Nej,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2161,Korskrogen,6852070,538298,6853971,1495853,RT90,Mindre bra,2014.06.07,Nej,,Ja,2017.12.14,,2-2161,Ljusdal (S),2-21,Gävleborgs län (S)
V480960,,2015.06.06,Ja,2015.06.07,,Får,,,,2015.06.05,2015.06.06,Nej,21,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-1782,Snednäset,6652266,450081,6655180,1405146,RT90,Mindre bra,2015.06.07,Nej,,Ja,2017.12.14,,2-1782,Filipstad (S),2-17,Värmlands län (S)
V480977,,2015.04.22,Ja,2015.04.22,,Får,,Annan,korsning/kött,2015.04.21,2015.04.22,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-0382,Ågalma,6691010,682830,6691093,1638435,RT90,Mindre bra,2015.04.22,Nej,,Ja,2017.12.14,,2-0382,Östhammar (S),2-03,Uppsala län (S)
V480994,,2013.08.14,Ja,2013.08.14,,Får,,Annan,Lantkorsning,2013.08.13,2013.08.15,Nej,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1265,Fränninge 18:19,6175379,428829,6178340,1378200,RT90,Mindre bra,2013.08.14,Nej,,Ja,2017.12.14,,2-1265,Sjöbo (S),2-12,Skåne län (S)
V480997,,2013.09.06,Ja,2013.09.07,,Får,,Annan,Korsning,2013.09.05,2013.09.06,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1270,Djurrödsgården,6171745,434552,6174637,1383883,RT90,Mindre bra,2013.09.07,Nej,,Ja,2017.12.14,,2-1270,Tomelilla (S),2-12,Skåne län (S)
V480998,,2013.09.12,Ja,2013.09.15,,Får,,,,2013.09.11,2013.09.12,Nej,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-0665,Ålaryd,6365122,436578,6368077,1388183,RT90,Mindre bra,2013.09.15,Nej,,Ja,2017.12.14,,2-0665,Vaggeryd (S),2-06,Jönköpings län (S)
V480999,,2013.10.06,Ja,2013.10.06,,Får,,,,2013.10.05,2013.10.06,Nej,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-1860,Östra Sågen,6539304,483192,6541772,1436900,RT90,Mindre bra,2013.10.06,Nej,,Ja,2017.12.14,,2-1860,Laxå (S),2-18,Örebro län (S)
V481003,,2013.08.09,Ja,2013.08.10,,Get,,,,2013.08.03,2013.08.09,Nej,0,0,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,Varg,,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-2326,Östra Arådalen,6976888,433576,6980141,1392650,RT90,Mindre bra,2013.08.10,Nej,,Ja,2017.12.14,,2-2326,Berg (S),2-23,Jämtlands län (S)
V481007,,2013.09.24,Ja,2013.10.23,,Får,,Annan,Hälsingefår,2013.09.23,2013.09.24,Nej,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1884,"Kåfallstorp, Klacka-Lerberg",6607957,495656,6610300,1450200,RT90,Mindre bra,2013.10.23,Nej,,Ja,2017.12.14,,2-1884,Nora (S),2-18,Örebro län (S)
V481008,,2013.10.21,Ja,2013.10.21,,Får,,Annan,Gutefår,2013.10.21,2013.10.21,Nej,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1885,Torphyttan Karlslund,6604684,510043,6606851,1464552,RT90,Mindre bra,2013.10.21,Nej,,Ja,2017.12.14,,2-1885,Lindesberg (S),2-18,Örebro län (S)
V481016,,2014.08.28,Ja,2014.08.29,,Får,,,,2014.08.26,2014.08.28,Nej,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1782,Paradishyttan 1:19,6620035,436596,6623100,1391263,RT90,Mindre bra,2014.08.29,Nej,,Ja,2017.12.14,,2-1782,Filipstad (S),2-17,Värmlands län (S)
V481035,,2015.07.02,Ja,2015.07.02,,Får,,,,2015.07.02,2015.07.02,Nej,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-2029,Sätergläntan Insjön,6724888,506690,6727137,1462665,RT90,Mindre bra,2015.07.02,Nej,,Ja,2017.12.14,,2-2029,Leksand (S),2-20,Dalarnas län (S)
V481038,,2015.07.04,Ja,2015.07.04,,Får,,,,2015.07.03,2015.07.04,Nej,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-2062,Sollerön,6755444,478262,6758054,1434602,RT90,Mindre bra,2015.07.04,Nej,,Ja,2017.12.14,,2-2062,Mora (S),2-20,Dalarnas län (S)
V481039,,2015.07.04,Ja,2015.07.05,,Får,,,,2015.07.03,2015.07.04,Nej,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-2161,Näsvall,6862831,541697,6864693,1499387,RT90,Mindre bra,2015.07.05,Nej,,Ja,2017.12.14,,2-2161,Ljusdal (S),2-21,Gävleborgs län (S)
V481044,,2014.06.06,Ja,2014.06.06,,Får,,Annan,Blandras,2014.06.06,2014.06.06,Nej,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Varg,,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-1293,Vittsjö,6214300,424177,6217333,1374000,RT90,Mindre bra,2014.06.06,Nej,,Ja,2017.12.14,,2-1293,Hässleholm (S),2-12,Skåne län (S)
V481047,,2014.07.04,Ja,2014.07.05,,Nöt,,Annan,SLB,2014.06.23,2014.07.01,Nej,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-1884,Lindesby,6614769,492239,6617156,1446864,RT90,Mindre bra,2014.07.05,Nej,,Ja,2017.12.14,,2-1884,Nora (S),2-18,Örebro län (S)
V481050,,2014.08.02,Ja,2014.08.02,,Får,,,,2014.08.02,2014.08.02,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1461,Stränge gård,6507941,343898,6512074,1297164,RT90,Mindre bra,2014.08.02,Nej,,Ja,2017.12.14,,2-1461,Mellerud (S),2-14,Västra Götalands län (S)
V481066,,2014.07.28,Ja,2014.07.28,,Får,,Annan,Gottland,2014.07.27,2014.07.28,Nej,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2085,österviken 1,6670658,499258,6672979,1454567,RT90,Mindre bra,2014.07.28,Nej,,Ja,2017.12.14,,2-2085,Ludvika (S),2-20,Dalarnas län (S)
V481069,,2014.08.08,Ja,2014.08.08,,Får,,,,2014.08.07,2014.08.08,Nej,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1435,Naverstadshagen,6520146,308735,6524709,1262129,RT90,Mindre bra,2014.08.08,Nej,,Ja,2017.12.14,,2-1435,Tanum (S),2-14,Västra Götalands län (S)
V481072,,2014.08.16,Ja,2014.08.17,,Får,,Annan,Värmlandsfår,2014.08.15,2014.08.16,Nej,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1737,Utterbyn,6671014,389821,6674672,1345088,RT90,Mindre bra,2014.08.17,Nej,,Ja,2017.12.14,,2-1737,Torsby (S),2-17,Värmlands län (S)
V481073,,2014.08.12,Ja,2014.08.13,,Får,,Annan,Bland,2014.08.12,2014.08.12,Nej,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,Varg,,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-2085,Stockgropens fäbodar,6694292,503803,6696566,1459402,RT90,Mindre bra,2014.08.13,Nej,,Ja,2017.12.14,,2-2085,Ludvika (S),2-20,Dalarnas län (S)
V481078,,2014.08.31,Ja,2014.08.31,,Får,,,,2014.08.31,2014.08.31,Nej,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1766,Bogerud,6626236,406254,6629673,1360983,RT90,Mindre bra,2014.08.31,Nej,,Ja,2017.12.14,,2-1766,Sunne (S),2-17,Värmlands län (S)
V481086,,2014.10.04,Ja,2014.10.04,,Får,,Annan,Blandras,2014.10.04,2014.10.04,Nej,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2083,Spjutbo,6698046,570484,6699505,1526150,RT90,Mindre bra,2014.10.04,Nej,,Ja,2017.12.14,,2-2083,Hedemora (S),2-20,Dalarnas län (S)
V481089,,2014.09.28,Ja,2014.09.28,,Får,,Annan,Kött,2014.09.28,2014.09.28,Nej,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1293,Vittsjö,6214425,434838,6217333,1384667,RT90,Mindre bra,2014.09.28,Nej,,Ja,2017.12.14,,2-1293,Hässleholm (S),2-12,Skåne län (S)
V481091,,2014.10.08,Ja,2014.10.08,,Får,,Annan,Bland,2014.10.07,2014.10.08,Nej,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2029,Helgbo,6725222,510902,6727420,1466883,RT90,Mindre bra,2014.10.08,Nej,,Ja,2017.12.14,,2-2029,Leksand (S),2-20,Dalarnas län (S)
V481096,,2014.10.10,Ja,2014.10.10,,Får,,Annan,Blandras,2014.10.10,2014.10.10,Nej,0,0,0,0,2,0,0,0,6,0,1,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2085,Saxhyttan,6684525,500893,6686831,1456372,RT90,Mindre bra,2014.10.10,Nej,,Ja,2017.12.14,,2-2085,Ludvika (S),2-20,Dalarnas län (S)
V481098,,2014.09.06,Ja,2014.09.07,,Får,,Annan,finull,2014.09.04,2014.09.06,Nej,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1781,Skottlanda,6551236,457460,6554019,1411302,RT90,Mindre bra,2014.09.07,Nej,,Ja,2017.12.14,,2-1781,Kristinehamn (S),2-17,Värmlands län (S)
V481100,,2014.06.17,Ja,2014.06.17,,Får,,,,2014.06.17,2014.06.17,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1864,Eskilstorp,6647131,498941,6649448,1453963,RT90,Mindre bra,2014.06.17,Nej,,Ja,2017.12.14,,2-1864,Ljusnarsberg (S),2-18,Örebro län (S)
V481101,,2014.08.16,Ja,2014.08.16,,Häst,,Annan,Minishetlandsponny,2014.08.15,2014.08.16,Nej,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1885,Nyhyttan,6617658,524783,6619650,1479455,RT90,Mindre bra,2014.08.16,Nej,,Ja,2017.12.14,,2-1885,Lindesberg (S),2-18,Örebro län (S)
V481102,,2014.07.22,Ja,2014.07.23,,Får,,,,2014.07.21,2014.07.23,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1864,Rällen,6628494,503660,6630747,1458456,RT90,Mindre bra,2014.07.23,Nej,,Ja,2017.12.14,,2-1864,Ljusnarsberg (S),2-18,Örebro län (S)
V481103,,2014.09.24,Ja,2014.09.24,,Får,,,,2014.09.23,2014.09.24,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1880,Egersta,6573211,499355,6575496,1453479,RT90,Mindre bra,2014.09.24,Nej,,Ja,2017.12.14,,2-1880,Örebro (S),2-18,Örebro län (S)
V481104,,2014.10.31,Ja,2014.10.31,,Får,,Annan,Värmlandsfår,2014.10.30,2014.10.31,Nej,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1882,Sandbäcken Skogshagen,6528854,495983,6531164,1449570,RT90,Mindre bra,2014.10.31,Nej,,Ja,2017.12.14,,2-1882,Askersund (S),2-18,Örebro län (S)
V481108,,2014.09.10,Ja,2014.09.10,,Får,,Annan,finull,2014.09.09,2014.09.10,Nej,0,0,0,0,0,0,0,0,22,0,7,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1780,Bäckelid,6602805,437018,6605858,1391476,RT90,Mindre bra,2014.09.10,Nej,,Ja,2017.12.14,,2-1780,Karlstad (S),2-17,Värmlands län (S)
V481109,,2014.09.12,Ja,2014.09.12,,Får,,Annan,gute,2014.08.11,2014.09.12,Nej,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-0767,Ulvaryd,6256138,415573,6259291,1365882,RT90,Mindre bra,2014.09.12,Nej,,Ja,2017.12.14,,2-0767,Markaryd (S),2-07,Kronobergs län (S)
V481110,,2014.09.13,Ja,2014.09.14,,Får,,Annan,Lantras,2014.09.13,2014.09.13,Nej,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-0767,Tjushult Södra,6264881,423523,6267945,1373938,RT90,Mindre bra,2014.09.14,Nej,,Ja,2017.12.14,,2-0767,Markaryd (S),2-07,Kronobergs län (S)
V481119,,2014.11.03,Ja,2014.11.03,,Får,,Annan,Blandat,2014.11.01,2014.11.03,Nej,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1461,Dalskog,6513647,342930,6517794,1296264,RT90,Mindre bra,2014.11.03,Nej,,Ja,2017.12.14,,2-1461,Mellerud (S),2-14,Västra Götalands län (S)
V481120,,2014.11.06,Ja,2014.11.06,,Får,,Annan,Blandat,2014.11.05,2014.11.06,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1461,Dalskog,6513647,342930,6517794,1296264,RT90,Mindre bra,2014.11.06,Nej,,Ja,2017.12.14,,2-1461,Mellerud (S),2-14,Västra Götalands län (S)
V481121,,2014.11.10,Ja,2014.11.10,,Får,,Annan,Blandat,2014.11.09,2014.11.10,Nej,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1461,Dalskog,6513647,342930,6517794,1296264,RT90,Mindre bra,2014.11.10,Nej,,Ja,2017.12.14,,2-1461,Mellerud (S),2-14,Västra Götalands län (S)
V481122,,2014.11.10,Ja,2014.11.10,,Får,,,,2014.11.07,2014.11.10,Nej,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1435,Tränget,6523618,309227,6528177,1262663,RT90,Mindre bra,2014.11.10,Nej,,Ja,2017.12.14,,2-1435,Tanum (S),2-14,Västra Götalands län (S)
V481123,,2014.09.28,Ja,2014.09.28,,Får,,Annan,Köttras,2014.09.28,2014.09.28,Nej,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1293,"Hyngarp, Vittsjö",6249883,418410,6253000,1368647,RT90,Mindre bra,2014.09.28,Nej,,Ja,2017.12.14,,2-1293,Hässleholm (S),2-12,Skåne län (S)
