"NAME_2","NAME_1","Autumn","sum_fate","n_territories","prop_disappearance","ruggedness_mean","average_gravel_km","average_paved_km","pop_mean","mean_snow","mean_artificial_area_total","hunt_county2","mean_fi","mean_maxfi","mean_number_neighbour_terr","mean_bear_density_BZtiff","wolfLKill_n","wolfLKill_last5y","sheepAttacks_n","NoAffectedSheep_last5y","AttackDogs_n","AttackDogs_last5y","IndividualIncome"
"Åmot","Hedmark",2009,2,2,1,0.194,1.17,0.25,1.10189751020739,89.4429510155317,0.0028,1.01586194231331,0.00105730076926053,0.269531,1,1.607877466737,-0.51946248164932,1,NA,0,NA,0,297100
"Åmot","Hedmark",2010,0,1,0,0.224,1.24,0.2,1.11808858386724,83.5,0.00462,1.01586194231331,0.00105730076926053,0.269531,1,1.34032228535901,-0.51946248164932,0,NA,0,NA,0,302700
"Åmot","Hedmark",2011,0,1,0,0.291,1.1,0.12,-1.04719766691085,83.9281881313131,0.00056,0.765375435989478,-3.24207610629767,0.269531,0,1.30733159075596,-0.51946248164932,0,NA,0,NA,0,321100
"Åmot","Hedmark",2012,0,1,0,0.3,1.11,0.12,-1.04449915463421,90.0143623737374,0.00086,0.26440242334182,0.186129277403104,0.284912,2,1.31828527914086,1.81811868577262,2,NA,0,NA,0,345500
"Åmot","Hedmark",2013,0,1,0,0.295,1.13,0.12,-1.04341974972355,85.1529356060606,5e-04,0.0139159170179905,0.186129277403104,0.284912,0,0.588665929147631,-0.51946248164932,2,NA,0,NA,0,345200
"Åmot","Hedmark",2014,0,1,0,0.295,1.11,0.12,-1.03100659325099,84.0942060291859,5e-04,-0.737543601953497,0.186129277403104,0.284912,2,-0.185481136351091,-0.51946248164932,2,NA,0,NA,0,359500
"Åmot","Hedmark",2015,0,1,0,0.279,1.15,0.12,-1.03748302271494,80.3694295900178,5e-04,-1.23851661460116,0.186129277403104,0.284912,3,-0.133499727565929,-0.51946248164932,2,NA,0,NA,0,367100
"Åmot","Hedmark",2017,0,1,0,0.227,1.27,0.19,0.679310487685143,86.28125,0.00307,-1.73948962724882,0.573527844447068,0.317108,4,-0.0544905788014496,0.64932810206165,1,NA,0,NA,0,374600
"Åmot","Hedmark",2018,1,3,0.333333333333333,0.255333333333333,1.22666666666667,0.18,0.10200876130205,83.350692844342,0.00336666666666667,-1.73948962724882,-0.511342961521445,0.344744333333333,3,-0.0674967334517687,2.98690926948359,4,NA,0,NA,0,389600
"Åmot","Hedmark",2019,1,1,1,0.258,1.17,0.14,-1.06284903811538,87.3792335115864,5e-04,-1.73948962724882,0.433072400506697,0.305435,2,0.668193595705479,0.64932810206165,5,NA,0,NA,0,403100
"Åmål","Västra Götaland",2018,1,1,1,0.441,1.27,0.4,NA,80.3870967741936,0.00581,NA,NA,0.3106,2,NA,NA,0,NA,0,NA,1,259445
"Ånge","Västernorrland",2004,0,1,0,0.154,0.96,0.16,0.944828370953285,81.3767361111111,0,0.648885684523051,-0.706251761190004,0.28125,0,-0.738082360400712,NA,0,NA,0,-0.730296743340221,0,226437
"Ånge","Västernorrland",2005,0,1,0,0.153,0.99,0.16,-0.220010412715682,NA,5e-04,1.2977713690461,-0.706251761190004,0.28125,0,-0.53578588149003,NA,0,NA,0,-0.730296743340221,0,231334
"Ånge","Västernorrland",2006,0,1,0,0.146,1.05,0.2,-0.213399522910523,84.0553926360378,0.00154,-0.324442842261525,-0.153313111215089,0.324219,0,-0.205140537410031,NA,0,NA,0,1.09544511501033,1,232894
"Ånge","Västernorrland",2007,1,1,1,0.154,0.96,0.16,0.944828370953285,86.2929292929293,0,-1.2977713690461,-0.153313111215089,0.324219,0,-0.268551113223341,NA,0,NA,0,1.09544511501033,2,233620
"Ånge","Västernorrland",2010,0,1,0,0.162,1.06,0.2,-1.45624680628036,92.8676470588235,0.00033,-0.324442842261525,1.71912974481019,0.469727,2,1.74755989252411,NA,0,NA,0,-0.730296743340221,2,239380
"Årjäng","Värmland",2001,1,1,1,0.441,1.22,0.28,1.81626400084627,76.1197916666667,0.00075,1.90296011964423,-2.22741678665695,0.234375,0,-0.33586198945912,-0.316227766016838,0,-0.621059003408119,0,-0.707106781186547,0,195491
"Årjäng","Värmland",2004,1,1,1,0.346,1.21,0.31,-1.07798764976191,78.6302083333333,0,0.743261431772399,-0.360187826266527,0.234375,1,-0.33586198945912,-0.316227766016838,0,-0.621059003408119,0,-0.707106781186547,1,206714
"Årjäng","Värmland",2005,1,1,1,0.358,1.21,0.28,-1.18756425546395,77.2070707070707,0,0.321552818000825,-0.343508670204342,0.269531,1,-0.33586198945912,-0.316227766016838,0,1.44913767461894,1,0.707106781186547,2,212288
"Årjäng","Värmland",2008,0,1,0,0.407,1.09,0.22,0.377475525976028,66.9086021505376,0.00122,-0.311010102656536,0.861009789492177,0.305908,0,-0.324421898986485,-0.316227766016838,0,-0.621059003408119,6,0.707106781186547,3,210856
"Årjäng","Värmland",2010,1,2,0.5,0.3695,1.15,0.33,1.36223571722,82.7362231182796,0.001195,0.268839241279378,0.606767894245416,0.2910155,1,-0.255781356150672,2.84604989415154,1,-0.621059003408119,5,-0.707106781186547,3,203978
"Årjäng","Värmland",2011,0,2,0,0.3765,1.115,0.265,-0.824293986560455,80.661878360215,0.001355,0.268839241279378,0.532266525713816,0.2866515,1,-0.252921333532514,-0.316227766016838,1,1.44913767461894,10,2.12132034355964,4,203377
"Årjäng","Värmland",2012,0,2,0,0.3755,1.15,0.265,-0.410999615053855,68.4560284961686,0.000755,0.374266394722272,0.532266525713816,0.2866515,1.5,-0.33586198945912,-0.316227766016838,1,1.44913767461894,11,0.707106781186547,5,234117
"Årjäng","Värmland",2017,0,3,0,0.413,1.15333333333333,0.293333333333333,0.349049131163471,65.3827335858586,0.000853333333333333,-1.36528163708547,1.18819098287167,0.325073,3.66666666666667,-0.332048625968242,-0.316227766016838,0,-0.621059003408119,0,-0.707106781186547,6,284945
"Årjäng","Värmland",2018,2,2,1,0.3675,1.13,0.25,-0.400518374508443,82.9192708333333,0.000655,-1.25985448364258,0.0476832659132935,0.30389,4,-0.33586198945912,-0.316227766016838,0,-0.621059003408119,0,-0.707106781186547,6,285176
"Årjäng","Värmland",2019,1,2,0.5,0.366,1.08,0.22,-0.00366049385714829,74.296875,0,-0.943573023313897,-0.837071700822377,0.206949,5,2.84448316193351,-0.316227766016838,0,-0.621059003408119,0,-0.707106781186547,1,294658
"Åsnes","Hedmark",2003,0,1,0,0.193,1.74,0.35,-0.35916250594516,78.9375,0,1.84873908212778,0.110830333715919,0.28125,1,-1.89073358268896,NA,0,NA,0,NA,0,215200
"Åsnes","Hedmark",2006,0,1,0,0.185,2.01,0.37,-0.282940678851054,88.6989247311828,0.00019,0.879967510707108,-0.175190516496996,0.269531,2,-0.838589722819284,NA,0,NA,0,NA,0,235100
"Åsnes","Hedmark",2008,0,1,0,0.192,1.73,0.35,-0.39858758892487,84.0490196078431,0,0.879967510707108,-0.175190516496996,0.269531,3,-0.660331624895794,NA,0,NA,0,NA,0,277400
"Åsnes","Hedmark",2011,0,1,0,0.191,1.64,0.36,1.84776602796351,80.6827956989247,0,0.718505582136997,0.504093748638753,0.297363,3,0.277465045649729,NA,0,NA,0,NA,0,301100
"Åsnes","Hedmark",2014,0,1,0,0.18,1.53,0.22,1.88806722389833,76.8783718317123,0,-0.250265989283673,0.563694646003711,0.299805,3,0.787816576397611,NA,0,NA,0,NA,0,335200
"Åsnes","Hedmark",2015,0,2,0,0.193,1.885,0.425,-0.150209566152696,75.9170612373738,0.00053,-0.815382739279064,0.194252064753358,0.284668,4.5,0.30282354671916,NA,0,NA,0,NA,0,349100
"Åsnes","Hedmark",2016,0,1,0,0.181,2.08,0.45,-0.572057954035596,78.0838709677419,0.00044,-1.05757563213423,0.563694646003711,0.299805,4,-0.369972108960575,NA,0,NA,0,NA,0,363900
"Åsnes","Hedmark",2017,0,1,0,0.192,1.82,0.36,-0.60272190746426,82.3645833333333,0,-0.89611370356412,0.563694646003711,0.299805,4,0.171820220161214,NA,0,NA,0,NA,0,379800
"Åsnes","Hedmark",2018,0,1,0,0.188,1.93,0.36,-0.659669249546063,83.7760416666667,0,-0.734651774994008,0.563694646003711,0.299805,4,0.451605896167112,NA,0,NA,0,NA,0,390700
"Åsnes","Hedmark",2019,0,1,0,0.187,1.92,0.35,-0.710483800942134,83.0454545454545,0,-0.573189846423896,-2.71357369812888,0.254885,3,1.76809575426978,NA,0,NA,0,NA,0,406100
"Örebro","Orebro",2015,2,4,0.5,0.199,1.27,0.51,0.707106781186548,61.1960784313725,0.00799,0.707106781186551,0.707106781186548,0.324783,2,NA,NA,1,NA,85,NA,1,275849
"Örebro","Orebro",2017,0,2,0,0.208,1.3,0.5,-0.707106781186548,63.2878787878788,0.01486,-0.707106781186544,-0.707106781186548,0.319611,6,NA,NA,0,NA,37,NA,0,286883
