mod_id,id,sex,Country_fatefile,territory,Revir_Vinter,Autumn,Spring,Fate,confirmed.illegal,Radio.collar,Comment,geometry,NAME_1,NAME_2,KommunerNamn,SLU.ID,ruggedness_mean,average_gravel_km,average_paved_km,artificial_area_total,pop_mean,mean_snow,hunt_afo,hunt_county2,Fi,number_neighbour_terr,bear_density_BZtiff,mean_fi,max_fi,wolfLKill_cumall,wolfLKill_last5y,wolfLKill_n,NoAffectedSheep_cumall,NoAffectedSheep_last5y,NoAffectedSheep,sheepAttacks_n,AttackDogs_cumall,AttackDogs_last5y,AttackDogs_n,IndividualIncome,income_prop,year_average,first_yeardet,last_yeardet,years_firstdet,time_start,time_end
1901,D-01-18,M,N,Atndalen,Atndalen_9899,1998,1999,NA,NA,0,NA,list(),Hedmark,Rendalen,rendalen,D-01-18,0.368,0.35,0.1,4.8e-4,2.139,NA,NA,2.1,0.125,1,5e-5,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,1998,2000,0,0,1
1902,D-01-21,F,N,Atndalen,Atndalen_9899,1998,1999,NA,NA,0,NA,list(),Hedmark,Rendalen,rendalen,D-01-21,0.368,0.35,0.1,4.8e-4,2.139,NA,NA,2.1,NA,1,5e-5,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,1998,2000,0,0,1
1909,D-00-15,M,N,Koppang 1,Koppang_9899,1998,1999,NA,NA,0,NA,list(),Hedmark,Rendalen,rendalen,D-00-15,0.371,0.65,0.22,0.00376,1.057,NA,NA,2.2,0.125,1,3.68e-5,0.125,0.125,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,1998,2000,0,0,1
1910,G2-02,F,N,Koppang 1,Koppang_9899,1998,1999,NA,NA,0,NA,list(),Hedmark,Rendalen,rendalen,G2-02,0.371,0.65,0.22,0.00376,1.057,NA,NA,2.2,0.125,1,3.68e-5,0.125,0.125,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,1998,2000,0,0,1
69,G124-17,M,N,Mangen 6,Mangen_1920,2019,2020,NA,NA,0,NA,list(),Hedmark,Sør-Odal,NA,G124-17,0.302,1.8,0.62,0.00342,18.697,82.0885416666667,156.7,1.8,0.256382,2,5.71e-5,0.25595650000000003,0.256382,0,0,0,0,0,0,0,0,0,0,429900,1.4146909954986866,303882.6156156156,2019,2019,0,0,1
70,G239-17,F,N,Mangen 6,Mangen_1920,2019,2020,NA,NA,0,NA,list(),Hedmark,Sør-Odal,NA,G239-17,0.302,1.8,0.62,0.00342,18.697,82.0885416666667,156.7,1.8,0.255531,2,5.71e-5,0.25595650000000003,0.256382,0,0,0,0,0,0,0,0,0,0,429900,1.4146909954986866,303882.6156156156,2019,2019,0,0,1
484,172-14,F,N,Mangen 5,Mangen_1617,2016,2017,NA,NA,0,NA,list(),Hedmark,Sør-Odal,sør-odal,G172-14,0.305,1.93,0.71,0.00478,18.249,75.6625,180.4,1.9,0.139008,3,3.91e-5,0.197695,0.256382,0,0,0,0,0,0,0,0,0,0,388600,1.3258235863401067,293100.83483483485,2016,2018,0,0,1
485,G124-17,M,N,Mangen 5,Mangen_1617,2016,2017,NA,NA,0,NA,list(),Hedmark,Sør-Odal,sør-odal,G124-17,0.305,1.93,0.71,0.00478,18.249,75.6625,180.4,1.9,0.256382,3,3.91e-5,0.197695,0.256382,0,0,0,0,0,0,0,0,0,0,388600,1.3258235863401067,293100.83483483485,2016,2018,0,0,1
311,G157-15,F,N,Julussa 10,Julussa_1718,2017,2018,legal,NA,0,NA,list(),Hedmark,Stor-Elvdal,stor-elvdal,G157-15,0.384,0.94,0.16,8.8e-4,1.708,87.234375,376,1.8,0.157578,2,2.3154e-4,0.221245,0.284912,12,7,3,0,0,0,0,0,0,0,351200,1.1799550150575187,297638.46546546544,2017,2017,0,0,1
312,M14-10/G95-10,M,N,Julussa 10,Julussa_1718,2017,2018,legal,NA,1,NA,list(),Hedmark,Stor-Elvdal,stor-elvdal,G95-10,0.384,0.94,0.16,8.8e-4,1.708,87.234375,376,1.8,0.284912,2,2.3154e-4,0.221245,0.284912,12,7,3,0,0,0,0,0,0,0,351200,1.1799550150575187,297638.46546546544,2017,2017,0,0,1
454,M14-09/G16-12,F,N,Julussa 9,Julussa_1617,2016,2017,illegal,NA,1,NA,list(),Hedmark,Stor-Elvdal,stor-elvdal,G16-12,0.325,1.01,0.12,0.0011,1.699,80.469247311828,353.5,1.8,0,1,2.0876e-4,0.142456,0.284912,9,4,1,0,0,0,0,0,0,0,341600,1.1654692153725692,293100.83483483485,2012,2016,4,4,5
455,M14-10/G95-10,M,N,Julussa 9,Julussa_1617,2016,2017,NA,NA,1,NA,list(),Hedmark,Stor-Elvdal,stor-elvdal,G95-10,0.325,1.01,0.12,0.0011,1.699,80.469247311828,353.5,1.8,0.284912,1,2.0876e-4,0.142456,0.284912,9,4,1,0,0,0,0,0,0,0,341600,1.1654692153725692,293100.83483483485,2012,2016,4,4,5
1364,G12-08,F,N,Koppang 4,Koppang_0910,2009,2010,legal,NA,0,NA,list(),Hedmark,Stor-Elvdal,stor-elvdal,G12-08,0.382,0.72,0.21,0.00642,0.937,97.6458333333333,NA,2.9,0.26709,1,4.3561e-4,0.3049315,0.342773,5,2,1,0,0,0,0,0,0,0,281100,1.0858522452921293,258875,2009,2009,0,0,1
1365,M-09-11,M,N,Koppang 4,Koppang_0910,2009,2010,legal,NA,1,NA,list(),Hedmark,Stor-Elvdal,stor-elvdal,M-09-11,0.382,0.72,0.21,0.00642,0.937,97.6458333333333,NA,2.9,0.342773,1,4.3561e-4,0.3049315,0.342773,5,2,1,0,0,0,0,0,0,0,281100,1.0858522452921293,258875,2009,2009,0,0,1
99,G136-19,F,N,Slettås 4,Slettås_1920,2019,2020,NA,NA,0,NA,list(),Hedmark,Trysil,NA,G136-19,0.194,0.96,0.29,0.01402,7.573,84.4677419354839,457.8,1.8,0.134041,2,6.7403e-4,0.1857915,0.237542,2,2,2,0,0,0,0,0,0,0,403800,1.3288025679980686,303882.6156156156,2019,2019,0,0,1
100,G60-19,M,N,Slettås 4,Slettås_1920,2019,2020,NA,NA,0,NA,list(),Hedmark,Trysil,NA,G60-19,0.194,0.96,0.29,0.01402,7.573,84.4677419354839,457.8,1.8,0.237542,2,6.7403e-4,0.1857915,0.237542,2,2,2,0,0,0,0,0,0,0,403800,1.3288025679980686,303882.6156156156,2019,2019,0,0,1
115,G154-15,M,N,Varåa 2,Varåa_1920,2019,2020,NA,NA,0,NA,list(),Hedmark,Trysil,NA,G154-15,0.172,1.15,0.34,0,5.997,85.359375,422.9,2,0.22917,4,8.7007e-4,0.233593,0.238016,2,2,2,0,0,0,0,0,0,0,403800,1.3288025679980686,303882.6156156156,2017,2019,2,2,3
116,M 18-17/G37-18,F,N,Varåa 2,Varåa_1920,2019,2020,NA,NA,1,NA,list(),Hedmark,Trysil,NA,G37-18,0.172,1.15,0.34,0,5.997,85.359375,422.9,2,0.238016,4,8.7007e-4,0.233593,0.238016,2,2,2,0,0,0,0,0,0,0,403800,1.3288025679980686,303882.6156156156,2017,2019,2,2,3
227,M-15-03/G141-13,M,N,Slettås 3,Slettås_1819,2018,2019,legal,NA,1,NA,list(),Hedmark,Trysil,trysil,G141-13,0.193,1.02,0.43,0.01523,7.569,84.3020833333333,494.3,1.8,0.139008,3,5.0372e-4,0.20756550000000001,0.276123,0,0,0,0,0,0,0,0,0,0,390500,1.2965364962762407,301187.04804804805,2013,2018,5,5,6
228,M-17-14/G70-10,F,N,Slettås 3,Slettås_1819,2018,2019,legal,NA,1,NA,list(),Hedmark,Trysil,trysil,G70-10,0.193,1.02,0.43,0.01523,7.569,84.3020833333333,494.3,1.8,0.276123,3,5.0372e-4,0.20756550000000001,0.276123,0,0,0,0,0,0,0,0,0,0,390500,1.2965364962762407,301187.04804804805,2013,2018,5,5,6
243,G154-15,M,N,Varåa 2,Varåa_1819,2018,2019,NA,NA,0,NA,list(),Hedmark,Trysil,trysil,G154-15,0.172,1.13,0.35,0,5.976,83.9343434343434,418.9,1.9,0.22917,2,6.0001e-4,0.233593,0.238016,0,0,0,0,0,0,0,0,0,0,390500,1.2965364962762407,301187.04804804805,2017,2019,1,1,2
244,M 18-17/G37-18,F,N,Varåa 2,Varåa_1819,2018,2019,NA,NA,1,NA,list(),Hedmark,Trysil,trysil,G37-18,0.172,1.13,0.35,0,5.976,83.9343434343434,418.9,1.9,0.238016,2,6.0001e-4,0.233593,0.238016,0,0,0,0,0,0,0,0,0,0,390500,1.2965364962762407,301187.04804804805,2017,2019,1,1,2
371,M-15-03/G141-13,M,N,Slettås 3,Slettås_1718,2017,2018,NA,NA,1,NA,list(),Hedmark,Trysil,trysil,G141-13,0.196,1.05,0.46,0.01523,7.566,87.7239583333333,526.9,1.8,0.139008,4,3.4377e-4,0.20756550000000001,0.276123,0,0,0,0,0,0,0,0,0,0,377400,1.267981271875591,297638.46546546544,2013,2018,4,4,5
372,M-17-14/G70-10,F,N,Slettås 3,Slettås_1718,2017,2018,NA,NA,1,NA,list(),Hedmark,Trysil,trysil,G70-10,0.196,1.05,0.46,0.01523,7.566,87.7239583333333,526.9,1.8,0.276123,4,3.4377e-4,0.20756550000000001,0.276123,0,0,0,0,0,0,0,0,0,0,377400,1.267981271875591,297638.46546546544,2013,2018,4,4,5
381,G154-15,M,N,Varåa 2,Varåa_1718,2017,2018,NA,NA,0,NA,list(),Hedmark,Trysil,trysil,G154-15,0.172,1.15,0.33,0,6.007,86.3585858585859,405.1,1.8,0.22917,4,4.3179e-4,0.233593,0.238016,0,0,0,0,0,0,0,0,0,0,377400,1.267981271875591,297638.46546546544,2017,2019,0,0,1
382,M 18-17/G37-18,F,N,Varåa 2,Varåa_1718,2017,2018,censored,NA,1,NA,list(),Hedmark,Trysil,trysil,G37-18,0.172,1.15,0.33,0,6.007,86.3585858585859,405.1,1.8,0.238016,4,4.3179e-4,0.233593,0.238016,0,0,0,0,0,0,0,0,0,0,377400,1.267981271875591,297638.46546546544,2017,2019,0,0,1
428,G32-14,F,N,Fulufjellet 3,Fulufjellet_1617,2016,2017,NA,NA,0,NA,list(),Hedmark,Trysil,trysil,G32-14,0.203,0.37,0.17,0.00155,1.583,80.1212121212121,282.5,2,0.157578,0,9.2491e-4,0.18236950000000002,0.207161,0,0,0,0,0,0,0,0,0,0,356100,1.214940244713618,293100.83483483485,2016,2017,0,0,1
429,G95-15,M,N,Fulufjellet 3,Fulufjellet_1617,2016,2017,NA,NA,0,NA,list(),Hedmark,Trysil,trysil,G95-15,0.203,0.37,0.17,0.00155,1.583,80.1212121212121,282.5,2,0.207161,0,9.2491e-4,0.18236950000000002,0.207161,0,0,0,0,0,0,0,0,0,0,356100,1.214940244713618,293100.83483483485,2016,2017,0,0,1
518,M-15-03/G141-13,M,N,Slettås 3,Slettås_1617,2016,2017,NA,NA,1,NA,list(),Hedmark,Trysil,trysil,G141-13,0.191,0.96,0.36,0.01243,6.978,79.9741935483871,547.2,1.8,0.139008,2,2.8612e-4,0.20756550000000001,0.276123,0,0,0,0,0,0,0,0,0,0,356100,1.214940244713618,293100.83483483485,2013,2018,3,3,4
519,M-17-14/G70-10,F,N,Slettås 3,Slettås_1617,2016,2017,NA,NA,1,NA,list(),Hedmark,Trysil,trysil,G70-10,0.191,0.96,0.36,0.01243,6.978,79.9741935483871,547.2,1.8,0.276123,2,2.8612e-4,0.20756550000000001,0.276123,0,0,0,0,0,0,0,0,0,0,356100,1.214940244713618,293100.83483483485,2013,2018,3,3,4
532,G157-14,F,N,Varåa 1,Varåa_1617,2016,2017,illegal,NA,0,NA,list(),Hedmark,Trysil,trysil,G157-14,0.173,1.12,0.26,6.1e-4,6.001,79.9636363636364,330.8,1.8,0.224609,3,3.5554e-4,0.2560425,0.287476,0,0,0,0,0,0,0,0,0,0,356100,1.214940244713618,293100.83483483485,2015,2016,1,1,2
533,G160-15,M,N,Varåa 1,Varåa_1617,2016,2017,illegal,NA,0,NA,list(),Hedmark,Trysil,trysil,G160-15,0.173,1.12,0.26,6.1e-4,6.001,79.9636363636364,330.8,1.8,0.287476,3,3.5554e-4,0.2560425,0.287476,0,0,0,0,0,0,0,0,0,0,356100,1.214940244713618,293100.83483483485,2015,2016,1,1,2
655,M-15-03/G141-13,M,N,Slettås 3,Slettås_1516,2015,2016,NA,NA,1,NA,list(),Hedmark,Trysil,trysil,G141-13,0.198,1.04,0.44,0.01483,7.474,81.7285353535353,617.6,2,0.139008,3,4.4386e-4,0.20756550000000001,0.276123,0,0,0,0,0,0,0,0,0,0,348100,1.2157069472243576,286335.45345345343,2013,2018,2,2,3
656,M-17-14/G70-10,F,N,Slettås 3,Slettås_1516,2015,2016,NA,NA,1,NA,list(),Hedmark,Trysil,trysil,G70-10,0.198,1.04,0.44,0.01483,7.474,81.7285353535353,617.6,2,0.276123,3,4.4386e-4,0.20756550000000001,0.276123,0,0,0,0,0,0,0,0,0,0,348100,1.2157069472243576,286335.45345345343,2013,2018,2,2,3
665,G157-14,F,N,Varåa 1,Varåa_1516,2015,2016,NA,NA,0,NA,list(),Hedmark,Trysil,trysil,G157-14,0.176,1.06,0.34,0,6.843,83.1813725490196,505.1,2,0.224609,5,4.8106e-4,0.2560425,0.287476,0,0,0,0,0,0,0,0,0,0,348100,1.2157069472243576,286335.45345345343,2015,2016,0,0,1
666,G160-15,M,N,Varåa 1,Varåa_1516,2015,2016,NA,NA,0,NA,list(),Hedmark,Trysil,trysil,G160-15,0.176,1.06,0.34,0,6.843,83.1813725490196,505.1,2,0.287476,5,4.8106e-4,0.2560425,0.287476,0,0,0,0,0,0,0,0,0,0,348100,1.2157069472243576,286335.45345345343,2015,2016,0,0,1
756,G125-14,M,N,Lutnes,Lutnes_1415,2014,2015,illegal,NA,0,NA,list(),Hedmark,Trysil,malung,G125-14,0.172,0.96,0.33,0.00197,2.499,85.6769162210339,301.7,2.3,0.299316,2,7.4012e-4,0.2203595,0.299316,0,0,0,0,0,0,0,0,0,0,329100,1.1903753285824463,276467.42342342343,2014,2014,0,0,1
757,G173-14,F,N,Lutnes,Lutnes_1415,2014,2015,illegal,NA,0,NA,list(),Hedmark,Trysil,malung,G173-14,0.172,0.96,0.33,0.00197,2.499,85.6769162210339,301.7,2.3,0.141403,2,7.4012e-4,0.2203595,0.299316,0,0,0,0,0,0,0,0,0,0,329100,1.1903753285824463,276467.42342342343,2014,2014,0,0,1
796,M-15-03/G141-13,M,N,Slettås 3,Slettås_1415,2014,2015,NA,NA,1,NA,list(),Hedmark,Trysil,trysil,G141-13,0.201,1.08,0.43,0.01272,7.417,82.6699873497786,685.9,2.2,0.139008,1,4.0379e-4,0.20756550000000001,0.276123,0,0,0,0,0,0,0,0,0,0,329100,1.1903753285824463,276467.42342342343,2013,2018,1,1,2
797,M-17-14/G70-10,F,N,Slettås 3,Slettås_1415,2014,2015,NA,NA,1,NA,list(),Hedmark,Trysil,trysil,G70-10,0.201,1.08,0.43,0.01272,7.417,82.6699873497786,685.9,2.2,0.276123,1,4.0379e-4,0.20756550000000001,0.276123,0,0,0,0,0,0,0,0,0,0,329100,1.1903753285824463,276467.42342342343,2013,2018,1,1,2
918,M-15-03/G141-13,M,N,Slettås 3,Slettås_1314,2013,2014,NA,NA,1,NA,list(),Hedmark,Trysil,trysil,G141-13,0.194,1.01,0.4,0.0142,7.348,83.9270833333333,729.1,2.5,0.139008,1,4.3524e-4,0.20756550000000001,0.276123,0,0,0,0,0,0,0,0,0,0,319100,1.17379697527535,271852.8048048048,2013,2018,0,0,1
919,M-17-14/G70-10,F,N,Slettås 3,Slettås_1314,2013,2014,NA,NA,1,NA,list(),Hedmark,Trysil,trysil,G70-10,0.194,1.01,0.4,0.0142,7.348,83.9270833333333,729.1,2.5,0.276123,1,4.3524e-4,0.20756550000000001,0.276123,0,0,0,0,0,0,0,0,0,0,319100,1.17379697527535,271852.8048048048,2013,2018,0,0,1
1055,G73-10,M,N,Slettås 1,Slettås_1213,2012,2013,illegal,NA,0,NA,list(),Hedmark,Trysil,trysil,G73-10,0.183,0.93,0.3,0.01422,7.29,87.1380952380952,724.9,2.6,0.28125,2,4.6486e-4,0.2786865,0.28125,0,0,0,0,0,0,0,0,0,0,304300,1.1476959600308019,265139.9069069069,2009,2012,3,3,4
1056,M-17-14/G70-10,F,N,Slettås 1,Slettås_1213,2012,2013,NA,NA,1,NA,list(),Hedmark,Trysil,trysil,G70-10,0.183,0.93,0.3,0.01422,7.29,87.1380952380952,724.9,2.6,0.276123,2,4.6486e-4,0.2786865,0.28125,0,0,0,0,0,0,0,0,0,0,304300,1.1476959600308019,265139.9069069069,2009,2012,3,3,4
1171,G73-10,M,N,Slettås 1,Slettås_1112,2011,2012,NA,NA,0,NA,list(),Hedmark,Trysil,trysil,G73-10,0.197,1.03,0.44,0.01514,7.239,85.747311827957,NA,2.8,0.28125,0,4.9091e-4,0.2786865,0.28125,0,0,0,0,0,0,0,0,0,0,298500,1.1561383911163703,258187.08408408408,2009,2012,2,2,3
1172,M-17-14/G70-10,F,N,Slettås 1,Slettås_1112,2011,2012,NA,NA,1,NA,list(),Hedmark,Trysil,trysil,G70-10,0.197,1.03,0.44,0.01514,7.239,85.747311827957,NA,2.8,0.276123,0,4.9091e-4,0.2786865,0.28125,0,0,0,0,0,0,0,0,0,0,298500,1.1561383911163703,258187.08408408408,2009,2012,2,2,3
1294,G73-10,M,N,Slettås 1,Slettås_1011,2010,2011,NA,NA,0,NA,list(),Hedmark,Trysil,trysil,G73-10,0.203,1.03,0.41,0.01574,2.721,82.6979166666667,NA,2.9,0.28125,2,5.1522e-4,0.2786865,0.28125,0,0,0,0,0,0,0,0,0,0,288300,1.120077668630643,257392.86486486485,2009,2012,1,1,2
1295,M-17-14/G70-10,F,N,Slettås 1,Slettås_1011,2010,2011,NA,NA,1,NA,list(),Hedmark,Trysil,trysil,G70-10,0.203,1.03,0.41,0.01574,2.721,82.6979166666667,NA,2.9,0.276123,2,5.1522e-4,0.2786865,0.28125,0,0,0,0,0,0,0,0,0,0,288300,1.120077668630643,257392.86486486485,2009,2012,1,1,2
1310,G16-10,F,N,VaråaHöljes  2,Varåa-Höljes_1011,2010,2011,illegal,NA,0,NA,list(),Hedmark,Trysil,trysil,G16-10,0.171,1.11,0.31,0,5.873,83.09375,NA,3.2,0,3,4.5356e-4,0.1347655,0.269531,0,0,0,0,0,0,0,0,0,0,288300,1.120077668630643,257392.86486486485,2010,2010,0,0,1
1311,G16-09,M,N,VaråaHöljes  2,Varåa-Höljes_1011,2010,2011,illegal,NA,0,NA,list(),Hedmark,Trysil,trysil,G16-09,0.171,1.11,0.31,0,5.873,83.09375,NA,3.2,0.269531,3,4.5356e-4,0.1347655,0.269531,0,0,0,0,0,0,0,0,0,0,288300,1.120077668630643,257392.86486486485,2010,2010,0,0,1
1400,G73-10,M,N,Slettås 1,Slettås_0910,2009,2010,NA,NA,0,NA,list(),Hedmark,Trysil,trysil,G73-10,0.189,0.93,0.27,0.011,2.717,96.1927083333333,NA,2.9,0.28125,1,3.9038e-4,0.2786865,0.28125,0,0,0,0,0,0,0,0,0,0,280500,1.0835345243843555,258875,2009,2012,0,0,1
1401,M-17-14/G70-10,F,N,Slettås 1,Slettås_0910,2009,2010,NA,NA,1,NA,list(),Hedmark,Trysil,trysil,G70-10,0.189,0.93,0.27,0.011,2.717,96.1927083333333,NA,2.9,0.276123,1,3.9038e-4,0.2786865,0.28125,0,0,0,0,0,0,0,0,0,0,280500,1.0835345243843555,258875,2009,2012,0,0,1
1416,G16-09,M,N,VaråaHöljes  1,Varåa-Höljes_0910,2009,2010,NA,NA,0,NA,list(),Hedmark,Trysil,trysil,G16-09,0.172,1.07,0.28,6.1e-4,5.848,86.6089931573803,NA,3.1,0.269531,1,2.1347e-4,0.1347655,0.269531,0,0,0,0,0,0,0,0,0,0,280500,1.0835345243843555,258875,2009,2009,0,0,1
1417,G16-10,F,N,VaråaHöljes  1,Varåa-Höljes_0910,2009,2010,illegal,1,0,NA,list(),Hedmark,Trysil,trysil,G16-10,0.172,1.07,0.28,6.1e-4,5.848,86.6089931573803,NA,3.1,0,1,2.1347e-4,0.1347655,0.269531,0,0,0,0,0,0,0,0,0,0,280500,1.0835345243843555,258875,2009,2009,0,0,1
55,G18-15,M,N,Kynna 5,Kynna_1920,2019,2020,NA,NA,0,NA,list(),Hedmark,Våler,NA,G18-15,0.193,1.46,0.31,0.00106,8.056,83.3602150537634,248.2,1.8,0.299805,7,4.0844e-4,0.29521200000000003,0.299805,2,2,1,0,0,0,0,0,0,0,404400,1.3307770146072782,303882.6156156156,2019,2019,0,0,1
56,G204-13,F,N,Kynna 5,Kynna_1920,2019,2020,NA,NA,0,NA,list(),Hedmark,Våler,NA,G204-13,0.193,1.46,0.31,0.00106,8.056,83.3602150537634,248.2,1.8,0.290619,7,4.0844e-4,0.29521200000000003,0.299805,2,2,1,0,0,0,0,0,0,0,404400,1.3307770146072782,303882.6156156156,2019,2019,0,0,1
175,M-18-13/G160-16,F,N,Juvberget 6,Juvberget_1819,2018,2019,NA,NA,1,NA,list(),Hedmark,Våler,våler,G160-16,0.161,1.16,0.19,6.1e-4,6.875,83.7365591397849,185.3,2,0.233883,3,4.2994e-4,0.19970500000000002,0.233883,1,1,1,0,0,0,0,0,0,0,394200,1.308821221080907,301187.04804804805,2018,2019,0,0,1
176,M19-03/G86-16,M,N,Juvberget 6,Juvberget_1819,2018,2019,NA,NA,1,NA,list(),Hedmark,Våler,våler,G86-16,0.161,1.16,0.19,6.1e-4,6.875,83.7365591397849,185.3,2,0.165527,3,4.2994e-4,0.19970500000000002,0.233883,1,1,1,0,0,0,0,0,0,0,394200,1.308821221080907,301187.04804804805,2018,2019,0,0,1
187,G204-13,F,N,Kynna 4,Kynna_1819,2018,2019,NA,NA,0,NA,list(),Hedmark,Våler,våler,G204-13,0.196,1.48,0.35,0.00106,9.799,82.3838383838384,250.4,1.8,0.290619,3,2.7883e-4,0.293991,0.297363,1,1,1,0,0,0,0,0,0,0,394200,1.308821221080907,301187.04804804805,2015,2018,3,3,4
188,G91-11,M,N,Kynna 4,Kynna_1819,2018,2019,other,NA,0,old age,list(),Hedmark,Våler,våler,G91-11,0.196,1.48,0.35,0.00106,9.799,82.3838383838384,250.4,1.8,0.297363,3,2.7883e-4,0.293991,0.297363,1,1,1,0,0,0,0,0,0,0,394200,1.308821221080907,301187.04804804805,2015,2018,3,3,4
313,M-18-12/G146-15,M,N,Juvberget 5,Juvberget_1718,2017,2018,other,NA,1,Moose kick,list(),Hedmark,Våler,våler,G146-15,0.16,1.12,0.19,0,6.915,85.578125,254.7,1.8,0.317108,5,2.6484e-4,0.2754955,0.317108,0,0,0,0,0,0,0,0,0,0,376600,1.2652934472399244,297638.46546546544,2017,2017,0,0,1
314,M-18-13/G160-16,F,N,Juvberget 5,Juvberget_1718,2017,2018,NA,NA,1,NA,list(),Hedmark,Våler,våler,G160-16,0.16,1.12,0.19,0,6.915,85.578125,254.7,1.8,0.233883,5,2.6484e-4,0.2754955,0.317108,0,0,0,0,0,0,0,0,0,0,376600,1.2652934472399244,297638.46546546544,2017,2017,0,0,1
323,G204-13,F,N,Kynna 4,Kynna_1718,2017,2018,NA,NA,0,NA,list(),Hedmark,Våler,våler,G204-13,0.194,1.55,0.3,0.00106,8.101,82.6979166666667,263.9,1.8,0.290619,3,1.588e-4,0.293991,0.297363,0,0,0,0,0,0,0,0,0,0,376600,1.2652934472399244,297638.46546546544,2015,2018,2,2,3
324,G91-11,M,N,Kynna 4,Kynna_1718,2017,2018,NA,NA,0,NA,list(),Hedmark,Våler,våler,G91-11,0.194,1.55,0.3,0.00106,8.101,82.6979166666667,263.9,1.8,0.297363,3,1.588e-4,0.293991,0.297363,0,0,0,0,0,0,0,0,0,0,376600,1.2652934472399244,297638.46546546544,2015,2018,2,2,3
472,G204-13,F,N,Kynna 4,Kynna_1617,2016,2017,NA,NA,0,NA,list(),Hedmark,Våler,våler,G204-13,0.194,1.46,0.33,0.00106,9.868,77.41875,263.5,1.8,0.290619,4,1.7898e-4,0.293991,0.297363,0,0,0,0,0,0,0,0,0,0,367300,1.2531523501356694,293100.83483483485,2015,2018,1,1,2
473,G91-11,M,N,Kynna 4,Kynna_1617,2016,2017,NA,NA,0,NA,list(),Hedmark,Våler,våler,G91-11,0.194,1.46,0.33,0.00106,9.868,77.41875,263.5,1.8,0.297363,4,1.7898e-4,0.293991,0.297363,0,0,0,0,0,0,0,0,0,0,367300,1.2531523501356694,293100.83483483485,2015,2018,1,1,2
607,G204-13,F,N,Kynna 4,Kynna_1516,2015,2016,NA,NA,0,NA,list(),Hedmark,Våler,våler,G204-13,0.194,1.46,0.29,0.00093000000000000005,8.114,80.0989583333333,286.5,2,0.290619,5,2.7698e-4,0.293991,0.297363,0,0,0,0,0,0,0,0,0,0,359100,1.2541234264529353,286335.45345345343,2015,2018,0,0,1
608,G91-11,M,N,Kynna 4,Kynna_1516,2015,2016,NA,NA,0,NA,list(),Hedmark,Våler,våler,G91-11,0.194,1.46,0.29,0.00093000000000000005,8.114,80.0989583333333,286.5,2,0.297363,5,2.7698e-4,0.293991,0.297363,0,0,0,0,0,0,0,0,0,0,359100,1.2541234264529353,286335.45345345343,2015,2018,0,0,1
742,G91-11,M,N,Kynna 3,Kynna_1415,2014,2015,NA,NA,0,NA,list(),Hedmark,Våler,våler,G91-11,0.195,1.5,0.35,0.00106,9.781,73.1153587952567,344.1,2.2,0.297363,2,2.4897e-4,0.29541,0.297363,0,0,0,0,0,0,0,0,0,0,344500,1.246078093882263,276467.42342342343,2011,2014,3,3,4
743,M-07-05,F,N,Kynna 3,Kynna_1415,2014,2015,other,NA,1,"9 yr old, could have died of old age/disease",list(),Hedmark,Våler,våler,M-07-05,0.195,1.5,0.35,0.00106,9.781,73.1153587952567,344.1,2.2,0.293457,2,2.4897e-4,0.29541,0.297363,0,0,0,0,0,0,0,0,0,0,344500,1.246078093882263,276467.42342342343,2011,2014,3,3,4
876,G91-11,M,N,Kynna 3,Kynna_1314,2013,2014,NA,NA,0,NA,list(),Hedmark,Våler,våler,G91-11,0.191,1.55,0.28,0,8.044,80.2474747474748,361,2.6,0.297363,0,3.5548e-4,0.29541,0.297363,0,0,0,0,0,0,0,0,0,0,333200,1.2256632784761725,271852.8048048048,2011,2014,2,2,3
877,M-07-05,F,N,Kynna 3,Kynna_1314,2013,2014,NA,NA,1,NA,list(),Hedmark,Våler,våler,M-07-05,0.191,1.55,0.28,0,8.044,80.2474747474748,361,2.6,0.293457,0,3.5548e-4,0.29541,0.297363,0,0,0,0,0,0,0,0,0,0,333200,1.2256632784761725,271852.8048048048,2011,2014,2,2,3
1016,G91-11,M,N,Kynna 3,Kynna_1213,2012,2013,NA,NA,0,NA,list(),Hedmark,Våler,våler,G91-11,0.194,1.49,0.23,0,8.013,82.0989583333333,388.2,2.7,0.297363,1,2.3306e-4,0.29541,0.297363,0,0,0,0,0,0,0,0,0,0,320900,1.2103044152937377,265139.9069069069,2011,2014,1,1,2
1017,M-07-05,F,N,Kynna 3,Kynna_1213,2012,2013,NA,NA,1,NA,list(),Hedmark,Våler,våler,M-07-05,0.194,1.49,0.23,0,8.013,82.0989583333333,388.2,2.7,0.293457,1,2.3306e-4,0.29541,0.297363,0,0,0,0,0,0,0,0,0,0,320900,1.2103044152937377,265139.9069069069,2011,2014,1,1,2
1258,M-07-05,F,N,Kynna 2,Kynna_1011,2010,2011,NA,NA,1,NA,list(),Hedmark,Våler,våler,M-07-05,0.191,1.43,0.3,0.00117,9.644,82.9656862745098,NA,2.9,0.293457,2,2.715e-4,NA,NA,0,0,0,0,0,0,0,0,0,0,289600,1.125128313685169,257392.86486486485,2007,2010,3,3,4
