"fate","id","territory","Autumn","Spring","terrRug","humPop","fi","mean_fi","max_fi","mooseHunt","wolfNeighbour","AttackDogs_n","AttackDogs_last5y","AttackDogs_cumall","wolfLKill_n","wolfLKill_last5y","wolfLKill_cumall","sheepAttacks_n","NoAffectedSheep","NoAffectedSheep_last5y","NoAffectedSheep_cumall","IndividualIncome","bearDensity","KommunerNamn","NAME_1","NAME_2","first_yeardet","years_firstdet"
0,"G152-15","Östmarka 3",2016,2017,1.62275835288592,8.51702428119983,1.95622954725029,1.85805885952661,2.00263726608333,-1.21520659358665,-0.651133645945279,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,3.85692560880045,-0.618314777450713,"enebakk","Akershus","Rælingen",2016,0
1,"G25-06","Stora Le",2010,2011,1.7034586800562,-0.173640523880832,1.6647413375697,1.38695277520738,1.67210853031991,0.92067980333344,-0.0816585637947769,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,1.11854267949914,-0.620477948775933,"aremark","Ãstfold","Aremark",2010,0
0,"G1-08","Dals Ed 6",2011,2012,1.3576001350407,-0.168944169916526,0.38333041855089,0.310000874884781,0.219071608103217,0.635894950410761,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,1.7262010245839,-0.620477948775933,"aremark","Ãstfold","Aremark",2011,0
0,"G213-17","Boksjö 2",2019,2020,1.11549915352985,0.328745762037766,-1.6102512844815,-2.43393573092942,-2.04152082088885,-0.788029314202633,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,3.32767479211372,-0.620477948775933,NA,"Ãstfold","Aremark",2019,0
1,"G11-06","Dals Ed 4",2006,2007,1.32301428053915,-0.0544087479054405,0.140900367284386,0.303010236158457,-0.0558283559261539,-0.218459608357275,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-0.157539845178852,-0.620477948775933,"dals-ed","Ãstfold","Halden",2005,1
0,"G1-08","Dals Ed 5",2007,2008,1.46135769854535,-0.0420499216835808,0.38333041855089,0.397344505316957,0.219071608103217,-0.218459608357275,-0.651133645945279,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,0.252139490700871,-0.620477948775933,"halden","Ãstfold","Halden",2007,0
0,"G1-08","Dals Ed 5",2008,2009,1.56511526205,-0.0387130386036787,0.38333041855089,0.397344505316957,0.219071608103217,0.0663252445654031,-0.651133645945279,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,0.624575250591529,-0.620477948775933,"halden","Ãstfold","Halden",2007,1
0,"G1-08","Dals Ed 5",2009,2010,1.54205802571564,-0.0354070525893312,0.38333041855089,0.397344505316957,0.219071608103217,0.208717671026743,-0.0816585637947769,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,0.708863343619415,-0.620477948775933,"halden","Ãstfold","Halden",2007,2
0,"G5-07","Linnekleppen",2009,2010,0.758111990347164,0.251564892282252,0.302520401462055,0.261087869426082,0.127438286760093,0.7782873768721,-0.651133645945279,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,0.708863343619415,-0.620477948775933,"halden","Ãstfold","Halden",2009,0
0,"G1-08","Dals Ed 5",2010,2011,1.43830046221098,-0.0454485988945922,0.38333041855089,0.397344505316957,0.219071608103217,0.208717671026743,0.487816518355726,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,0.893121035354792,-0.620477948775933,"halden","Ãstfold","Halden",2007,3
1,"G28-07","Dals Ed 5",2010,2011,1.43830046221098,-0.0454485988945922,-0.361266034987952,0.397344505316957,0.219071608103217,0.208717671026743,0.487816518355726,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,0.893121035354792,-0.620477948775933,"halden","Ãstfold","Halden",2007,3
1,"G71-10","Dals Ed 6",2012,2013,1.59970111655155,-0.0155711365032464,-0.505567948183301,0.310000874884781,0.219071608103217,0.7782873768721,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,1.47529693371019,-0.620477948775933,"dals-ed","Ãstfold","Halden",2011,1
1,"G31-17","Boksjö 1",2017,2018,1.54205802571564,0.0132558256592415,-0.3095717393868,-0.861650210230955,-0.566634525677825,0.0663252445654031,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,2.60828571906177,-0.620477948775933,"halden","Ãstfold","Halden",2016,1
0,"G66-17","Römskog 2",2017,2018,1.04632744452675,-0.0760984879248044,-0.416459418514542,-0.150107653935615,-0.687838225441506,-0.503244461279954,-0.0816585637947769,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,2.62396722474137,-0.620477948775933,"marker","Ãstfold","Marker",2016,1
0,"G34-18","Römskog 3",2019,2020,0.977155735523648,-0.0754187524826021,-0.100784945673664,0.0409650344448881,-0.329883834987033,-0.788029314202633,1.05729160050623,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,3.17870048815746,-0.614488413078272,NA,"Ãstfold","Marker",2019,0
1,"G5-07","Linnekleppen",2010,2011,0.700468899511247,0.269454293238394,0.302520401462055,0.261087869426082,0.127438286760093,0.7782873768721,-0.0816585637947769,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,1.09306023276978,-0.620477948775933,"rakkestad","Ãstfold","Rakkestad",2009,1
0,"M-00-01","Årjangkongsvinger",1998,1999,0.896455408353365,-0.345088340643582,-1.5676357034977,-1.51374013891419,-1.99319751435843,1.4902495091788,-1.22060872809578,-0.559341656004787,0,0,NA,NA,NA,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,NA,-0.620477948775933,"rømskog","Ãstfold","Rømskog",1998,0
0,"M-00-02","Årjangkongsvinger",1998,1999,0.896455408353365,-0.345088340643582,-1.5676357034977,-1.51374013891419,-1.99319751435843,1.4902495091788,-1.22060872809578,-0.559341656004787,0,0,NA,NA,NA,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,NA,-0.620477948775933,"rømskog","Ãstfold","Rømskog",1998,0
1,"G12-10","Djurskog 3",2013,2014,1.11549915352985,-0.329547116669593,-3.04529107741584,-1.32682462668517,0.0325342617294739,0.635894950410761,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,1.79480761193217,-0.620477948775933,"årjäng","Ãstfold","Rømskog",2010,3
0,"G2-16","Skillingmark  2",2015,2016,0.67741166317688,-0.324325512590857,-1.40204373167494,-1.31327981695238,-1.80542695184022,-0.788029314202633,-0.0816585637947769,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,3.30219234538436,-0.596907544241698,"aurskog-høland","Ãstfold","Rømskog",2015,0
0,"G69-14","Skillingmark  2",2015,2016,0.67741166317688,-0.324325512590857,-1.40204373167494,-1.31327981695238,-1.80542695184022,-0.788029314202633,-0.0816585637947769,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,3.30219234538436,-0.596907544241698,"aurskog-høland","Ãstfold","Rømskog",2015,0
0,"G66-17","Römskog 2",2016,2017,0.896455408353365,-0.0785393561036218,-0.416459418514542,-0.150107653935615,-0.687838225441506,-0.788029314202633,0.487816518355726,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,2.56908195486275,-0.620120821434505,"rømskog","Ãstfold","Rømskog",2016,0
0,"G129-17","Römskog 2",2018,2019,0.965627117356465,-0.0759440025970311,-0.465931320433321,-0.150107653935615,-0.687838225441506,-0.788029314202633,1.62676668265673,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,3.58641963582723,-0.620477948775933,"rømskog","Ãstfold","Rømskog",2016,2
1,"G66-17","Römskog 2",2018,2019,0.965627117356465,-0.0759440025970311,-0.416459418514542,-0.150107653935615,-0.687838225441506,-0.788029314202633,1.62676668265673,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,3.58641963582723,-0.620477948775933,"rømskog","Ãstfold","Rømskog",2016,2
1,"G58-17","Skillingmark 3",2019,2020,0.827283699350265,-0.320741452986518,-0.59889666159997,-0.341015772520104,-0.894710233675625,-0.645636887741294,1.05729160050623,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,3.38648043841225,-0.601295108722096,NA,"Ãstfold","Rømskog",2019,0
0,"G1-01","Moss",1998,1999,0.631297190508146,2.81042896445276,-1.5676357034977,-1.51374013891419,-1.99319751435843,-0.0760671818959358,-1.22060872809578,-0.559341656004787,0,0,NA,NA,NA,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,NA,-0.620477948775933,"våler","Ãstfold","Våler",1998,0
0,"M-98-08","Moss",1998,1999,0.631297190508146,2.81042896445276,-1.5676357034977,-1.51374013891419,-1.99319751435843,-0.0760671818959358,-1.22060872809578,-0.559341656004787,0,0,NA,NA,NA,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,NA,-0.620477948775933,"våler","Ãstfold","Våler",1998,0
0,"G1-01","Moss",1999,2000,0.631297190508146,2.66363700600262,-1.5676357034977,-1.51374013891419,-1.99319751435843,0.0663252445654031,-1.22060872809578,-0.559341656004787,0,0,NA,NA,NA,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-1.51202989825488,-0.620477948775933,"våler","Ãstfold","Våler",1998,1
0,"M-98-08","Moss",1999,2000,0.631297190508146,2.66363700600262,-1.5676357034977,-1.51374013891419,-1.99319751435843,0.0663252445654031,-1.22060872809578,-0.559341656004787,0,0,NA,NA,NA,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-1.51202989825488,-0.620477948775933,"våler","Ãstfold","Våler",1998,1
0,"G1-01","Moss",2000,2001,0.60823995417378,2.70806698627021,-1.5676357034977,-1.51374013891419,-1.99319751435843,0.208717671026743,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-1.39833898207773,-0.620477948775933,"våler","Ãstfold","Våler",1998,2
0,"M-98-08","Moss",2000,2001,0.60823995417378,2.70806698627021,-1.5676357034977,-1.51374013891419,-1.99319751435843,0.208717671026743,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-1.39833898207773,-0.620477948775933,"våler","Ãstfold","Våler",1998,2
1,"M-98-08","Moss",2001,2002,0.631297190508146,2.76000495346757,-1.5676357034977,-1.51374013891419,-1.99319751435843,0.208717671026743,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-1.16507658509358,-0.620477948775933,"våler","Ãstfold","Våler",1998,3
0,"G161-15","Hoböl",2016,2017,0.631297190508146,3.43424071800113,1.95622954725029,1.28257259328352,2.00263726608333,-0.218459608357275,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,2.01630887965662,-0.620477948775933,"våler","Ãstfold","Våler",2016,0
1,"G143-14","Hoböl",2017,2018,0.60823995417378,3.79181245766509,-0.471664623284123,1.28257259328352,2.00263726608333,-0.0760671818959358,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,2.19860638318205,-0.620477948775933,"våler","Ãstfold","Våler",2016,1
0,"M-01-10","Gråfjell",2001,2002,0.273910027325461,-0.556918622086258,-0.274687251319341,-0.731139206783517,-0.527077777391757,-0.360852034818615,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-1.15527564404382,-0.617488282746266,"åmot","Hedmark","Åmot",2000,1
0,"M-01-10","Gråfjell",2002,2003,0.193209700155177,-0.557227592741804,-0.274687251319341,-0.731139206783517,-0.527077777391757,-0.0760671818959358,-0.651133645945279,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-0.982779081568151,-0.600988999572301,"åmot","Hedmark","Åmot",2000,2
0,"M-01-10","Gråfjell",2003,2004,0.20473831832236,-0.557536563397351,-0.274687251319341,-0.731139206783517,-0.527077777391757,0.0663252445654031,-0.651133645945279,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-0.83772515403179,-0.59976456297312,"åmot","Hedmark","Åmot",2000,3
0,"G6-03","Julussa 1",2003,2004,-0.786722844055412,-0.441394493977424,0.140900367284386,0.135313614020432,-0.0558283559261539,0.0663252445654031,-0.651133645945279,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-0.83772515403179,-0.612366056306359,"elverum","Hedmark","Åmot",2002,1
0,"G6-03","Julussa 3",2004,2005,-0.636850807882028,-0.440560273207448,0.140900367284386,0.554558746969758,-0.0558283559261539,-0.218459608357275,-0.651133645945279,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-0.514294099389903,-0.614355765780028,"åmot","Hedmark","Åmot",2004,0
0,"M-03-05","Julussa 3",2005,2006,-0.740608371386679,-0.440591170273003,0.140900367284386,0.554558746969758,-0.0558283559261539,-0.218459608357275,-1.22060872809578,-0.559341656004787,0,0,0.478557175011141,-0.18133732936631,-0.276307623879274,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-0.298673396295312,-0.475708728199425,"åmot","Hedmark","Åmot",2004,1
1,"G6-03","Julussa 3",2005,2006,-0.740608371386679,-0.440591170273003,0.140900367284386,0.554558746969758,-0.0558283559261539,-0.218459608357275,-1.22060872809578,-0.559341656004787,0,0,0.478557175011141,-0.18133732936631,-0.276307623879274,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-0.298673396295312,-0.475708728199425,"åmot","Hedmark","Åmot",2004,1
0,"M-03-05","Julussa 4",2006,2007,-0.636850807882028,-0.440189508420793,0.140900367284386,0.463723374778682,-0.0558283559261539,-0.218459608357275,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.18133732936631,-0.276307623879274,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-0.271230761356,-0.561602955631977,"åmot","Hedmark","Åmot",2006,0
0,"G23-07","Julussa 5",2007,2008,-0.717551135052312,-0.439355287650817,2.13805208570017,1.7634026059846,2.20881223910536,0.208717671026743,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.18133732936631,-0.276307623879274,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,0.20117459724215,-0.382712768491622,"åmot","Hedmark","Åmot",2007,0
0,"M-03-05","Julussa 5",2008,2009,-0.729079753219495,-0.437995816766412,0.140900367284386,1.7634026059846,2.20881223910536,0.208717671026743,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.18133732936631,-0.276307623879274,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,0.520685275464135,-0.361203498899341,"åmot","Hedmark","Åmot",2007,1
1,"G23-07","Julussa 5",2008,2009,-0.729079753219495,-0.437995816766412,2.13805208570017,1.7634026059846,2.20881223910536,0.208717671026743,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.18133732936631,-0.276307623879274,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,0.520685275464135,-0.361203498899341,"åmot","Hedmark","Åmot",2007,1
1,"G72-10","Julussa 7",2009,2010,-0.809780080389779,-0.436821728275336,0.140900367284386,0.554558746969758,-0.0558283559261539,0.208717671026743,-0.651133645945279,-0.559341656004787,0,0,-0.311706812883643,-0.18133732936631,-0.276307623879274,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,0.640256756271136,-0.148651508919834,"åmot","Hedmark","Åmot",2009,0
1,"M-03-05","Julussa 7",2009,2010,-0.809780080389779,-0.436821728275336,0.140900367284386,0.554558746969758,-0.0558283559261539,0.208717671026743,-0.651133645945279,-0.559341656004787,0,0,-0.311706812883643,-0.18133732936631,-0.276307623879274,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,0.640256756271136,-0.148651508919834,"åmot","Hedmark","Åmot",2009,0
0,"G72-10","Julussa 8",2010,2011,-0.463921535374277,-0.435894816308696,0.140900367284386,-1.37399176126442,-0.0558283559261539,0.208717671026743,-0.651133645945279,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.276307623879274,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,0.750027296028382,-0.190772127931663,"åmot","Hedmark","Åmot",2010,0
0,"G16-12","Julussa 8",2011,2012,0.308495881827011,-0.55985384331395,-3.04529107741584,-1.37399176126442,-0.0558283559261539,0.0663252445654031,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.276307623879274,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,1.11070192665933,-0.195965779839856,"åmot","Hedmark","Åmot",2010,1
0,"G95-10","Julussa 9",2012,2013,0.412253445331662,-0.559699357986176,0.322722905734264,-1.26393749898234,0.150346617095875,-0.218459608357275,-0.0816585637947769,-0.559341656004787,0,0,1.26882116290592,0.190618373782696,0.247646050519641,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,1.58898784988734,-0.194241364962676,"åmot","Hedmark","Åmot",2012,0
0,"G95-10","Julussa 9",2013,2014,0.354610354495745,-0.559637563855067,0.322722905734264,-1.26393749898234,0.150346617095875,-0.360852034818615,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,0.190618373782696,0.247646050519641,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,1.58310728525748,-0.309103721604187,"åmot","Hedmark","Åmot",2012,1
0,"G95-10","Julussa 9",2014,2015,0.354610354495745,-0.55892693134731,0.322722905734264,-1.26393749898234,0.150346617095875,-0.788029314202633,-0.0816585637947769,-0.559341656004787,0,0,-0.311706812883643,0.190618373782696,0.247646050519641,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,1.86341419928045,-0.430975977776009,"åmot","Hedmark","Åmot",2012,2
0,"G95-10","Julussa 9",2015,2016,0.170152463820811,-0.559297696133966,0.322722905734264,-1.26393749898234,0.150346617095875,-1.07281416712531,0.487816518355726,-0.559341656004787,0,0,-0.311706812883643,0.190618373782696,0.247646050519641,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,2.01238850323672,-0.422792659838149,"åmot","Hedmark","Åmot",2012,3
0,"G97-17","Deisjöen 1",2017,2018,-0.429335680872727,-0.461014130604626,0.703319645083609,0.0939350431357532,0.581918649565625,-1.35759902004799,1.05729160050623,-0.559341656004787,0,0,0.478557175011141,-0.18133732936631,0.509622887719098,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,2.15940261898303,-0.410354424718135,"åmot","Hedmark","Åmot",2017,0
0,"G168-16","Deisjöen 1",2018,2019,-0.348635353702443,-0.461137718866845,-1.18252324932567,0.0939350431357532,0.581918649565625,-1.35759902004799,0.487816518355726,-0.559341656004787,0,0,2.05908515080071,0.934529780080709,1.29555339931747,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,2.45343085047565,-0.385518769031412,"åmot","Hedmark","Åmot",2017,1
0,"G41-17","Opphus",2018,2019,0.389196208997295,-0.559915637445059,-0.608306371021081,1.03473048048679,1.69327427262546,-1.35759902004799,0.487816518355726,-0.559341656004787,0,0,2.05908515080071,0.934529780080709,1.29555339931747,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,2.45343085047565,-0.466168326364139,"åmot","Hedmark","Åmot",2018,0
1,"G97-17","Deisjöen 1",2018,2019,-0.348635353702443,-0.461137718866845,0.703319645083609,0.0939350431357532,0.581918649565625,-1.35759902004799,0.487816518355726,-0.559341656004787,0,0,2.05908515080071,0.934529780080709,1.29555339931747,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,2.45343085047565,-0.385518769031412,"åmot","Hedmark","Åmot",2017,1
1,"G3-18","Deisjöen 2",2019,2020,-0.0719485176900412,-0.560749858215034,0.565330275645638,0.0104122940545066,0.425447648974888,-1.35759902004799,-0.0816585637947769,-0.559341656004787,0,0,0.478557175011141,1.30648548322972,1.55753023651693,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,2.71805625881901,-0.29658385737756,NA,"Hedmark","Åmot",2019,0
0,"M-06-06","Juvberget 1",2003,2004,-0.821308698556963,-0.442321405944063,0.279433513899958,0.275061991670207,0.101259252736817,1.20546465625612,-0.651133645945279,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-0.965137387678594,-0.600682890422506,"åsnes","Hedmark","Åsnes",2003,0
0,"G42-10","Rotna 2",2006,2007,-0.91353764389443,-0.439633361240809,0.140900367284386,0.163261858508682,-0.0558283559261539,0.351110097488082,-0.0816585637947769,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-0.575059933898379,-0.485953181079239,"åsnes","Hedmark","Åsnes",2006,0
0,"G42-10","Rotna 2",2008,2009,-0.832837316724146,-0.443711773894023,0.140900367284386,0.163261858508682,-0.0558283559261539,0.351110097488082,0.487816518355726,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,0.254099678910822,-0.46651525006724,"åsnes","Hedmark","Åsnes",2006,2
0,"G91-11","Kynna 3",2011,2012,-0.844365934891329,-0.364491697811902,0.469909202219501,0.924898029668907,0.317246336821333,0.208717671026743,0.487816518355726,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,0.718664284669169,-0.364254386758967,"åsnes","Hedmark","Åsnes",2011,0
0,"G18-15","Flisdalen",2014,2015,-0.971180734730347,-0.363070432796388,0.498776677604365,-0.107011833005576,0.349980182742911,-0.645636887741294,0.487816518355726,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,1.3870884642624,-0.308603743326188,"åsnes","Hedmark","Åsnes",2014,0
0,"G18-15","Flisdalen",2015,2016,-0.936594880228797,-0.422207416267987,0.498776677604365,-0.107011833005576,0.349980182742911,-1.07281416712531,1.05729160050623,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,1.65955462544557,-0.381386295509176,"åsnes","Hedmark","Åsnes",2014,1
0,"G42-10","Rotna 2",2015,2016,-0.706022516885128,-0.447697495350572,0.140900367284386,0.163261858508682,-0.0558283559261539,-1.21520659358665,1.62676668265673,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,1.65955462544557,-0.341592106035791,"åsnes","Hedmark","Åsnes",2006,9
0,"G18-15","Flisdalen",2016,2017,-0.959652116563164,-0.449829392873843,0.498776677604365,-0.107011833005576,0.349980182742911,-1.35759902004799,1.05729160050623,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,1.94966248051829,-0.434853360340083,"åsnes","Hedmark","Åsnes",2014,2
0,"G18-15","Flisdalen",2017,2018,-0.832837316724146,-0.450910790168256,0.498776677604365,-0.107011833005576,0.349980182742911,-1.21520659358665,1.05729160050623,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,2.26133240590047,-0.375774294429596,"åsnes","Hedmark","Åsnes",2014,3
0,"G18-15","Flisdalen",2018,2019,-0.87895178939288,-0.452919099429308,0.498776677604365,-0.107011833005576,0.349980182742911,-1.07281416712531,1.05729160050623,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,2.47499292078511,-0.345265415833334,"åsnes","Hedmark","Åsnes",2014,4
0,"G86-16","Bograngen 4",2019,2020,-0.890480407560063,-0.454711129231478,-1.08855618878746,-0.294406744205597,-0.252151004315767,-0.930421740663972,0.487816518355726,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,2.77686190511754,-0.20171042821768,NA,"Hedmark","Åsnes",2019,0
1,"G111-10","Eidskog",2010,2011,0.516011008836312,-0.115554040638092,-0.00772812084579532,-1.46395419801577,-0.224363427495361,0.493502523949422,-0.651133645945279,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,0.328586830888954,-0.613386420139009,"eidskog","Hedmark","Eidskog",2010,0
