"";"mod_id";"id";"sex";"Country_fatefile";"territory";"Revir_Vinter";"Autumn";"Spring";"Fate";"Fate_binary";"confirmed.illegal";"Radio.collar";"Comment";"geometry";"NAME_1";"NAME_2";"KommunerNamn";"SLU.ID";"ruggedness_mean";"average_gravel_km";"average_paved_km";"artificial_area_total";"pop_mean";"mean_snow";"hunt_afo";"hunt_county2";"Fi";"number_neighbour_terr";"bear_density_BZtiff";"mean_fi";"max_fi";"wolfLKill_cumall";"wolfLKill_last5y";"wolfLKill_n";"NoAffectedSheep_cumall";"NoAffectedSheep_last5y";"NoAffectedSheep";"sheepAttacks_n";"AttackDogs_cumall";"AttackDogs_last5y";"AttackDogs_n";"IndividualIncome";"income_prop";"year_average";"first_yeardet";"last_yeardet";"years_firstdet";"time_start";"time_end";"ruggedness_mean_sc";"average_gravel_km_sc";"average_paved_km_sc";"artificial_area_total_sc";"pop_mean_sc";"mean_snow_sc";"hunt_afo_sc";"hunt_county2_sc";"bear_density_BZtiff_sc";"Fi_sc";"mean_fi_sc";"max_fi_sc";"IndividualIncome_sc";"income_prop_sc"
"41";143;"G166-16";"F";"S";"Bograngen 3";"Bograngen_1819";2018;2019;"illegal";1;NA;0;NA;"c(13.4585531237184, 12.6659864909767, 60.4616079166848, 60.8295690382981)";"Värmland";"Torsby";"torsby";"G166-16";0,208;1,24;0,28;0,00034;5,004;83,7447916666667;58,8;2,2;0,224609;3;0,00040539;0,195068;0,224609;16;12;2;153;24;0;0;42;16;2;271509;0,901463066754074;301187,048048048;2017;2018;1;1;2;-0,700427613136165;0,150861386875458;-0,281180631103526;-0,494389093501002;-0,461923861335603;0,791144544623434;0,0985038495050773;-0,728304727843079;-0,225017275245006;-0,102484384124848;-0,527252216264122;-0,685692962106785;0,0367430931160061;-0,557317242485469
"42";412;"G31-17";"M";"N";"Boksjö 1";"Boksjö_1617";2016;2017;NA;0;NA;0;NA;"list()";"Västra Götaland";"Dals-Ed";"dals-ed";"G31-17";0,398;1,19;0,38;0,00164;19,439;65,6;60,2;2,9;0,231424;0;0;0,1705675;0,231424;1;0;0;92;34;0;0;7;2;0;256067;0,87364814277754;293100,834834835;2016;2017;0;0;1;1,49462827285282;-0,0543356690017537;0,265181248946304;-0,260195038674889;-0,0463712609131173;-1,26809726908621;0,112037356709807;0,339210421187188;-0,634841292256775;-0,0305839836060815;-0,873412650627565;-0,595725751857284;-0,263999870351439;-0,742884607364267
"43";267;"G31-17";"M";"N";"Boksjö 1";"Boksjø_1718";2017;2018;"illegal";1;NA;0;NA;"list()";"Ãstfold";"Halden";"halden";"G31-17";0,398;1,22;0,43;0,00043;20,24;61,8767148683723;75,2;2,8;0,231424;0;0;0,1705675;0,231424;0;0;0;0;0;0;0;0;0;0;397500;1,33551286584671;297638,465465465;2016;2017;1;1;2;1,49462827285282;0,0687825645245733;0,538362188971219;-0,478175658936118;-0,023312193858153;-1,6906507251006;0,257039219617623;0,186708257040006;-0,634841292256775;-0,0305839836060815;-0,873412650627565;-0,595725751857284;2,49049951781662;2,33844754593331
"44";11;"G213-17";"F";"N";"Boksjö 2";"Boksjø_1920";2019;2020;NA;0;NA;0;NA;"list()";"Ãstfold";"Aremark";NA;"G213-17";0,361;1,31;0,49;0,00082;30,451;58,3879928315412;88,1;2,2;0,121395;0;0;0,0606975;0,121395;0;0;0;0;0;0;0;0;0;0;434200;1,42884119619802;303882,615615616;2019;2019;0;0;1;1,06717002137076;0,438137265103554;0,866179317001118;-0,407917442488284;0,27064053235688;-2,08658375241944;0,381740821718345;-0,728304727843079;-0,634841292256775;-1,1914246539919;-2,42573390625547;-2,04825725245044;3,20525581617533;2,96108783596043
"45";689;"G63-15";"M";"S";"Borgvik 1";"Borgvik_1415";2014;2015;"illegal";1;NA;0;NA;"c(12.9204196988955, 59.2753852531767)";"Värmland";"Säffle";"säffle";"G63-15";0,405;1,17;0,36;0,0023;31,75;63,0387544802867;3,3;2,6;0,205933;2;0;0,2582665;0,3106;0;0;0;25;25;7;2;3;2;1;238077;0,861139432096393;276467,423423423;2014;2014;0;0;1;1,57549875286294;-0,136414491352638;0,155908872936338;-0,1412965185324;0,308035948217553;-1,55877152791825;-0,438003043253843;-0,118296071254355;-0,634841292256775;-0,299522077461382;0,365660998205704;0,449504451915939;-0,614366786086404;-0,82633651545109
"46";553;"G11-16";"M";"S";"Borgvik 2";"Borgvik_1516";2015;2016;NA;0;NA;0;NA;"list()";"Värmland";"Grums";"grums";"G11-16";0,392;1,19;0,34;0,00251;31,975;53,4656862745098;2,4;1,9;0,139008;1;0;0,224804;0,3106;0;0;0;2;0;0;0;0;0;0;261885;0,914609060252373;286335,453453453;2015;2016;0;0;1;1,42531071855843;-0,0543356690017537;0,0466364969263719;-0,103465171214336;0,314513214244228;-2,64521345003989;-0,446703155028312;-1,18581122028462;-0,634841292256775;-1,00560194609212;-0,107120926036114;0,449504451915939;-0,150690547630704;-0,46961369980273
"47";414;"G11-16";"M";"S";"Borgvik 2";"Borgvik_1617";2016;2017;NA;0;NA;0;NA;"list()";"Värmland";"Säffle";"säffle";"G11-16";0,406;1,19;0,33;0,00212;32,325;62,9878787878788;2,3;1,8;0,139008;1;0;0,224804;0,3106;0;0;0;26;26;1;1;3;1;0;254859;0,869526694264162;293100,834834835;2015;2016;1;1;2;1,58705167857868;-0,0543356690017537;-0,00799969107861122;-0,17372338766217;0,324588961396834;-1,56454538054948;-0,447669834114364;-1,3383133844318;-0,634841292256775;-1,00560194609212;-0,107120926036114;0,449504451915939;-0,287526453687061;-0,77038086587486
"48";269;"G11-16";"M";"S";"Borgvik 3";"Borgvik_1718";2017;2018;NA;0;NA;0;NA;"list()";"Värmland";"Säffle";"säffle";"G11-16";0,423;1,1;0,32;0;14,775;60,1818181818182;2,3;2;0,139008;4;0;0,1911205;0,243233;0;0;0;26;26;0;0;3;1;0;257968;0,866715932016965;297638,465465465;2017;2019;0;0;1;1,78345141574611;-0,423690369580734;-0,0626358790835943;-0,555639846301678;-0,180637788683846;-1,88300356061328;-0,447669834114364;-1,03330905613744;-0,634841292256775;-1,00560194609212;-0,583025294962504;-0,439830992380195;-0,226976662635365;-0,789132876268749
"49";145;"G11-16";"M";"S";"Borgvik 3";"Borgvik_1819";2018;2019;NA;0;NA;0;NA;"list()";"Värmland";"Säffle";"säffle";"G11-16";0,406;1,2;0,33;0,00212;32,775;79,7916666666667;2,2;2,3;0,139008;2;0;0,1911205;0,243233;0;0;0;26;8;0;0;3;1;0;260513;0,864954192712964;301187,048048048;2017;2019;1;1;2;1,58705167857868;-0,0132962578263114;-0,00799969107861122;-0,17372338766217;0,337543493450185;0,342506696123056;-0,448636513200416;-0,575802563695898;-0,634841292256775;-1,00560194609212;-0,583025294962504;-0,439830992380195;-0,177411137313215;-0,800886326341906
"50";13;"G11-16";"M";"S";"Borgvik 3";"Borgvik_1920";2019;2020;"censored";1;NA;0;NA;"list()";"Värmland";"Säffle";NA;"G11-16";0,422;1,21;0,33;0,00133;19,525;65,1354166666667;2,6;2,6;0,139008;3;0;0,1911205;0,243233;0;0;0;26;1;0;0;3;0;0;263878;0,86835503724169;303882,615615616;2017;2019;2;2;3;1,77189849003038;0,0277431533491309;-0,00799969107861122;-0,31604131328727;-0,043895505898477;-1,32082256037242;-0,444769796856208;-0,118296071254355;-0,634841292256775;-1,00560194609212;-0,583025294962504;-0,439830992380195;-0,111875580256619;-0,778197579894474
"51";271;"G117-15";"M";"S";"Brattfors 3";"Brattfors_1718";2017;2018;NA;0;NA;0;NA;"c(13.9723919411957, 59.6928252226533)";"Värmland";"Filipstad";"filipstad";"G117-15";0,354;1,21;0,3;0,00275;30,24;76,343137254902;1,7;2;0,224609;5;4,09e-05;0,2512205;0,277832;10;7;7;107;41;0;0;18;4;1;247655;0,832066512682431;297638,465465465;2017;2018;0;0;1;0,986299541360636;0,0277431533491309;-0,171908255093561;-0,0602293457079764;0,264566296216309;-0,0488648936405835;-0,453469908630677;-1,03330905613744;-0,593493942061207;-0,102484384124848;0,266110114732926;0,0169225670361654;-0,4278290251687;-1,02029660139395
"52";147;"G117-15";"M";"S";"Brattfors 3";"Brattfors_1819";2018;2019;"illegal";1;NA;0;NA;"list()";"Värmland";"Filipstad";"filipstad";"G117-15";0,356;1,18;0,28;0,00075;30,52;82,9242424242424;2;2,3;0,224609;5;5,25e-05;0,2512205;0,277832;10;7;0;107;41;0;0;18;2;0;246480;0,818361883744348;301187,048048048;2017;2018;1;1;2;1,0094053927921;-0,095375080177196;-0,281180631103526;-0,420527891594305;0,272626893938394;0,698020890119755;-0,45056987137252;-0,575802563695898;-0,581767065233124;-0,102484384124848;0,266110114732926;0,0169225670361654;-0,450712912105253;-1,11172708241297
"53";1328;"G17-08";"F";"S";"Bredfjället 2";"Bredfjället_0910";2009;2010;NA;0;NA;0;NA;"list()";"Västra Götaland";"Stenungsund";"stenungsund";"G17-08";0,346;1,73;0,61;0,01587;84,287;53,2661616161616;NA;2,6;0,398438;0;0;0,3127445;0,398438;0;0;0;15;15;7;1;1;1;0;287638;1,11110767745051;258875;2009;2010;0;0;1;0,893876135634784;2,16179253447213;1,52181357306091;2,30332911530634;1,82046317152175;-2,66785738703761;NA;-0,118296071254355;-0,634841292256775;1,73146641877708;1,13536480601581;1,60908476209873;0,350865827073163;0,841327528242629
"54";1318;"G17-08";"F";"S";"Bredfjället 2";"Bredfjället_1011";2010;2011;"censored";1;NA;0;NA;"c(11.8903136053595, 57.9776331519789)";"Västra Götaland";"Stenungsund";"stenungsund";"G17-08";0,35;1,73;0,6;0,01587;84,7;75,4055555555556;NA;2,7;0,398438;0;0;0,3127445;0,398438;0;0;0;15;15;0;0;2;2;1;286239;1,11207045366343;257392,864864865;2009;2010;1;1;2;0,94008783849771;2,16179253447213;1,46717738505593;2,30332911530634;1,83235255316183;-0,155270493359313;NA;0,034206092892826;-0,634841292256775;1,73146641877708;1,13536480601581;1,60908476209873;0,323619394882323;0,847750693193598
"55";273;"G258-17";"F";"S";"Brännan";"Brännan_1718";2017;2018;NA;0;NA;0;NA;"list()";"Värmland";"Årjäng";"årjäng";"G258-17";0,357;1,18;0,29;0;9,371;67,8541666666667;27,6;2,2;0,206949;3;2e-08;0,2587745;0,3106;1;0;0;17;0;0;0;14;6;0;284945;0,957352738512428;297638,465465465;2017;2018;0;0;1;1,02095831850783;-0,095375080177196;-0,226544443098544;-0,555639846301678;-0,336207324720086;-1,01227321002038;-0,203100025343181;-0,728304727843079;-0,634821073503623;-0,288802956855797;0,372838382367523;0,449504451915939;0,29841790577943;-0,184449097280812
"56";257;"G258-17";"F";"S";"Brännan";"Brännan_1819";2018;2019;"illegal";1;NA;0;"Brännan 1819 not registered by VSC. Both disappeared early in autumn 2018. Coordinates calculated by OL";"list()";"Värmland";"Årjäng";"årjäng";"G258-17";0,36;1,19;0,28;0,00084;9,401;83,0260416666667;19,7;2,3;0,206949;5;0;0,2587745;0,3106;1;0;0;17;0;0;0;14;6;0;285176;0,946840184025796;301187,048048048;2017;2018;1;1;2;1,05561709565503;-0,0543356690017537;-0,281180631103526;-0,40431445702942;-0,335343689249862;0,709574026714274;-0,279467673141297;-0,575802563695898;-0,634841292256775;-0,288802956855797;0,372838382367523;0,449504451915939;0,302916780572914;-0,254583642170271
"57";275;"G29-18";"M";"S";"Böhönen";"Böhönen_1718";2017;2018;NA;0;NA;0;NA;"c(12.5971694120594, 13.3763878520525, 13.1570589260582, 12.9611849676057, 60.6348113567009, 60.3028640762702, 60.1614536131388, 60.0735432252356)";"Värmland";"Torsby";"torsby";"G29-18";0,235;1,18;0,26;0;5,217;83,8541666666667;29,8;2;0,206949;4;0,00030072;0,179555;0,206949;14;10;0;153;25;0;0;40;19;4;269034;0,903895266289819;297638,465465465;2017;2018;0;0;1;-0,388498618811414;-0,095375080177196;-0,390453007113493;-0,555639846301678;-0,455792049497017;0,803557449522654;-0,181833085450034;-1,03330905613744;-0,330832119865302;-0,288802956855797;-0,746430878670199;-0,918828829018919;-0,0114591368141795;-0,541090814576177
"58";149;"G29-18";"M";"S";"Böhönen";"Böhönen_1819";2018;2019;"illegal";1;NA;0;NA;"c(13.4585531237184, 12.6659864909767, 60.4616079166848, 60.8295690382981)";"Värmland";"Torsby";"torsby";"G29-18";0,266;1,26;0,28;0,00056;5,152;83,21875;22,6;2,2;0,206949;3;0,00024528;0,179555;0,206949;16;12;2;153;24;0;0;42;16;2;271509;0,901463066754074;301187,048048048;2017;2018;1;1;2;-0,0303579216237366;0,232940209226343;-0,281180631103526;-0,454756253453506;-0,457663259682501;0,731444382965277;-0,251433979645786;-0,728304727843079;-0,386878503602277;-0,288802956855797;-0,746430878670199;-0,918828829018919;0,0367430931160061;-0,557317242485469
"59";1855;"M-02-08";"M";"N";"Dals Ed 2";"Dals Ed-Halden_0001";2000;2001;NA;0;NA;1;NA;"list()";"Västra Götaland";"Dals-Ed";"dals-ed";"M-02-08";0,403;1,19;0,37;0,00165;16,548;48,5421875;NA;3,5;0,234375;0;0;0,234375;0,234375;0;0;0;0;0;0;0;0;0;0;203664;0,924035634391303;220407,084337349;2000;2003;0;0;1;1,55239290143148;-0,0543356690017537;0,210545060941321;-0,258393545945457;-0,129596932393644;-3,20397845172598;NA;1,25422340607027;-0,634841292256775;0,00054999760167796;0,0281049476110562;-0,556768563677346;-1,28458227642478;-0,406724276690458
"60";1823;"M-02-08";"M";"N";"Dals Ed 2";"Dals Ed-Halden_0102";2001;2002;NA;0;NA;1;NA;"list()";"Västra Götaland";"Dals-Ed";"dals-ed";"M-02-08";0,407;1,17;0,38;0,00164;17,094;67,5721275252525;NA;3,3;0,234375;0;0;0,234375;0,234375;0;0;0;0;0;0;0;0;0;0;202031;0,901899585292579;224006,090361446;2000;2003;1;1;2;1,59860460429441;-0,136414491352638;0,265181248946304;-0,260195038674889;-0,113878766835579;-1,04428166753107;NA;0,949219077775911;-0,634841292256775;0,00054999760167796;0,0281049476110562;-0,556768563677346;-1,31638601035447;-0,554405007493221
"61";1789;"M-02-08";"M";"N";"Dals Ed 2";"Dals Ed-Halden_0203";2002;2003;NA;0;NA;1;NA;"list()";"Västra Götaland";"Dals-Ed";"dals-ed";"M-02-08";0,377;1,19;0,39;0,00376;16,33;64,875;NA;3,3;0,234375;0;0;0,234375;0,234375;0;0;0;23;23;23;4;0;0;0;209205;0,911739120346083;229457,084084084;2000;2003;2;2;3;1,25201683282246;-0,0543356690017537;0,319817436951287;0,12172141996462;-0,135872683477268;-1,35037709584675;NA;0,949219077775911;-0,634841292256775;0,00054999760167796;0,0281049476110562;-0,556768563677346;-1,17666770832653;-0,488760514161093
"62";1750;"M-02-08";"M";"N";"Dals Ed 2";"Dals Ed-Halden_0304";2003;2004;"illegal";1;1;1;NA;"c(11.7766507341672, 59.0672177811548)";"Västra Götaland";"Dals-Ed";"dals-ed";"M-02-08";0,398;1,19;0,38;0,00164;17,943;59,7788306451613;NA;3,2;0,234375;0;0;0,234375;0,234375;0;0;0;37;37;14;3;1;1;1;217020;0,930086719784871;233333,081081081;2000;2003;3;3;4;1,49462827285282;-0,0543356690017537;0,265181248946304;-0,260195038674889;-0,0894378830282568;-1,92873838089299;NA;0,796716913628731;-0,634841292256775;0,00054999760167796;0,0281049476110562;-0,556768563677346;-1,02446551563789;-0,36635443882614
"63";1645;"G11-06";"M";"S";"Dals Ed 4";"Dals Ed-Halden_0506";2005;2006;NA;0;NA;0;NA;"c(11.5881152366249, 58.65712408331)";"Västra Götaland";"Tanum";"dals-ed";"G11-06";0,354;1,22;0,39;0,0044;18,074;64,390625;NA;2,7;0,269531;1;0;0,251953;0,269531;0;0;0;11;11;0;0;1;1;1;225213;0,925509507682923;243339,477477477;2005;2006;0;0;1;0,986299541360636;0,0687825645245733;0,319817436951287;0,237016954648245;-0,0856666748082813;-1,40534853182901;NA;0,034206092892826;-0,634841292256775;0,37145689131228;0,276459394060744;-0,0926618514937114;-0,86490152783263;-0,396891325749372
"64";1587;"G11-06";"M";"N";"Dals Ed 4";"Dals Ed-Halden_0607";2006;2007;"illegal";1;NA;0;NA;"list()";"Ãstfold";"Halden";"dals-ed";"G11-06";0,379;1,22;0,38;0,0048;18,05;80,8087121212121;NA;2,6;0,269531;0;0;0,251953;0,269531;0;0;0;0;0;0;0;0;0;0;256400;1,04007280358574;246521,204204204;2005;2006;1;1;2;1,27512268425392;0,0687825645245733;0,265181248946304;0,30907666382551;-0,0863575831844601;0,457930591030081;NA;-0,118296071254355;-0,634841292256775;0,37145689131228;0,276459394060744;-0,0926618514937114;-0,257514479415378;0,367418112969626
"65";1512;"G1-08";"F";"N";"Dals Ed 5";"Dals Ed-Halden_0708";2007;2008;NA;0;NA;0;NA;"list()";"Ãstfold";"Halden";"halden";"G1-08";0,391;1,22;0,4;0,00291;18,45;57,3208333333333;NA;2,6;0,290039;1;0;0,258545;0,290039;0;0;0;0;0;0;0;0;0;0;277300;1,10350047637438;251291,237237237;2007;2010;0;0;1;1,4137577928427;0,0687825645245733;0,37445362495627;-0,0314054620370701;-0,0748424435814816;-2,20769506088621;NA;-0,118296071254355;-0,634841292256775;0,58782276274865;0,369595843656623;0,178071464397231;0,149526573328412;0,790576059031712
"66";1434;"G1-08";"F";"N";"Dals Ed 5";"DalsEd-Halden_0809";2008;2009;NA;0;NA;0;NA;"list()";"Ãstfold";"Halden";"halden";"G1-08";0,4;1,23;0,43;0,00059;18,558;52,489898989899;NA;2,8;0,290039;1;0;0,258545;0,290039;0;0;0;0;0;0;0;0;0;0;296300;1,16536092363273;254255,993993994;2007;2010;1;1;2;1,51773412428429;0,109821975700016;0,538362188971219;-0,449351775265211;-0,0717333558886774;-2,75595497932668;NA;0,186708257040006;-0,634841292256775;0,58782276274865;0,369595843656623;0,178071464397231;0,519563894004585;1,20327825435823
"67";1332;"G1-08";"F";"N";"Dals Ed 5";"Dals Ed-Halden_0910";2009;2010;NA;0;NA;0;NA;"list()";"Ãstfold";"Halden";"halden";"G1-08";0,398;1,25;0,49;0,00122;18,665;80,9956206206206;NA;2,9;0,290039;2;0;0,258545;0,290039;0;0;0;0;0;0;0;0;0;0;300600;1,16117817479478;258875;2007;2010;2;2;3;1,49462827285282;0,1919007980509;0,866179317001118;-0,335857733311018;-0,0686530560448807;0,479142727514778;NA;0,339210421187188;-0,634841292256775;0,58782276274865;0,369595843656623;0,178071464397231;0,603309182368139;1,17537303051282
"68";1210;"G1-08";"F";"N";"Dals Ed 5";"DalsEd-Halden_1011";2010;2011;NA;0;NA;0;NA;"list()";"Ãstfold";"Halden";"halden";"G1-08";0,389;1,21;0,38;0,00362;18,34;82,9141414141414;NA;2,9;0,290039;3;0;0,258545;0,290039;0;0;0;0;0;0;0;0;0;0;310000;1,20438458992542;257392,864864865;2007;2010;3;3;4;1,39065194141124;0,0277431533491309;0,265181248946304;0,0965005217525766;-0,0780091069723007;0,696874532380146;NA;0,339210421187188;-0,634841292256775;0,58782276274865;0,369595843656623;0,178071464397231;0,786380277860562;1,46362478372329
"69";1091;"G1-08";"F";"N";"Dals Ed 6";"Dals Ed-Eidsberg_1112";2011;2012;NA;0;NA;0;NA;"list()";"Ãstfold";"Aremark";"aremark";"G1-08";0,382;1,28;0,49;0,00148;14,343;80,3888888888889;NA;3,2;0,290039;0;0;0,2524415;0,290039;0;0;0;0;0;0;0;0;0;0;352500;1,36528905483591;258187,084084084;2011;2012;0;0;1;1,30978146140112;0,315019031577227;0,866179317001118;-0,289018922345795;-0,193074139455063;0,410285097477524;NA;0,796716913628731;-0,634841292256775;0,58782276274865;0,283361268397453;0,178071464397231;1,61409533726779;2,53709949736492
"70";962;"G1-08";"F";"N";"Dals Ed 6";"Dals Ed-Eidsberg_1213";2012;2013;"censored";1;NA;0;NA;"list()";"Ãstfold";"Halden";"dals-ed";"G1-08";0,403;1,22;0,41;0,00059;19,307;63,3873737373737;66,2;3,3;0,290039;0;0;0,2524415;0,290039;0;0;0;0;0;0;0;0;0;0;339700;1,28121037667586;265139,906906907;2011;2012;1;1;2;1,55239290143148;0,0687825645245733;0,429089812961253;-0,449351775265211;-0,0501712569821003;-1,51920693194789;0,170038101872933;0,949219077775911;-0,634841292256775;0,58782276274865;0,283361268397453;0,178071464397231;1,36480703702279;1,97616829504283
"71";277;"G168-16";"F";"N";"Deisjöen 1";"Deisjø_1718";2017;2018;NA;0;NA;0;NA;"list()";"Hedmark";"Åmot";"åmot";"G168-16";0,227;1,27;0,19;0,00307;4,89;86,28125;311,2;1,8;0,157578;4;0,00020593;0,237343;0,317108;4;1;1;0;0;0;0;0;0;0;374600;1,25857388565076;297638,465465465;2017;2018;0;0;1;-0,480922024537266;0,273979620401785;-0,772906323148374;-0,0025815783661638;-0,465205676122452;1,07900572014344;2,5384018627006;-1,3383133844318;-0,426658900428576;-0,809682586204589;0,0700389558635692;0,535418847264986;2,04450716815955;1,82514886413682
"72";151;"G168-16";"F";"N";"Deisjöen 1";"Deisjøen_1819";2018;2019;NA;0;NA;0;NA;"list()";"Hedmark";"Åmot";"åmot";"G168-16";0,234;1,27;0,21;0,0045;4,886;83,4095238095238;225,7;1,8;0,157578;3;0,00023027;0,237343;0,317108;7;4;3;0;0;0;0;0;0;0;389600;1,2935483199724;301187,048048048;2017;2018;1;1;2;-0,400051544527145;0,273979620401785;-0,663633947138408;0,255031881942561;-0,465320827518482;0,753095191238473;1,71189124412605;-1,3383133844318;-0,402052677842754;-0,809682586204589;0,0700389558635692;0,535418847264986;2,33664189500916;2,05848092791199
"73";15;"G168-16";"F";"N";"Deisjöen 2";"Deisjøen_1920";2019;2020;"censored";1;NA;0;NA;"list()";"Hedmark";"Åmot";NA;"G168-16";0,258;1,17;0,14;5e-04;1,662;87,3792335115864;299;1,8;0,157578;2;0,00031743;0,2315065;0,305435;8;5;1;0;0;0;0;0;0;0;403100;1,32649904695399;303882,615615616;2019;2019;0;0;1;-0,122781327349589;-0,136414491352638;-1,04608726317329;-0,465565209830096;-0,558132852718488;1,20361522789414;2,42046701420224;-1,3383133844318;-0,313939351606917;-0,809682586204589;-0,0124232540979511;0,381319471587447;2,59956314917381;2,27831182092369
"74";1093;"G80-11";"F";"S";"Digerberget";"Digerberget_1112";2011;2012;"illegal";1;NA;0;NA;"c(15.4225905635203, 60.8258538086554)";"Dalarna";"Leksand";"leksand";"G80-11";0,239;0,9;0,26;5e-04;9,275;82,5364583333333;NA;2,3;0,4104;4;0,00110439;0,3586425;0,4104;4;4;0;25;25;17;1;3;3;1;249939;0,968053847025911;258187,084084084;2011;2011;0;0;1;-0,342286915948488;-1,24447859308958;-0,390453007113493;-0,465565209830096;-0,3389709582248;0,65401150002252;NA;-0,575802563695898;0,481628147412747;1,85766929346607;1,78384429077789;1,76699932835031;-0,383346644093733;-0,113056613526246
"75";1791;"M-02-09";"F";"S";"Djurskog 1";"Djurskog_0203";2002;2003;NA;0;NA;1;NA;"list()";"Värmland";"Eda";"eda";"M-02-09";0,339;1,22;0,32;0,00026;8,763;75,26875;NA;4,6;0,234375;1;6,29e-05;0,2109375;0,234375;0;0;0;0;0;0;0;0;0;0;205655;0,8962678176658;229457,084084084;2002;2004;0;0;1;0,813005655624664;0,0687825645245733;-0,0626358790835943;-0,508801035336456;-0,353710336916613;-0,170796475995167;NA;2,93174721168926;-0,571253313594153;0,00054999760167796;-0,303036669106691;-0,556768563677346;-1,24580626034761;-0,591977365375372
"76";1752;"M-02-09";"F";"S";"Djurskog 1";"Djurskog_0304";2003;2004;NA;0;NA;1;NA;"list()";"Värmland";"Eda";"eda";"M-02-09";0,342;1,2;0,31;0,00013;8,81;73,5125;NA;4,6;0,234375;0;0;0,2109375;0,234375;0;0;0;0;0;0;0;0;0;0;207411;0,888905246692931;233333,081081081;2002;2004;1;1;2;0,847664432771859;-0,0132962578263114;-0,117272067088577;-0,532220440819067;-0,352357308013263;-0,37011226323407;NA;2,93174721168926;-0,634841292256775;0,00054999760167796;-0,303036669106691;-0,556768563677346;-1,21160702165775;-0,641096783976736
"77";1699;"M-02-09";"F";"S";"Djurskog 1";"Djurskog_0405";2004;2005;"illegal";1;1;1;NA;"list()";"Värmland";"Årjäng";"årjäng";"M-02-09";0,346;1,21;0,31;0;8,845;78,6302083333333;NA;4,2;0,234375;1;0;0,2109375;0,234375;0;0;0;0;0;0;0;1;1;0;206714;0,867463000689854;238297,195195195;2002;2004;2;2;3;0,893876135634784;0,0277431533491309;-0,117272067088577;-0,555639846301678;-0,351349733298002;0,210693467907522;NA;2,32173855510054;-0,634841292256775;0,00054999760167796;-0,303036669106691;-0,556768563677346;-1,22518154863202;-0,784148804943275
